title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
कर्मदहन पूजा -भाषा,ROI00060327,"Rajasthan Oriental Research Institute, Jodhpur",59 श्री ऋषभदेव दिगम्बर जैन मंदिर,,,327,,,Hindi,Devanagari,,,,,,,,,,370/1,,Complete,16,,,,,,Plant Products -> Paper / कागज,,Jaina Pūjā,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
स्वामीकार्तिकेय प्रेक्षानाम प्राकृत ग्रन्थ की देशभाषा-वचनिका,ROI00057347,"Rajasthan Oriental Research Institute, Jodhpur",56 श्री दिगम्बर जैन तेरापंथी मंदिर,,,347,,,Hindi,Devanagari,,,,,,,,,,247,,Incomplete,51,,1 - 33,,,,Plant Products -> Paper / कागज,,Jaina,,,07/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1897वि.स.,
वामनचरित्र,ROI000051935,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,1935,लालदास,,Rajasthani,Devanagari,,,,,,,,,,37899/1,,Complete,6,6,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,10/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18 वि.स.,
पूजासंग्रह,ROI00033340,"Rajasthan Oriental Research Institute, Jodhpur",33 श्री दिगम्बर जैन मंदिर नेमिनाथ जी,,,340,,,Sanskrit,Devanagari,,,,,,,,,,385,,Complete,8,,,,,,Plant Products -> Paper / कागज,Bad,Pūjā,,,19/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
नंदीश्वर द्वीप- पूजा,ROI00060328,"Rajasthan Oriental Research Institute, Jodhpur",59 श्री ऋषभदेव दिगम्बर जैन मंदिर,,,328,,,Hindi,Devanagari,,,,,,,,,,372,,Complete,78,,,,,,Plant Products -> Paper / कागज,,Jaina Pūjā,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पितृभक्ति,ROO00001461,"Rajasthan Oriental Research Institute, Jodhpur",सवाई मान सिह द्वितीय म्यूजियम,,,461,,,Sanskrit,Devanagari,,,,,,,,,,169,,Complete,13,,,,,,Plant Products -> Paper / कागज,,Ācāra,,,25/05/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
सूर्यचन्द्रपर्वाधिकार - सअर्थ,ROI000742880,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2880,,,Sanskrit,Devanagari,,,Rajasthani,,,,,,,6201,,Incomplete,3,,अंतिम भाग अप्राप्त,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
जैन कुल गुरुऑं की बहियों के खरड़े,ROO00007432,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,432,,,Rajasthani,Devanagari,,,,,,,,,,12287/6,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,25/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
पाटी एकांकी,ROO00006413,"Rajasthan Oriental Research Institute, Jodhpur",90 अखिल भारतीय विश्नोई महासभा,पोथा ग्रंथ ज्ञान,,413,,,Rajasthani,Devanagari,,,,,,,,,,201(24),,Complete,21,,,,,,Plant Products -> Paper / कागज,,Darśana,,,22/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1796-1810वि.स.,
रसपीयूष,ROI00073349,"Rajasthan Oriental Research Institute, Jodhpur",72 श्री दिगम्बर जैन मंदिर लूणकरण जी पाण्ड्या,,,349,सोमनाथ,,Hindi,Devanagari,,,,,,,,,170,2/461,,Incomplete,124,,"28-34,123",,,,Plant Products -> Paper / कागज,,Kāvya,,,23/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
जन्मपत्रीअज्ञातनामश्लोकज्योतिषाचार्य,ROI000742881,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2881,,मनरुप,Sanskrit,Devanagari,,,,,,,,,,7608,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1867वि.स.,
संहिता - पञ्चमाष्टक (चतुर्थोध्याय),ROI00063529,"Rajasthan Oriental Research Institute, Jodhpur",62 राज.संस्कृत अकादमी,,,529,,सदाशिव हिंगे,Sanskrit,Devanagari,,,,,,,,,48,4,,Complete,19,,,,,,Plant Products -> Paper / कागज,,Saṃhitā,,,01/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1965वि.स.,
वेदस्तुति,ROI00076587,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,587,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,11,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Veda,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पञ्चायुधस्तोत्र,ROI00079481,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्य विद्या प्रतिष्ठान,,,481,,,Sanskrit,Devanagari,,,,,,,,,,6447/2,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Stotra,,,16/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1911वि.स.,
शांतिस्तवन,ROI00049378,"Rajasthan Oriental Research Institute, Jodhpur",48 श्री दिगम्बर जैन अग्रवाल पंचायती मंदिर,,,378,,,Hindi,Devanagari,,,,,,,,,,307/9,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,09/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
सीख,ROI00065448,"Rajasthan Oriental Research Institute, Jodhpur",64 श्री श्वेताम्बर साधुमार्गी जैन हितकारिणी संस्था,,,448,,,Rajasthani,Devanagari,,,,,,,,,,1364(3),,Complete,,,,,,,Plant Products -> Paper / कागज,,Jaina,,,22/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
ऋग्वेदसंहिता - द्वितीयाष्टक,ROI00063530,"Rajasthan Oriental Research Institute, Jodhpur",62 राज.संस्कृत अकादमी,,,530,,,Sanskrit,Devanagari,,,,,,,,,119,2,,Incomplete,8,,1 - 39,,,,Plant Products -> Paper / कागज,,Saṃhitā,,,01/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं,
जानकीसहस्त्रनाम,ROI00039421,"Rajasthan Oriental Research Institute, Jodhpur",38 श्री हिन्दी साहित्य समिति,,,421,सिद्धेश्वरी तंत्रकार,,Sanskrit,Devanagari,,,,,,,,,23,427,,Complete,,,,,,,Plant Products -> Paper / कागज,Bad,Stotra,,,26/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
मोक्षमार्गनिरुपण,ROI00075517,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,517,,,Hindi,Devanagari,,,,,,,,,,254-548/464,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Jaina darśana,,,20/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
गायत्रीपूजनविधि,ROI00076588,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,588,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,26,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Karmakāṇḍa,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
मोक्षमार्गप्रकाश,ROI00075518,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,518,,,Hindi,Brahmi,,,,,,,,,,254-548/468,,Incomplete,199,,प्रथम तथा अंतिम पत्र नहींहै।,,,,Plant Products -> Paper / कागज,,Jaina darśana,,,20/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
भक्तामरस्तोत्र,ROI000691787,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1787,मानतुंगाचार्य,,Sanskrit,Devanagari,,,,,,,,,,14154,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,25/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
पुष्पांजलि,ROO00001462,"Rajasthan Oriental Research Institute, Jodhpur",सवाई मान सिह द्वितीय म्यूजियम,,,462,रामकृष्ण कवि,,Sanskrit,Devanagari,,,,,,,,,,386,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,25/05/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1924वि.स.,
उपनयनविधि,ROI00076589,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,589,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,21,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
अर्जुनगीता,ROI00001442,"Rajasthan Oriental Research Institute, Jodhpur",01 भारतीय विद्या मंदिर शोध प्रतिष्ठान,,,442,,लि.कर्ता. व्यास खींव जी,Rajasthani,Devanagari,,,,,,,,,,31(10),,Complete,15,,,,,,Plant Products -> Paper / कागज,Bad,Gītā,,,11/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
तत्वार्थसूत्र,ROI00060329,"Rajasthan Oriental Research Institute, Jodhpur",59 श्री ऋषभदेव दिगम्बर जैन मंदिर,,,329,उमा,,Sanskrit,Devanagari,,,,,,,,,,352,,Complete,15,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1852वि.स.,
पंचसंधि,ROI00076590,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,590,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,24,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
दसलक्षणमण्डलविधान-पूजा,ROI00057348,"Rajasthan Oriental Research Institute, Jodhpur",56 श्री दिगम्बर जैन तेरापंथी मंदिर,,,348,,,Hindi,Devanagari,,,,,,,,,,264,,Complete,29,,,,,,Plant Products -> Paper / कागज,,Jaina,,,07/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं,
अजितजिनस्तवन,ROI000691788,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1788,पदमविजय,मूलचन्द,Rajasthani,Devanagari,,,,,,,,,,14165(2),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,25/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1932वि.स.,
पंचकोशविवेकाख्यं  ( प्रकरण भाष्य),ROI00039422,"Rajasthan Oriental Research Institute, Jodhpur",38 श्री हिन्दी साहित्य समिति,,,422,,,Sanskrit,Devanagari,,रामकृष्ण,,,,,,,23,442,,Complete,,,,,,,Plant Products -> Paper / कागज,,Vedānta,,,26/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
त्रैलोक्यप्रकाश,ROI000742882,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2882,हेमप्रभुशिष्यदेवेन्द्र,,Sanskrit,Devanagari,,,,,,,,,,6402,,Complete,26,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1576वि.स.,
त्रिलोकदर्पणकथा,ROI00073350,"Rajasthan Oriental Research Institute, Jodhpur",72 श्री दिगम्बर जैन मंदिर लूणकरण जी पाण्ड्या,,,350,,,Hindi,Devanagari,,,,,,,,,59,4/463,,Complete,101,,,,,,Plant Products -> Paper / कागज,,Darśana,,,23/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1713वि.स,
संभवनाथस्तवन,ROI00065449,"Rajasthan Oriental Research Institute, Jodhpur",64 श्री श्वेताम्बर साधुमार्गी जैन हितकारिणी संस्था,,,449,,,Rajasthani,Devanagari,,,,,,,,,,1365(4),,Complete,,,,,,,Plant Products -> Paper / कागज,,Jaina,,,22/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1931वि.स.,
नारायणोपनिषद्,ROI00070502,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,502,,,Sanskrit,Devanagari,,,,,,,,,,3529,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Darśana,,,26/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
रत्नकरराडश्रावकाचार,ROI00075519,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,519,,,Sanskrit,Devanagari,,,,,,,,,,254/548/476,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Jaina ācāra,,,20/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
पूजनागुण (महाराजा भीष्मचंद),ROI000691789,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1789,कानमल,,Rajasthani,Devanagari,,,,,,,,,,14159,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,25/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1963वि.स.,
10लक्षणव्रतोद्यापन,ROI00060330,"Rajasthan Oriental Research Institute, Jodhpur",59 श्री ऋषभदेव दिगम्बर जैन मंदिर,,,330,,,Sanskrit,Devanagari,,,,,,,,,,368/3,,Complete,24,,,,,,Plant Products -> Paper / कागज,,Jaina,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1952वि.स.,
दीक्षापद्धति,ROI00070503,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,503,,,Sanskrit,Devanagari,,,,,,,,,,3523,,Complete,16,,,,,,Plant Products -> Paper / कागज,,Abhinaya,,,26/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
उपधानविधि,ROI00002436,"Rajasthan Oriental Research Institute, Jodhpur",02 अगरचन्द भैरोदान सेठिया जैन ग्रंथालय,,,436,,,Gujarati,Devanagari,,,,,,,,,,479,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Jaina Prakirṇaka,,,15/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
सिद्ध प्रिया स्तोत्र,ROO00002352,"Rajasthan Oriental Research Institute, Jodhpur",86 श्री दिगम्बर जैन मंदिर (बुधचन्दजी बज),,,352,,,Sanskrit,Devanagari,,,,,,,,,,471,,Complete,5,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,17/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
गौरीबृहदजातक,ROI000742883,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2883,,,Sanskrit,Devanagari,,,,,,,,,,9804,,Complete,35,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1670वि.स.,
दर्शन-कथा,ROI00049379,"Rajasthan Oriental Research Institute, Jodhpur",48 श्री दिगम्बर जैन अग्रवाल पंचायती मंदिर,,,379,,,Hinduri,Devanagari,,,,,,,,,,308,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Jaina Kathā,,,09/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1960वि.स.,
शुकजनकसंवाद,ROI000051936,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,1936,,,Hindi,Devanagari,,,,,,,,,,39694/5,,Complete,2,2,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,10/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1875वि.स.,
श्रेयांशजिनस्तवन,ROI000691790,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1790,पदमविजय,मूलचन्द,Rajasthani,Devanagari,,,,,,,,,,14165(10),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,25/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1932वि.स.,
प्रवचनवात्सल्याभिधान,ROO00002353,"Rajasthan Oriental Research Institute, Jodhpur",86 श्री दिगम्बर जैन मंदिर (बुधचन्दजी बज),,,353,,,Hindi,Devanagari,,,,,,,,,,469,,Complete,1,,,,,,Plant Products -> Paper / कागज,,,,,17/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
जन्मपत्रीअज्ञातनाम,ROI000742884,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2884,,,Sanskrit,Devanagari,,,,,,,,,,6957,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,08/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
शनिश्चर जी की कथा,ROI000051937,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,1937,,मगनीराम,Rajasthani,Devanagari,,,,,,,,,,37520/9,,Complete,48,48,,,,,Plant Products -> Paper / कागज,,Kathā,,,10/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1885वि.स.,
उपदेशमालाप्रकरण,ROI00002437,"Rajasthan Oriental Research Institute, Jodhpur",02 अगरचन्द भैरोदान सेठिया जैन ग्रंथालय,,,437,,,Prakrit,Devanagari,,,,,,,,,,480,,Complete,19,,,,,,Plant Products -> Paper / कागज,,Jaina Prakirṇaka,,,15/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1843वि.स.,
रत्नकरराडश्रावकाचार,ROI00075520,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,520,,,Sanskrit,Devanagari,,,,,,,,,,254-548/478,,Incomplete,4,,,,,,Plant Products -> Paper / कागज,,Jaina ācāra,,,20/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
पिंगलग्रंथ,ROI00076591,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,591,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,29,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Chandas,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1929वि.स.,
दशवैकालिकसूत्र,ROO00004422,"Rajasthan Oriental Research Institute, Jodhpur","88 आगम,अंहिसा-समता एवं प्राकृत संस्थान",,,422,,,Prakrit,Devanagari,,,,,,,,,,473,,Complete,42,,,,,,Plant Products -> Paper / कागज,,Jaina Sūtra,,,20/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
योगपावड़ी,ROI00002438,"Rajasthan Oriental Research Institute, Jodhpur",02 अगरचन्द भैरोदान सेठिया जैन ग्रंथालय,,,438,,,Prakrit,Devanagari,,,,,,,,,,488(2),,Complete,2,,,,,,Plant Products -> Paper / कागज,,Jaina Prakirṇaka,,,15/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1805वि.स.,
निर्दोषसप्तमी-कथा,ROI00049380,"Rajasthan Oriental Research Institute, Jodhpur",48 श्री दिगम्बर जैन अग्रवाल पंचायती मंदिर,,,380,,,Hindi,Devanagari,,,,,,,,,,313,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Jaina Kathā,,,09/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
शिवपञ्चाक्षरस्तोत्र,ROI00079482,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्य विद्या प्रतिष्ठान,,,482,,,Sanskrit,Devanagari,,,,,,,,,,6448,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Stotra,,,16/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं शता,
रसिकप्रिया,ROI00071341,"Rajasthan Oriental Research Institute, Jodhpur",70 श्री दिगम्बर जैन ठोलिया का मंदिर,,,341,केशवदास,,Hindi,Devanagari,,,,,,,,,,368,,Complete,59,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,18/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1733वि.स.,
दंडकप्रकरण (सस्तबक),ROI00009394,"Rajasthan Oriental Research Institute, Jodhpur",09 श्री गौड़ी पार्श्वनाथ मंदिर संग्रह,,,394,गजसार,,Prakrit,Devanagari,,,,,,,,,,464,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Jaina,,,24/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
ऋग्वेदसंहिता - चतुर्थाष्टक,ROI00063531,"Rajasthan Oriental Research Institute, Jodhpur",62 राज.संस्कृत अकादमी,,,531,,,Sanskrit,Devanagari,,,,,,,,,119,12,,Incomplete,17,,,,,,Plant Products -> Paper / कागज,,Saṃhitā,,,01/04/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं,
चेतनसीख,ROI00028428,"Rajasthan Oriental Research Institute, Jodhpur",28 दिगम्बर जैन पूजन ध्रोव्य फंड,,,428,मनराम,,Hindi,Devanagari,,,,,,,,,,6/66(6),,Complete,,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,15/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
कर्मविपाक,ROI00076592,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,592,शिवानन्दशुक्ल,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,43,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1821वि.स.,
उरजनढाल,ROI00002439,"Rajasthan Oriental Research Institute, Jodhpur",02 अगरचन्द भैरोदान सेठिया जैन ग्रंथालय,,,439,,,Gujarati,Devanagari,,,,,,,,,,478,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,15/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1961वि.स.,
वापीकूपोत्सर्गविधि,ROI00070504,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,504,,,Sanskrit,Devanagari,,,,,,,,,,3514,,Complete,10,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,26/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
