title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
सारस्वत प्रक्रिया तद्धित पर्यंत,LDI000016579,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6579,अनुभूतिस्वरुपाचार्य,,Sanskrit,Devanagari,,,,,,,,,,7588,,Complete,52,,,26,10.5,,Plant Products -> Paper / कागज,,,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
गौतमप्रश्नोत्तर बारआरा स्तवन,LDI000016578,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6578,ऋषभश्रावक,,Gujarati,Devanagari,,,,,,,,,क. 78,7651,,Complete,7,,,26.9,11.3,,Plant Products -> Paper / कागज,,Praśna,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
अष्टप्रकारी पूजा,LDI000016580,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6580,देवविजय (विनीतविजय शिष्य),,Gujarati,Devanagari,,,,,,,,,,7765,,Complete,6,,,25.6,12,,Plant Products -> Paper / कागज,,Jaina,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
वैराग्यशतक,LDI000016581,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6581,,,Prakrit,Devanagari,,,,,,,,,"गा. 104, ग्रं. 120",7803,,Complete,7,,,25.9,11,,Plant Products -> Paper / कागज,,Darśana,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
गणधरएकादशी देववंदन विधि,LDI000016582,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6582,ज्ञानविमलसूरि,मोतीचंद,Gujarati,Devanagari,,,,,,,,,,7742,,Complete,10,,,25.2,11.2,,Plant Products -> Paper / कागज,,Jaina,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
शब्दप्रभेद,LDI000016583,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6583,कवि महेश्वर,,Sanskrit,Devanagari,,,,,,,,,श्लोक 134,7699,,Complete,5,,,26,10.9,,Plant Products -> Paper / कागज,,,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पिंडविशुद्धि प्रकरण,LDI000016584,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6584,जिनवल्लभगणि,,Prakrit,Devanagari,अवचूरि,,Sanskrit,,,,,,"गा. 103, ग्रं. 655",7676,,Complete,8,,,25.9,11,,Plant Products -> Paper / कागज,,Āgama,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
आचारांगसूत्र पर्यायलघु वृत्ति,LDI000016585,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6585,,,Sanskrit,Devanagari,,,,,,,,,,7779,,Incomplete,57,,,26,11.5,,Plant Products -> Paper / कागज,,Jaina,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
परमावधि ज्ञान भंडार,LDI000024686,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",लालभाई दलपतभाई भारतीय संस्कृति विद्यामंदिर,,,4686,,,Sanskrit,Devanagari,,,,,,,,,,49825/3,,Complete,1,,,26,10.5,,Plant Products -> Paper / कागज,,Tattvagyan,,,14/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
प्रत्यगिरास्तवयंत्रोद्वार,LDI000016587,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6587,,,Sanskrit,Devanagari,,,,,,,,,,7600,,Complete,15,,,25.8,9.9,,Plant Products -> Paper / कागज,,Stotra,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
वीरजिन स्तवन,LDI000016589,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6589,हंसराज,लैया त्रिभोवनदास,Gujarati,Devanagari,,,,,,,,,ढाल 9,7647,,Complete,8,,,27,11.5,,Plant Products -> Paper / कागज,,Stuti,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
नवतत्त्व प्रकरण,LDI000016586,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6586,,मुनि तेजकल्लोल,Prakrit,Devanagari,,,,,,,,,गा. 42,7748,,Complete,4,,,25.1,11.1,,Plant Products -> Paper / कागज,,Darśana,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पिंडविशुद्धि प्रकरण,LDI000016590,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6590,जिनवल्लभगणि,,Prakrit,Devanagari,,,,,,,,,गा. 103,7701,,Complete,4,,,26.1,11.2,,Plant Products -> Paper / कागज,,Jaina,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
देवाःप्रभो स्तोत्र,LDI000016588,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6588,जयानंदसूरि,,Sanskrit,Devanagari,अवचूरि,,Sanskrit,,,,,,का. 9,7705,,Complete,5,,,25.8,10.6,,Plant Products -> Paper / कागज,,Jaina,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
षट्पंचाशिका,LDI000016592,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6592,,ऋषि रुपचंद्र,Sanskrit,Devanagari,,,,,,,,,श्लोक 71,7565,,Complete,3,,,24.7,11,,Plant Products -> Paper / कागज,,Jyotiṣa,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
देववंदन विधि,LDI000016593,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6593,,,Gujarati,Devanagari,,,,,,,,,,10883,,Complete,1,,,26,12,,Plant Products -> Paper / कागज,,Jaina,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
स्थविरावली,LDI000016591,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6591,,रविविजय,Prakrit,Devanagari,,,,,,,,,,7996,,Complete,39,,,27.5,12.7,,Plant Products -> Paper / कागज,,Itihāsa,,,17/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
धर्मपरीक्षा कथा (पद्य),LDI000016594,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6594,तपा. मानविजय,पं. केसरविजय,Sanskrit,Devanagari,सहस्तबक,,Gujarati,,,,,,श्लोक 367,7628,,Complete,31,,,25,10.6,,Plant Products -> Paper / कागज,"Bad, Brittle",Kathā,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
साधुवंदना रास,LDI000016596,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6596,पार्श्वचंद्र,,Gujarati,Devanagari,,,,,,,,,क. 88,7827,,Complete,6,,,25.3,10.9,,Plant Products -> Paper / कागज,"Bad, Brittle",Jaina,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
गुरु पट्टावली,LDI000016600,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6600,,,Sanskrit,Devanagari,,,,,,,,,,7634,,Complete,4,,,23.7,10.4,,Plant Products -> Paper / कागज,,Itihāsa,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
शत्रुंजय रास,LDI000016595,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6595,उपा. समयसुंदर,,Gujarati,Devanagari,,,,,,,,,सर्वगा. 309,7741,,Complete,8,,,25.2,11.3,,Plant Products -> Paper / कागज,,Kāvya,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
वृत्तरत्नाकर (अध्याय 1-6),LDI000016598,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6598,भट्टकेदार,पं. ईश्वरदास,Sanskrit,Devanagari,,,,,,,,,,7630,,Complete,6,,,25,11.1,,Plant Products -> Paper / कागज,,Chandas,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
चतुर्विंशतिजिन स्तुतयः,LDI000016599,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6599,शोभन मुनि,मुनि चयनकुशल,Sanskrit,Devanagari,,,,,,,,,,7596,,Complete,9,,,26.1,10.9,,Plant Products -> Paper / कागज,,Stuti,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
देववंदनादि भाष्यत्रय,LDI000016597,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6597,देवेन्द्रसूरि,,Prakrit,Devanagari,बालावबोध,ज्ञानविमलसूरि,Gujarati,,,,,,"गा. 63+41+48, ग्रं. 1500",7764,,Complete,53,,,26,11.8,,Plant Products -> Paper / कागज,,Jaina,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सिद्धान्तचंद्रिका व्याख्या (तत्त्वदीपिका) पूर्वार्ध,LDI000016602,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6602,लोकेशकरशर्मा,,Sanskrit,Devanagari,,,,,,,,,,7569,,Complete,67,,,25.5,10.9,,Plant Products -> Paper / कागज,,,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
अध्यात्मसार,LDI000016605,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6605,उपा. यशोविजय,,Sanskrit,Devanagari,,,,,,,,,प्रबंघ 1-7,7839,,Complete,72,,,24.4,11.2,,Plant Products -> Paper / कागज,,Darśana,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पवनाभ्यास चोपाई (ब्रह्मज्ञान चोपाई),LDI000016604,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6604,आणंदवर्धनसूरि,,Gujarati,Devanagari,,,,,,,,,क. 127,7786,,Complete,10,,,26.2,10.9,,Plant Products -> Paper / कागज,,Jaina,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
रघुवंश महाकाव्य,LDI000016601,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6601,कालिदास,पं. भावप्रमोद,Sanskrit,Devanagari,किंचिद टिप्पणी,,Sanskrit,,,,,,"सर्ग 1-19, ग्रंथाग्र. 2030",7575,,Complete,65,,,25,10.8,,Plant Products -> Paper / कागज,,Kāvya,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
काक विचार,LDI000024687,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",लालभाई दलपतभाई भारतीय संस्कृति विद्यामंदिर,,,4687,,,Sanskrit,Devanagari,,,,,,,,,,44690/2,,Complete,2,,,24.9,10.7,,Plant Products -> Paper / कागज,,Jyotiṣa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
दानकल्पद्रुम धन्यचरित्र (पद्य),LDI000016606,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6606,तपा. जिनकीर्त्तिसूरि,,Sanskrit,Devanagari,,,,,,,,,1592,7806,,Complete,38,,,25.9,11.1,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
कल्याममंदिर स्तोत्र,LDI000016603,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6603,सिद्धसेनसूरि,,Sanskrit,Devanagari,अवचूरि,,Sanskrit,,,,,,का. 44,7677,,Complete,5,,पत्र 2 जुं नथी.,25.8,10.9,,Plant Products -> Paper / कागज,,Stotra,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
जीवविचार प्रकरण,LDI000016607,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6607,शांतिसूरि,पं. कनककुशलगणि,Prakrit,Devanagari,सहस्तबक,,Gujarati,,,,,,गा. 40,7613,,Complete,7,,,25.3,10.4,,Plant Products -> Paper / कागज,,Tattvagyan,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
झवेरसागर रत्नविजयजीवाद (गद्य),LDI000016608,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6608,,,Hindi,Devanagari,,,,,,,,,,7650,,Incomplete,36,,,27,11.6,,Plant Products -> Paper / कागज,,Charcha,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
रघुवंशमहाकाव्य (सर्ग 12 पर्यंत),LDI000016610,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6610,कवि कालिदास,,Sanskrit,Devanagari,,,,,,,,,,7554,,Complete,72,,पत्र 38 थी 56 नथी.,26,11.7,,Plant Products -> Paper / कागज,,Kāvya,,,11/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
कल्पसूत्र,LDI000016611,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6611,भद्रबाहुस्वामी,नयविजयगणि,Prakrit,Devanagari,किरणावली वृत्ति,धर्मसागर,Sanskrit,,,,,,5216,7524,,Complete,286,,,26,11,,Plant Products -> Paper / कागज,"Bad, Brittle",Āgama,,,11/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
मंगलवाद,LDI000016609,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6609,,,Sanskrit,Devanagari,,,,,,,,,,10265,,Complete,1,,,26,10.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,12/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
प्रतिक्रमणसूत्र,LDI000016613,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6613,,,Prakrit,Devanagari,सहस्तबक,,Gujarati,,,,,,,7679,,Complete,7,,,26,11.3,,Plant Products -> Paper / कागज,,Aavashyaka,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
शांतसुधारस भावना (गेयकाव्य),LDI000016615,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6615,उ. विनयविजय,,Gujarati,Devanagari,,,,,,,,,,7635,,Complete,12,,,23.7,10.9,,Plant Products -> Paper / कागज,,Vairagya,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पक्षीशकुनावली,LDI000016614,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6614,,,Hindi,Devanagari,,,,,,,,,,7799,,Complete,4,,,25.6,11,,Plant Products -> Paper / कागज,,Jyotiṣa,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
नवतत्त्व प्रकरण,LDI000016618,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6618,,,Prakrit,Devanagari,,,,,,,,,गा. 52,7745,,Complete,5,,,25,11.1,,Plant Products -> Paper / कागज,,Darśana,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
चंपकमालासती रास,LDI000016612,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6612,सौभाग्यसागर शिष्य,मुनि अमरा,Gujarati,Devanagari,,,,,,,,,कडी 574,7661,,Complete,24,,,26.5,11.2,,Plant Products -> Paper / कागज,,Charitra,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सिद्धाचलना दूहा,LDI000016619,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6619,कल्याणसागरसूरि शिष्य,मोतिचंद,Gujarati,Devanagari,,,,,,,,,क. 113,7658,,Complete,12,,,26.5,11.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Stuti,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
योगशास्त्र (प्रकाश 4-12),LDI000016620,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6620,हेमचंद्रसूरि,,Sanskrit,Devanagari,विवरण,स्वोपज्ञ,,,,,,,12300,7687,,Complete,15,,,26.4,11.2,,Plant Products -> Paper / कागज,,,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सुभाषित,LDI000016617,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6617,,,Sanskrit,Devanagari,,,,,,,,,,7940,,Complete,3,,,25,10.8,,Plant Products -> Paper / कागज,,Subhāṣita,,,16/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
बारभावना वेली,LDI000016621,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6621,जससोम शिष्य,,Gujarati,Devanagari,,,,,,,,,सर्वगा. 125,7800,,Complete,9,,,25.4,11.4,,Plant Products -> Paper / कागज,,Vairagya,,,14/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
शत्रुंजयाद्वार रास,LDI000016622,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6622,नयसुंदर,चतुरसागर,Gujarati,Devanagari,,,,,,,,,क. 122,7685,,Complete,6,,,26.1,11.4,,Plant Products -> Paper / कागज,,Itihāsa,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
चतुर्विंशतिजिन स्तुति,LDI000016623,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6623,शोभनमुनि,,Sanskrit,Devanagari,,,,,,,,,,7715,,Complete,7,,,25.6,11.2,,Plant Products -> Paper / कागज,,Jaina,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
भक्तामर स्तोत्र,LDI000016624,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6624,मानतुंगसूरि,शांतिसूरि,Sanskrit,Devanagari,वृत्ति,,,,,,,,"का. 44, ग्रं. 405",7667,,Complete,5,,,26.5,11.3,,Plant Products -> Paper / कागज,,Stotra,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पाक्षिकसूत्र,LDI000016625,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6625,,वलभसागर,Prakrit,Devanagari,,,,,,,,,297,7591,,Complete,15,,,25.8,10.1,,Plant Products -> Paper / कागज,,,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
लिंगानुशासन,LDI000016616,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6616,हेमचंद्राचार्य,,Sanskrit,Devanagari,विवरण,स्वोपज्ञ,,,,,,,,7574,,Complete,61,,,25.8,10.7,,Plant Products -> Paper / कागज,,,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पंचमहाव्रत कथा (गद्य),LDI000016626,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6626,,जीवणसिंघ,Gujarati,Devanagari,,,,,,,,,,7646,,Complete,32,,,27,11.3,,Plant Products -> Paper / कागज,"Bad, Brittle",Kathā,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
चंद्रसारणी,LDI000016627,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6627,,,Gujarati,Devanagari,,,,,,,,,,11234,,Complete,1,,,25.10,10.10,,Plant Products -> Paper / कागज,,Jyotiṣa,,,16/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
श्राद्धविधि,LDI000016629,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6629,,,Sanskrit,Devanagari,,,,,,,,,,8066,,Complete,27,,,23,13,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,19/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
भक्तामर स्तोत्र,LDI000016630,"Lalbhai Dalpatbhai Institute of Indology, Ahmedabad",एल. डी. इंस्टिट्यूट औफ इन्डोलौजी,,,6630,मानतुंगसूरि,,Sanskrit,Devanagari,बालावबोध,,Gujarati,,,,,,का. 44,7716,,Complete,9,,,25.7,11.2,,Plant Products -> Paper / कागज,,Jaina,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
