title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Triṁśacchlokībhāṣya,NUO0006487,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,87,,,Sanskrit,Devanagari,,,,,,,,,57,596,,Incomplete,20,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Intakhābeśārīna,NUO0006712,Uttar Pradesh Survey,Rajkiya Public Library,,,12,Muhammadahusaina,,Persian,Persian,,,,,,,,,,,,Incomplete,,,,4,7,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Āgamoktatarpaṇa,NUO00068616,Uttar Pradesh Survey,Hindi Sahitya Sammelan,,,616,,,Sanskrit,Devanagari,,,Prakrit,,,,,,,2250,,Incomplete,,4,,13,21,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mātṛṣoḍaśīpatra,NUO000707,Uttar Pradesh Survey,Hindustani Academy,,,7,,,Sanskrit,Devanagari,,,,,,,,,68,66,,Complete,2,4,,7,4,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Tatade Satī Kī Sajjhāya (Śīla stavana),NUO0005031,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,31,Svāmī Jītamala,,,,,,,,,,,,,944,,Complete,1,,,26.4,11.5,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Brahma,NUO0005030,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,30,,,,,,,,,,,,,,592,,Complete,7,,,26.4,12.3,,Plant Products -> Paper / कागज,"Bad, Broken",Darśana,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Land and revenue documents,TTI0029083,"Thunchan Memorial Trust,Tirur",Subrahmanyan Namboodiri,,,83,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,7,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",,,,30/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Argalāstotra,NUO0006997,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,97,,,Sanskrit,Devanagari,,,,,,,,,,1962/27,,Complete,,,,15.5,9.8,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Land & Reveneue documents,TTI0029082,"Thunchan Memorial Trust,Tirur",Subrahmanyan Namboodiri,,,82,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,1,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,04/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavatamahāpurāṇa (Daśamaskandha -Trinśodhyāya),NUO0006488,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,88,,,Sanskrit,Devanagari,,,,,,,,,32,93,,Incomplete,18,,,,,,Plant Products -> Paper / कागज,Bad,Purāṇa,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dīvāne Goleba,NUO0006713,Uttar Pradesh Survey,Rajkiya Public Library,,,13,Mīr Jāne Sāhab,,Urdu,Nastaliq,,,,,,,,,,18 U,,Complete,,,,4,8,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gītāsāra,NUI03610118,Uttar Pradesh Survey,Sampurnand Sanskrit Visvavidyalaya Saraswati Bhawan,,,118,,,Sanskrit,Devanagari,,,,,,,,,,17050,,Complete,5,,,8.9,4.6,,Plant Products -> Paper / कागज,,Gītā,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata(Śalyaparva),NUO0006230,Uttar Pradesh Survey,Sri Vallabharama Saligram Samveda Vidayalaya (Laksanam Pustakalaya),,,30,,,Sanskrit,Devanagari,,,,,,,,,51,93,,Complete,52,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Itihāsa,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Samvat 1842,
Risala-e-QuataeYad,NUI0059347,Uttar Pradesh Survey,Sultan-Uf-Madaris,,,47,,,Arabic,Arabic,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Fiqh,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NUO0006489,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,89,,,Sanskrit,Devanagari,,,,,,,,,60,603,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Muhāvarāta Tarkība,NUO0006714,Uttar Pradesh Survey,Rajkiya Public Library,,,14,,,Urdu,Nastaliq,,,,,,,,,,19 U,,Complete,,,,8,14,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hayat ul haiwan,NUI0005017,Uttar Pradesh Survey,Sajjada Nashin,,,17,Allama damiri,,Arabic,Arabic,,,,,,,,,,,,Complete,750,1500,,20,14,,Plant Products -> Paper / कागज,,,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1600 AD,
Śatapadīstotra,NUO0006998,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,98,Śaṅkarācārya,,Sanskrit,Devanagari,,,,,,,,,,4185/816,,Complete,,,,21,8.6,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hawalat Akbar,NUO0006620,Uttar Pradesh Survey,Allahabad Visvavidyalaya General Library,,,20,,,Persian,Arabic,,,,,,,,,1,1,,Complete,,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Itihāsa,,,15/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Aśaucasaṁpravṛtti,NUO00068617,Uttar Pradesh Survey,Hindi Sahitya Sammelan,,,617,Śrībhaṭṭācārya,,Sanskrit,Devanagari,,,Prakrit,,,,,,,2245,,Incomplete,,69,,17.6,10,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Siddhajī Kī Vandanā,NUO0005032,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,32,Govinda Oswāla,,,,,,,,,,,,,942,,Complete,2,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Quran sharif,NUI0005018,Uttar Pradesh Survey,Sajjada Nashin,,,18,Hazrat nasir afzali,,Arabic,Arabic,,,,,,,,,,,,Complete,300,600,,27.5,17,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1730 AD,
Aparokṣānubhava,NUO0006490,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,90,,,Sanskrit,Devanagari,,,,,,,,,175,485,,Incomplete,54,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivapurāṇa,NUO0006231,Uttar Pradesh Survey,Sri Vallabharama Saligram Samveda Vidayalaya (Laksanam Pustakalaya),,,31,,,Sanskrit,Devanagari,,,,,,,,,7,,,Complete,87,,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1841 A.D.,
Puruṣottamamāsamāhātmya,NUO0003449,Uttar Pradesh Survey,Sri Kasiraj Sarasvati Bhandar,,,49,Vyāsa,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,66,,,,,Plant Products -> Paper / कागज,,Māhātmya,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Valātivalāvidyā,NUI0001626,Uttar Pradesh Survey,Gangadhar Dev,,,26,,,Sanskrit,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Veda,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrī Cinhakāvya -Savyākhya,NUO0006621,Uttar Pradesh Survey,Allahabad Visvavidyalaya General Library,,,21,,,Sanskrit,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,TTI0028024,"Thunchan Memorial Trust,Tirur",Rishikesan Nambootiri,,,24,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,250,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,15/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śāyar Śaika Kī śāyarī,NUO0006715,Uttar Pradesh Survey,Rajkiya Public Library,,,15,,,Urdu,Nastaliq,,,,,,,,,,17 U,,Complete,,346,,6,14,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ṣoḍasīprayoga,NUI0001627,Uttar Pradesh Survey,Gangadhar Dev,,,27,,,Sanskrit,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Argalāstotra,NUO00069100,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,100,,,Sanskrit,Devanagari,,,,,,,,,,1959/24,,Complete,,,,12.2,11.2,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmagītā,NUO0006622,Uttar Pradesh Survey,Allahabad Visvavidyalaya General Library,,,22,,,Sanskrit,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Gītā,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Addiya,NUI0059348,Uttar Pradesh Survey,Sultan-Uf-Madaris,,,48,,,Arabic,Arabic,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dakṣiṇāmūrtisahasranāmastotra,NUO00069101,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,101,,,Sanskrit,Devanagari,,,,,,,,,,2914/591,,Complete,,,,16.8,8.4,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śīghraprabodha,NUI0001628,Uttar Pradesh Survey,Gangadhar Dev,,,28,,,Sanskrit,-,,,,,,,,,,,,Complete,,120,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śatacaṇḍividhāna,NUI0001629,Uttar Pradesh Survey,Gangadhar Dev,,,29,,,Sanskrit,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Tantra,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīmadbhāgavatacūrṇikā-Saṭīka(Skandha-2),NUO0006232,Uttar Pradesh Survey,Sri Vallabharama Saligram Samveda Vidayalaya (Laksanam Pustakalaya),,,32,,,Sanskrit,Devanagari,,Maheśvara,,,,,,,19,39,,Complete,52,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Purāṇa,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Stuti,NUO0006491,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,91,,,Sanskrit,Devanagari,,,,,,,,,85 A,2608,,Incomplete,4,,,,,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,15/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Indrākṣīstotra,NUO0006999,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,99,,,Sanskrit,Devanagari,,,,,,,,,,2004/69,,Complete,1,,,35.3,13.4,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhaumavrata,NUI03610119,Uttar Pradesh Survey,Sampurnand Sanskrit Visvavidyalaya Saraswati Bhawan,,,119,,,Sanskrit,Devanagari,,,,,,,,,,8137,,Incomplete,8,,,4.8,3.8,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmadhāmavarṇana,NUO000708,Uttar Pradesh Survey,Hindustani Academy,,,8,,,Sanskrit,Devanagari,,,,,,,,,78,449,,Complete,23,46,,9,5,,Plant Products -> Paper / कागज,,Purāṇa,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Annapūrṇāstotra,NUO00069104,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,104,Śaṅkarācārya,,Sanskrit,Devanagari,,,,,,,,,,1940/5,,Complete,3,,,17,9,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
AdiaAskitabehMehjudavaat,NUI0059349,Uttar Pradesh Survey,Sultan-Uf-Madaris,,,49,,,Persian,Persian,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Praśnopaniṣad,NUO00069102,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,102,,,Sanskrit,Devanagari,,,,,,,,,,115/66,,Complete,5,,,22,14.4,,Plant Products -> Paper / कागज,,,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Camatkāracintāmaṇi,NUO0006492,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,92,,,Sanskrit,Devanagari,,,,,,,,,97,97,,Incomplete,21,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Jyotiṣa,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Acyutāṣṭaka,NUO00068618,Uttar Pradesh Survey,Hindi Sahitya Sammelan,,,618,,,Sanskrit,Devanagari,,,Prakrit,,,,,,,573,,Complete,,1,,26,12,,Plant Products -> Paper / कागज,,Stotra,,,15/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kālikāṣṭaka,NUO00069103,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,103,,,Sanskrit,Devanagari,,,,,,,,,,4008/639,,Complete,2,,,16.5,11.2,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Tabaqai - I,NUO0006623,Uttar Pradesh Survey,Allahabad Visvavidyalaya General Library,,,23,Akbari,,Persian,Persian,,,,,,,,,,,,Complete,1040,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kāśikāvṛtti,TTI002849,"Thunchan Memorial Trust,Tirur",Subrahmanyan Nambootiri,,,9,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,68,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,16/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ugratārāhṛdaya,NUO00069105,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,105,,,Sanskrit,-,,,,,,,,,,4004/635,,Complete,,,,17,6.5,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Diwan-e-Hafiz,NUI0059350,Uttar Pradesh Survey,Sultan-Uf-Madaris,,,50,,,Persian,Persian,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Gadyakāvya,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karpūrastava,NUO00069106,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,106,Mahākāla,,Sanskrit,Devanagari,,,,,,,,,,4006/637,,Complete,4,,,16.5,11.2,,Plant Products -> Paper / कागज,,Stotra,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dinakarī,TTI002848,"Thunchan Memorial Trust,Tirur",Subrahmanyan Nambootiri,,,8,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,70,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana,,,16/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhagavadgītā,NUO00069107,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,107,Vyāsa,,Sanskrit,Devanagari,,,,,,,,,,247/90,,Complete,,,,17.5,9,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Gītā,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Deewan e farsi,NUI0005019,Uttar Pradesh Survey,Sajjada Nashin,,,19,Fayaz e akbarabadi,,Persian,Persian,,,,,,,,,,,,Complete,50,100,,17,11,,Plant Products -> Paper / कागज,Bad,Kāvya,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1670 AD,
Mitākṣarā,NUI03610120,Uttar Pradesh Survey,Sampurnand Sanskrit Visvavidyalaya Saraswati Bhawan,,,120,Vijñāneśvara,,Sanskrit,Devanagari,,,,,,,,,,14166,,Incomplete,23,,,10.5,4.6,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mārgaśīrṣamāhātmya,NUO00069109,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,109,,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,3399/348,,Incomplete,29,,,30.3,13.8,,Plant Products -> Paper / कागज,,,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Muhūrtadīpaka,NUO0006493,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,93,,,Sanskrit,Devanagari,,,,,,,,,97,101,,Incomplete,10,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Jyotiṣa,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Garbhagītā,NUI03610121,Uttar Pradesh Survey,Sampurnand Sanskrit Visvavidyalaya Saraswati Bhawan,,,121,,,Sanskrit,Devanagari,,,,,,,,,,17138,,Incomplete,1,,,6.4,3.5,,Plant Products -> Paper / कागज,,Gītā,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Svarṇākarṣaṇabhairavapaddhati,NUO0006494,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,94,,,Sanskrit,Devanagari,,,,,,,,,61,649,,Incomplete,7,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Tantra/Ṯilism,,,27/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Land and revenue documents,TTI0029084,"Thunchan Memorial Trust,Tirur",Subrahmanyan Namboodiri,,,84,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,3,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,30/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nandīsūtra,NUO0005034,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,34,,,,,,,,,,,,,,238,,,41,,,26.40,11.50,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,04/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrautaprayoga,TTI0028410,"Thunchan Memorial Trust,Tirur",Subrahmanyan Nambootiri,,,10,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,30,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Vedāṅga,,,16/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Antagaṇa Sūtra (Ṭabbā),NUO0005033,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,33,,,,,,,,,,,,,,73,,Complete,33,,,27.4,13,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
