title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
नेमिजिनपुराण,ROI00071395,"Rajasthan Oriental Research Institute, Jodhpur",70 श्री दिगम्बर जैन ठोलिया का मंदिर,,,395,ब्रह्मनेमिदत्त,,Sanskrit,Devanagari,,,,,,,,,,230,,Complete,183,,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,16/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1612वि.स.,
Karmakāṇḍa(Gaṇeśapujā),NOI0238532,"OSM, Bhubaneswar",Pramoo Chandra Panda,,,32,,,Sanskrit,Oriya,,,,,,,,,2,,,Complete,205,410,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 15.4.04,
Sāmavedyakarmakāṇḍa,NOO00239114,"OSM, Bhubaneswar",Dept. of Sanskrit,,,114,,,Sanskrit,Oriya,,,,,,,,,41,,,Complete,60,120,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Devastuti,NOI0235840,"OSM, Bhubaneswar",Ram Ch. Rout,,,40,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,23,,,Complete,27,54,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,14/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Trīnāthamelā,NOI0235841,"OSM, Bhubaneswar",Ram Ch. Rout,,,41,Bālārāmadāsa,,Oriya,Oriya,,,,,,,,,10,,,Complete,25,50,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,14/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīmadbhāgavata,NOI0235839,"OSM, Bhubaneswar",Ram Ch. Rout,,,39,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,15,,,Complete,106,212,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,14/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Aghāsuravaddha -Harivaṃśa,NOI02397186,"OSM, Bhubaneswar",Fakiracharan Parida,,,186,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,12,24,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI121222,"OSM, Bhubaneswar",Pitabosh Jena,,,2,,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,15,1.5,3,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śiśujhāḍaṇamantra,NOI160732,"OSM, Bhubaneswar",Buddhimanta Muduli,,,2,,Gaṇamuduli,Oriya,Oriya,Mantra,,,,,,,,1,,,Complete,60,120,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Tantra,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1803,
Pitṛkarmanirṇaya,NOI02400253,"OSM, Bhubaneswar",Nrusingh Panda,,,253,,,Sanskrit,Oriya,,,,,,,,,84,,,Complete,82,164,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mantra,NOI110496,"OSM, Bhubaneswar",Sri Upandra Panda,,,6,,,Sanskrit,Oriya,,,,,,,,,,,,,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
बालकाण्ड (रामचरितमानस),ROI000692239,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,2239,तुलसीदास,,Hindi,Devanagari,,,,,,,,,,14020,,Complete,128,,,,,,Plant Products -> Paper / कागज,,Rāmāyaṇa,,,24/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
प्राणप्रतिष्ठा- आदि,ROI00042135,"Rajasthan Oriental Research Institute, Jodhpur",41 मंदिर श्री श्याम सुंदर जी,,,135,,,Sanskrit,Devanagari,,,,,,,,,,128,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,24/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
Canḍīṭīkā,NOI0051223,"OSM, Bhubaneswar",Balaram Mishra,,,23,,,Sanskrit,Oriya,,Pitambarsuri,,,,,,,,9,,Complete,101,201,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,16/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Tṛtīyaskandha),NOI0241029,"OSM, Bhubaneswar",Bhramara Rout,,,29,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,16,,,Complete,126,251,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,18/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjāvidhi,NOI02398145,"OSM, Bhubaneswar",Ramesh Ch. Chaudhury,,,145,,,Sanskrit,Oriya,,,,,,,,,178,,,Incomplete,93,186,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bālmikirāmāyaṇa,NOI02400254,"OSM, Bhubaneswar",Nrusingh Panda,,,254,Bālmiki,,Sanskrit,Oriya,,,,,,,,,278,,,Incomplete,47,94,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सिखरविलास (सम्मेद शिखर),ROI00055203,"Rajasthan Oriental Research Institute, Jodhpur",54 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,203,,,Hindi,Devanagari,,,,,,,,,,46/13,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Jaina,,,11/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1834वि.स.,
Panibhārasmbhara,NOI160733,"OSM, Bhubaneswar",Buddhimanta Muduli,,,3,,Gaṇamuduli,Oriya,Oriya,,,,,,,,,1,,,Complete,20,40,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Tantra,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1805,
Kātyāyanapaddhatīkṛtamanḍapa,NOO00238111,"OSM, Bhubaneswar",Jaganatha Sanskrit University,,,111,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,121,241,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,14/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI110532,"OSM, Bhubaneswar",Fakir Mohan Behera,,,2,,,Oriya,Oriya,,,,,,,,,,,,,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jagamohanarāmāyaṇa,NOI121546,"OSM, Bhubaneswar",Dinabandhu Rana,,,6,Balarāmadāsa,Navakiśorabiswāla,Oriya,Oriya,,,,,,,,,5,,,Complete,,,,18,1,6,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jagamohanarāmāyaṇa,NOI02400256,"OSM, Bhubaneswar",Nrusingh Panda,,,256,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,32,,,Incomplete,71,142,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjāpaddhati,NOI110404,"OSM, Bhubaneswar",Surandranath Rath,,,4,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Viṣṇupurāṇa,NOI095702,"OSM, Bhubaneswar",Shyama Sundar Nayak,,,2,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mṛtikānirṇaya,NOI02400255,"OSM, Bhubaneswar",Nrusingh Panda,,,255,,,Sanskrit,Oriya,,,,,,,,,344,,,Incomplete,118,236,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīkṛṣṇajanma,NOI144581,"OSM, Bhubaneswar",Budhu Sahu,,,1,,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa(Pūjāpaddhati),NOI0238212,"OSM, Bhubaneswar",Kulamani Parida,Śuddhikriyāpaddhati,,12,,,Sanskrit,Oriya,,,,,,,,,12,,,Complete,216,432,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
आरती 24 जिन की,ROI00055204,"Rajasthan Oriental Research Institute, Jodhpur",54 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,204,,,Hindi,Devanagari,,,,,,,,,,72/15,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,08/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
सरस्वतीकवचस्तोत्र,ROI0004484,"Rajasthan Oriental Research Institute, Jodhpur",43 श्री श्वेताम्बर पल्लीवाल जैन मंदिर,,,84,,,Sanskrit,Devanagari,,,,,,,,,,99,,Complete,4,,,,,,Plant Products -> Paper / कागज,"Bad, Stained",Stotra,,,26/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
Navagrahamantra,NOO00239115,"OSM, Bhubaneswar",Dept. of Sanskrit,,,115,,,Sanskrit,Oriya,,,,,,,,,99,,,Complete,51,102,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Mantra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सिद्धों की स्तुति,ROI00055205,"Rajasthan Oriental Research Institute, Jodhpur",54 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,205,,,Hindi,Devanagari,,,,,,,,,,44/3,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,10/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1939वि.स.,
Śrīmadbhāgavata(Parikṣitasaṁvāda),NOI0238617,"OSM, Bhubaneswar",Sumanta Dasbabu,,,17,,,Oriya,Oriya,,,,,,,,,2,,,Complete,218,436,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hanumānamantra,NOI0898514,"OSM, Bhubaneswar",Bhaktanani Mishra,,,14,,,Sanskrit,Oriya,,,,,,,,,13,,,Complete,20,40,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vaidehīśavilāsa,NOI085562,"OSM, Bhubaneswar",Satura Mohanty,,,2,,,Oriya,Oriya,,,,,,,,,1,,,Complete,10,20,,15,12,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Patānjalīyogadarśana,NOI02400257,"OSM, Bhubaneswar",Nrusingh Panda,,,257,Patānjalī,,Sanskrit,Oriya,,,,,,,,,167,,,Complete,178,356,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīkṛṣṇacarita,NOI160491,"OSM, Bhubaneswar",Makhunu Sahu,,,1,Śrīdadhivamana,Śrīgaṇasahu,Oriya,Oriya,Kṛṣṇacarita,Śrīguṇasagara,,,,,,,1,,,Complete,71,143,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mathurāmaṅgala,NOI115314,"OSM, Bhubaneswar",Shidhanahabir Mandir,,,4,,,Oriya,Oriya,,,,,,,,,,2,,,95,,,16 inch,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīkṣetramāhātmya,NOI02400258,"OSM, Bhubaneswar",Nrusingh Panda,,,258,,,Sanskrit,Oriya,,,,,,,,,210,,,Complete,115,230,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Māhātmya,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa(Bālakāṇḍa),NOI115315,"OSM, Bhubaneswar",Shidhanahabir Mandir,,,5,,,Sanskrit,Oriya,,,Hindi,,,,,,,5,,Complete,135,,,inch,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Itihāsa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sidhavināyakacaturthīvratakathā,NOI02400259,"OSM, Bhubaneswar",Nrusingh Panda,,,259,,,Sanskrit,Oriya,,,,,,,,,81,,,Complete,114,228,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Puraścaraṇapaddhati,NOI02400260,"OSM, Bhubaneswar",Nrusingh Panda,,,260,Yogindrakṛṣṇa,,Sanskrit,Oriya,,,,,,,,,258,,,Complete,188,376,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pāṇiniyanāṭaka,NOI02400261,"OSM, Bhubaneswar",Nrusingh Panda,,,261,Natakarapāṇini,,Sanskrit,Oriya,,,,,,,,,111,,,Complete,74,141,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Nāṭaka,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Aṣṭakūlasaṅghitā,NOI0236185,"OSM, Bhubaneswar",Pitambar Nanda,,,85,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Not Available,,,13/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Paitāgharapujāpaddhati,NOI0238533,"OSM, Bhubaneswar",Pramoo Chandra Panda,,,33,,,Sanskrit,Oriya,,,,,,,,,16,,,Complete,235,470,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 15.4.04,
Vāyupurāṇa,NOI186901,"OSM, Bhubaneswar",Nityananda Sahu,,,1,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,,200,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पार्श्व-जिनस्तोत्र,ROO00004600,"Rajasthan Oriental Research Institute, Jodhpur","88 आगम,अंहिसा-समता एवं प्राकृत संस्थान",,,600,अभयदेव,,Rajasthani,Devanagari,,,,,,,,,,711/2,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,06/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
Gou Śāstra,SAI009451,"Sanskrit Academy f Research For Advanced Society through Vedic &amp; Allied Tradition Of India(SARASVATI),Bhadrak",Govinda Panigrahi,,,1,,Baba Tulasi Das,Oriya,Oriya,,,,,,,,,21,21,,Complete,55,110,,26,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Gośāstra,,,06/04/2006,,,No,,,,,No,No,,,,,,,manus_dt:,
Rādhākṛṣṇamilana,NOI01717128,"OSM, Bhubaneswar",Baikunthanatha Parida,,,128,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,8,16,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,Purāṇa,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
रघुवंश,ROI00070798,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,798,कालिदास,,Sanskrit,Devanagari,,,,,,,,,,3181,,Complete,7,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Mahākāvya,,,27/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1925वि.स.,
Bhūṣaṇasāradīpikā,NOI02400262,"OSM, Bhubaneswar",Nrusingh Panda,,,262,,,Sanskrit,Oriya,,,,,,,,,354,,,Complete,155,310,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa(Laṅkākāṇḍa),NOI02398146,"OSM, Bhubaneswar",Ramesh Ch. Chaudhury,,,146,Balarāmadāsa,,Sanskrit,Oriya,,,,,,,,,175,,,Complete,139,278,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
JagamohanaRāmāyaṇa  (Ayodhyākāṇḍa),NOO001341671,"OSM, Bhubaneswar",Palm Leaf Manuscript Library (Sambalpur University),,,1671,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,236,472,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rahasyatrāyacaṇḍī,NOI02400264,"OSM, Bhubaneswar",Nrusingh Panda,,,264,,,Sanskrit,Oriya,,,,,,,,,282,,,Complete,84,168,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bakāsuravadha,NOI01717129,"OSM, Bhubaneswar",Baikunthanatha Parida,,,129,Nārāyaṇadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,Purāṇa,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa(Saptamabhāga),NOI180973,"OSM, Bhubaneswar",Maheswar Acharya,,,3,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,4,,,Complete,,,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Candī (Saptaśatī),NOI02398147,"OSM, Bhubaneswar",Ramesh Ch. Chaudhury,,,147,Mārkandamuṇī,,Sanskrit,Oriya,,,,,,,,,157,,,Complete,129,258,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vālmikīrāmāyaṇa,NOI02400263,"OSM, Bhubaneswar",Nrusingh Panda,,,263,Vālmikī,,Sanskrit,Oriya,,,,,,,,,148,,,Incomplete,78,155,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa,NOI0238213,"OSM, Bhubaneswar",Kulamani Parida,Śaniścarapūjā,,13,,,Sanskrit,Oriya,,,,,,,,,4,,,Complete,167,334,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Atharavāṇikumārabodhīni,NOO00239116,"OSM, Bhubaneswar",Dept. of Sanskrit,,,116,,,Sanskrit,Oriya,,,,,,,,,76,,,Complete,56,112,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",,,,14/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Pañcamaskandha),NOO0065513,"OSM, Bhubaneswar",Pradhan Sahi Thakura Ghar,,,13,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,,2,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,01/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 250 years old,
Yogavaśiṣṭharāmāyaṇa,NOI02400265,"OSM, Bhubaneswar",Nrusingh Panda,,,265,Vaśiṣthaṛṣi,,Sanskrit,Oriya,,,,,,,,,155,,,Complete,178,356,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI0875326,"OSM, Bhubaneswar",Biswanath Swain,,,26,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,09/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
