title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
स्फुटकृति,ROI000691305,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1305,,,Rajasthani,Devanagari,,,,,,,,,,11677,,Incomplete,3,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Bhakti,,,12/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पदशांतिजिन,ROI000691306,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1306,मोहन,,Rajasthani,Devanagari,,,,,,,,,,11901(3),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,13/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
विवाहपडल,ROI000691308,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1308,,,Rajasthani,Devanagari,,,,,,,,,,10970,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,12/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
कापरहेड़ापार्श्वजिनस्तवन,ROI000691307,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1307,जिनहर्ष,,Rajasthani,Devanagari,,,,,,,,,,11216(2),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,12/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
गीत,ROI000691309,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1309,,,Rajasthani,Devanagari,,,,,,,,,,11909(31),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,07/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सूर्यादिकर्मविध,ROI000691311,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1311,,,Sanskrit,Devanagari,,,,,,,,,,16625,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
जीवोपरिसिज्झाय,ROI0007473,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,73,,,Rajasthani,Devanagari,,,Hindi,,,,,,,24067,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,10/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पद,ROI000691310,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1310,मीरां,,Rajasthani,Devanagari,,,,,,,,,,11556(7),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,07/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
रुकमणी जी रो ब्यावलो,ROI000691312,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1312,,,Rajasthani,Devanagari,,,,,,,,,,10588(2),,Incomplete,62,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,07/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
वैराग्यगीत,ROI0007472,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,72,धर्मसी,,Rajasthani,Devanagari,,,Hindi,,,,,,,25877,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,15/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1955वि.स.,
वंशीकरण मंत्र,ROI000691314,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1314,,,Rajasthani,Devanagari,,,,,,,,,,16466,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Tantra,,,01/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
श्रीधरमसंवाद,ROI000691315,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1315,,,Sanskrit,Devanagari,,,,,,,,,,12409(28),,Complete,4,,,,,,Plant Products -> Paper / कागज,,Jaina,,,05/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
लेखां री चौपड़ी,ROI000691313,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1313,,,Rajasthani,Devanagari,,,,,,,,,,16373,,Complete,37,,,,,,Plant Products -> Paper / कागज,,Gaṇita,,,01/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
पञ्चाग,ROO0000890,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,90,,,Sanskrit,Devanagari,,,,,,,,,,6594,,Incomplete,9,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,03/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1883वि.स.,
गिरनार स्तवन,ROI000691316,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1316,,,Rajasthani,Devanagari,,,,,,,,,,12408(25),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,05/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पञ्चाग,ROO0000891,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,91,,,Sanskrit,Devanagari,,,,,,,,,,6600,,Incomplete,9,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,03/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
लघुनामा ग्रंथ,ROI000691317,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1317,,,Rajasthani,Devanagari,,,,,,,,,,16647(7),,Complete,8,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,05/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
तत्वज्ञान,ROI000691318,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1318,,,Rajasthani,Devanagari,,,,,,,,,,11937,,Incomplete,13,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,06/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
मकरन्ददशा,ROO0000892,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,92,,,Sanskrit,Devanagari,,,,,,,,,,6308,,Incomplete,30,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,03/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
ग्रहवरविचार,ROO0000893,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,93,,,Sanskrit,Devanagari,,,,,,,,,,1717,,Incomplete,9,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,30/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
रामचरित मानस,ROI000691320,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1320,तुलसीदास,,Avadhi,Devanagari,,,,,,,,,,16519,,Incomplete,119,,,,,,Plant Products -> Paper / कागज,,Rāmāyaṇa,,,06/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1829वि.स.,
पश्चिमाधीराछंद,ROI0007474,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,74,खेमसायर,,Hindi,Devanagari,,,,,,,,,,22021,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Stotra,,,08/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
शिशुपालवध  - सटीक,ROO0000894,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,94,माघ,,Sanskrit,Devanagari,,मल्लिनाथ,,,,,,,,3565,,Incomplete,153,,"45, 95",,,,Plant Products -> Paper / कागज,,Kāvya,,,27/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
बालबोध,ROI000691321,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1321,,,Sanskrit,Devanagari,,,,,,,,,,15816,,Complete,29,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,25/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
ग्रह फल,ROI000691319,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1319,,,Rajasthani,Devanagari,,,,,,,,,,16559(9),,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,06/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 17वि.स.,
बत्तीसी,ROI000691322,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1322,,,Rajasthani,Devanagari,,,,,,,,,,14899(28),,Complete,3,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,24/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
स्त्रीजातक,ROO0000895,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,95,,,Sanskrit,Devanagari,,,,,,,,,,3579,,Incomplete,149,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,30/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
नीलकंठ,ROO0000896,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,96,,,Sanskrit,Devanagari,,,,,,,,,,3343,,Incomplete,12,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,30/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
आदिनाथस्तवन,ROI0007475,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,75,विवेकचन्द,,Rajasthani,Devanagari,,,,,,,,,,19567,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Jaina,,,04/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1699वि.स.,
शरभेशयंत्रपूजनविधि,ROO0000898,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,98,,,Sanskrit,Devanagari,,,,,,,,,,1487,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,27/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
ताजिकयोग,ROO0000897,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,97,,,Sanskrit,Devanagari,,,,,,,,,,3996,,Incomplete,6,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,30/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
Mantra,TTO000041,"Thunchan Memorial Trust,Tirur",Mahakavi P. Smaraka Kala Samskarika kendra,,,1,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,20,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,07/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
सझाय,ROI000691324,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1324,,,Rajasthani,Devanagari,,,,,,,,,,15644,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Jaina,,,20/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
शृंगार के पद,ROI000691323,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1323,,,Rajasthani,Devanagari,,,,,,,,,,15722,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Alaṃkaraṇa,,,24/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
गौतम स्वामी रो स्तवन,ROI000691325,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1325,,,Rajasthani,Devanagari,,,,,,,,,,14847,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,21/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
पञ्च इन्द्री गीत,ROI000691326,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1326,,,Rajasthani,Devanagari,,,,,,,,,,14807(2),,Complete,1,,,,,,Plant Products -> Paper / कागज,Bad,Jaina,,,21/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पृथ्वीमंत्र,ROO0000899,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,99,,,Sanskrit,Devanagari,,,,,,,,,,1938,,Incomplete,4,,,,,,Plant Products -> Paper / कागज,,Mantra,,,26/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
पोसहविध,ROI000691327,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1327,,,Prakrit,Devanagari,,,,,,,,,,13158,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Jaina,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
शीघ्रबोध,ROO00008100,"Rajasthan Oriental Research Institute, Jodhpur",92 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,100,काशीनाथ,चिरंजीव मिश्र,Sanskrit,Devanagari,,,,,,,,,,1650,,Complete,42,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,30/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1799वि.स.,
Pitruyajnam,TTI0027513,"Thunchan Memorial Trust,Tirur",Narayanan Namboodiri,,,13,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,11,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Veda,,,30/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
बीस बोल,ROI000691330,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1330,,,Rajasthani,Devanagari,,,,,,,,,,16276,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jaina,,,30/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
झूठी का विघ्न,ROI000691328,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1328,,,Hindi,Devanagari,,,,,,,,,,16143,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Śakuna,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
Nālvazhī,TTI0023615,"Thunchan Memorial Trust,Tirur",Narayanan Namboodiri,,,15,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,,200,,,,,Plant Products -> Paper / कागज,Bad,Sthalapurāṇa,,,10/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
गजसुकुमालसिज्झाय,ROI0007476,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,76,,,Rajasthani,Devanagari,,,,,,,,,,22881,,Complete,9,,,,,,Plant Products -> Paper / कागज,,Jaina,,,04/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1874वि.स.,
चंदकरण विध,ROI000691329,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1329,,,Rajasthani,Devanagari,,,,,,,,,,16197,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Kriyādīpikā,TTI002382,"Thunchan Memorial Trust,Tirur",Vasudevan Namboodiri,,,2,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,137,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,18/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nālvazhī,TTI0023235,"Thunchan Memorial Trust,Tirur",Krishnan Namboodiri,,,35,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,,200,,,,,Plant Products -> Paper / कागज,Bad,Sthalapurāṇa,,,05/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nālvazhī,TTI0023236,"Thunchan Memorial Trust,Tirur",Krishnan Namboodiri,,,36,,,Malayalam,Malayalam,,,,,,,,,,,,Complete,,200,,,,,Plant Products -> Paper / कागज,Bad,Sthalapurāṇa,,,05/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
मानसीपूजा,ROI000691332,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1332,,,Sanskrit,Devanagari,,,,,,,,,,13142,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
दिव्यसहस्रनामानि,ROI000691334,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1334,,,Sanskrit,Devanagari,,,,,,,,,,15182,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,10/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
निर्गुण प्रकाश,ROI000691333,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1333,,,Hindi,Devanagari,,,,,,,,,,16080,,Complete,373,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
द्रौपदी चरित्र,ROO0000749,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,49,हरदास,,Rajasthani,Devanagari,,,,,,,,,,12909/5,,Complete,16,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,11/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
मदन शतक,ROI000691331,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1331,,,Hindi,Devanagari,,,,,,,,,,16156,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Kāmaśāstra,,,29/09/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
बिहारी सतसई,ROO0000750,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,50,बिहारी,,Hindi,Devanagari,,,,,,,,,,12907,,Complete,31,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,11/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1797वि.स.,
षष्टशतप्रकरण,ROI0007525,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,25,भ.नेमिचन्द,,Prakrit,Devanagari,,,,,,,,,,30/1826,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Nītiśāstra,,,31/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
भाव,ROO0000752,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,52,,,Rajasthani,Devanagari,,,,,,,,,,12870,,Complete,27,,,,,,Plant Products -> Paper / कागज,,,,,09/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
श्रीपालरास,ROI00005176,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,176,,,Hindi,Devanagari,,,,,,,,,,40657,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Jaina,,,18/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1863वि.स.,
त्रिलोकसार,ROI0007526,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,26,,,Prakrit,Devanagari,,,,,,,,,,33/1794,,Complete,64,,,,,,Plant Products -> Paper / कागज,,Khagola,,,31/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
बावनी व संवईया,ROO0000751,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,51,केशवदास,,Hindi,Devanagari,,,,,,,,,,12909/9,,Complete,16,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,11/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
शुद्धिमयूख,ROI0007915,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्य विद्या प्रतिष्ठान,,,15,नीलकण्ठ,,Sanskrit,Devanagari,,,,,,,,,,7535,,Complete,36,,,,,,Plant Products -> Paper / कागज,,,,,30/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1893वि.स.,
