title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Pavanavijaya,IGI00004130891,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130891,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,30033,,Complete,46,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,08/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Unknown,BOO0000717999,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,17999,,,,,,,,,,,,,,F15-44-435,,,,4,,57.2,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,07/09/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Unknown,BOO0000717999,"Bhandarkar Oriental Research Institute, Pune",Anandashram Sanstha,,,17999,,,,,,,,,,,,,,F15-44-435,,,,4,,57.2,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,07/09/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Haṭhapradīpikā,IGI00004130895,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130895,Svātmārām,,Sanskrit,Bengali,,,Not Available,Not Available,,,Not Available,Not Available,,30122,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,09/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Mṛtasūtakaviṣaya,OMO000013921,"Oriental Research Institute, Mysore","Oriental Reserch Institute,Mysore",,,3921,,,Sanskrit,Nandinagari,,,,,,,,,,P.10823/229,,Incomplete,"1,86",,,13,4,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,09/08/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Amanaskayogaśāstra,IGI00004130893,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130893,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,30105,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,09/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saṃkhyakārikā-Saṭīka,IGI00004130892,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130892,Īśvarakṛṣṇa,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,30102,,Complete,51,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,09/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Saṃkhyakārikā  savyākhya,IGI00004130894,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130894,Īśvarakṛṣṇa,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,30115,,Complete,18,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,09/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Haṭhapradīpikā,IGI00004130896,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,130896,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,30128,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Sāṃkhya,,,09/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Karmakāṇḍa,IGI018954,"Indira Gandhi National Centre for the Arts, Delhi",Gangadhar Sahoo,,,4,,,Sanskrit,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,50,100,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,03/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pancaratna,IGI0191116,"Indira Gandhi National Centre for the Arts, Delhi",Damayanti Parida,,,16,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,9,,,Complete,42,83,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Catṭisagītāpṛaṣtha,IGI0191115,"Indira Gandhi National Centre for the Arts, Delhi",Damayanti Parida,,,15,,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,2,,,Complete,135,269,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vidyādharpāla,IGI0189412,"Indira Gandhi National Centre for the Arts, Delhi",Kulamani Jena,,,12,Kavikarṇa,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,30,60,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,03/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgvata(Chturthaskanḍa),IGI019365,"Indira Gandhi National Centre for the Arts, Delhi",Birabar Prusty,,,5,Jagannāthadāsa,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,142,284,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,06/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Padmalocanpāla,IGI0189413,"Indira Gandhi National Centre for the Arts, Delhi",Kulamani Jena,,,13,Kavikarṇa,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,,,,Complete,20,40,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,03/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śripratāpasindhu,IGI0191010,"Indira Gandhi National Centre for the Arts, Delhi",Arjun Charan Barik,,,10,Dinākṛuṣhnadāsa,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,14,,,Complete,50,99,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Atharababediyavrataupanayanapadhati,IGI004046,"Indira Gandhi National Centre for the Arts, Delhi",Biswanath Sadangi,,,6,Maheśvaraupādhayāya,,Oriya,Oriya,,,Not Available,Not Available,,,Not Available,Not Available,20,20,,Complete,145,289,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,11/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rukmaṇisvaṃvara,BOO0000110013,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,10013,,,Sanskrit,Devanagari,,,,,,,,,,437,Yes,,,30,,,,,Plant Products -> Paper / कागज,,,,,30/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,Rukmaṇisvaṃvara_437.pdf
Karikanyāpakṣagrantha,BOO0000110014,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,10014,,,Sanskrit,Devanagari,,,,,,,,,,453,Yes,,,11,,,,,Plant Products -> Paper / कागज,,,,,30/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rukmaṇisvaṃvara,BOO0000110013,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,10013,,,Sanskrit,Devanagari,,,,,,,,,,437,Yes,,,30,,,,,Plant Products -> Paper / कागज,,,,,30/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,Rukmaṇisvaṃvara_437.pdf
Rukmaṇisvaṃvara,BOO0000110013,"Bhandarkar Oriental Research Institute, Pune",Bhandarkar Oriental Research Institute,,,10013,,,Sanskrit,Devanagari,,,,,,,,,,437,Yes,,,30,,,,,Plant Products -> Paper / कागज,,,,,30/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,Rukmaṇisvaṃvara_437.pdf
