title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Mahābhārata(Droṇaparva),NOO00136711,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,711,Sāralādāsa,,Oriya,Oriya,,,,,,,,,733,,,Complete,135,270,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पंचागुलीविधि,JAO0004380,"Satshrut Prabhavana Trust, Bhavnagar",श्री चंद्रप्रभु दि0 जैन मंदिर,,,80,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,1,,,29,14,,Plant Products -> Paper / कागज,,Jaina,,,15/10/2002,,,No,,,,,No,No,,,,,,,manus_dt:,
Nalakaṇṭhara,NOO00136712,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,712,,,Oriya,Oriya,,,,,,,,,133,20,,Complete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,27/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
"जंबुस्वामीरास, आदिपुराण, निर्वाणकाण्ड",JAO00216126,"Satshrut Prabhavana Trust, Bhavnagar",भट्टारक सकलकीर्ति श्रुतभण्डार,,,126,...,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,330,,,16,24,,Plant Products -> Paper / कागज,,Purāṇa,,,19/11/2003,,,No,,,,,No,No,,,,,,,manus_dt:,
भामिनी विलास,JAO00006168,"Satshrut Prabhavana Trust, Bhavnagar",श्री दि. जैन तेरापंथी बड़ा मंदिर,,,168,पं. जगन्नाथ,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,8,,,32,14,,Plant Products -> Paper / कागज,,Kāvya,,,02/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Grahadoca,NOI00419646,"OSM, Bhubaneswar",Gokulananda Routray,,,646,,,Sanskrit,Oriya,,,,,,,,,,1130,,Complete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,16/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīdurgāsaptasati,NOI00419647,"OSM, Bhubaneswar",Gokulananda Routray,,,647,,,Sanskrit,Oriya,,,,,,,,,,559,,Complete,8,16,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Tantra,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Guṇasāgara,NOO00136713,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,713,Dinakṛṣṇadāsa,,Oriya,Oriya,,,,,,,,,433,,,Complete,130,260,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,07/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bana U barha,NOI00431101,"OSM, Bhubaneswar",Rajanikanta Parida,,,101,,,Oriya,Oriya,,,,,,,,,1523,1523,,Complete,20,39,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mārtaṇḍoktagocara,NOI00419648,"OSM, Bhubaneswar",Gokulananda Routray,,,648,,,Sanskrit,Oriya,,,,,,,,,,1140,,Incomplete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,22/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kumārītantra,NOI218605,"OSM, Bhubaneswar",Daitary Pradhan,,,5,,,Sanskrit,Oriya,,,,,,,,,2,,,Complete,32,63,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Tantra,,,20/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śenimelā,NOI2188174,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,74,,,Sanskrit,Oriya,,,,,,,,,50,,,Complete,23,45,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
दश वैकालिक सूत्र,JAO0015311,"Satshrut Prabhavana Trust, Bhavnagar","श्री पल्लीवाल दि. जैन मंदिर सभा गुटका, धूलिया गंज",,,11,प्राप्त नही,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,88,,,33,16,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,10/07/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Vaiśākhamāhātmya,NOI00925251,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,251,Rāmadāsa,,Oriya,Oriya,,,,,,,,,39,,,Complete,75,149,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Māhātmya,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sāhityadarpaṇa,NOI00925252,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,Rāsapañcaka,,252,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,118,236,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Alaṃkāraśāstra,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gṛhanirmāṇa,NOO00136714,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,714,,,Oriya,Oriya,,,,,,,,,173,,,Complete,97,194,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,śilpa,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata - Pasāparva,NOI00925253,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,253,Sāralādāsa,,Oriya,Oriya,,,,,,,,,28,,,Complete,123,245,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa (Āraṇyakāṇḍa),NOI00925254,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,254,Tulasīdāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,123,246,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,13/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mantrayantra,NOI00925255,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,255,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,14,28,Not Conformed,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOO00133834,"OSM, Bhubaneswar",Orissa State Museum,,,834,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,Orp/1768,,Complete,102,204,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hanumānmantra,NOI00925256,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,256,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,27,54,Not Conformed,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Lingānuśāsana,NOI0087459,"OSM, Bhubaneswar",Trinath Samantray,,,59,Amarasiṃa,,Sanskrit,Oriya,,,,,,,,,,,,Complete,25,50,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kośa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI102891,"OSM, Bhubaneswar",Ratnakar Naik,,,1,Ratnākarajagarvatu,Ratnākarajagarvatu,Oriya,Oriya,,,,,,,,,1,,,Incomplete,,258,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,12/12/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1600 A.D.,
Saptamyādīpūjā,NOI00419649,"OSM, Bhubaneswar",Gokulananda Routray,,,649,,,Sanskrit,Oriya,,,,,,,,,,593,,Complete,28,56,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrībrahmāṇḍa,NOO00136715,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,715,"Anantarāmadāsa, Jagannāthadāsa",,Oriya,Oriya,,,,,,,,,299,1,,Complete,25,50,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Gītā,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(1st skandha),NOI2188175,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,75,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,128,,,Incomplete,103,205,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
श्रावक प्रतिक्रमण विधी,JAO0003933,"Satshrut Prabhavana Trust, Bhavnagar",037 श्री भट्टा. यशकीर्ति दि. जैन सरस्वती भवन,,,33,प्राप्त नही,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,21,,,23,14,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,19/10/2002,,,No,,,,,No,No,,,,,,,manus_dt:,
Padmavanamālikā,NOI00925257,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,257,Acutānandadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,80,160,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
शब्दरूपावली,JAO00216127,"Satshrut Prabhavana Trust, Bhavnagar",भट्टारक सकलकीर्ति श्रुतभण्डार,,,127,प्राप्त नही,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,12,,,28,13,,Plant Products -> Paper / कागज,,,,,17/01/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
धर्मकथा चर्चा,JAO0016210,"Satshrut Prabhavana Trust, Bhavnagar","श्री संभवनाथ दि. जैन मंदिर, तलवाड़ा",,,10,प्राप्त नही,,Hindi,Devanagari,,जयचंद छावडा,,,,,,,,,,Incomplete,30,,,24,13,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,28/07/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Siddhāntasāra,NOI00419650,"OSM, Bhubaneswar",Gokulananda Routray,,,650,,,Sanskrit,Oriya,,,,,,,,,,1049,,Complete,16,32,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vedāntapravāsa-Sāṭikā,NOO00133835,"OSM, Bhubaneswar",Orissa State Museum,,,835,Śriikāśiiviśvanātha,,Sanskrit,Devanagari,,,,,,,,,H/34,H/34,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Vedānta,,,27/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI0095835,"OSM, Bhubaneswar",Sridhara Rout,,,35,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,26,,,Complete,120,239,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
श्रुतज्ञानपूजा,JAO000287,"Satshrut Prabhavana Trust, Bhavnagar","श्री दि0 जैन मंदिर, गढमल जी बैनाडा, शिवदीन जी का रास्ता, Jaipur",,,7,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,4,,,23,16,,Plant Products -> Paper / कागज,,Jaina,,,23/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Daśamaskandha),NOI0087460,"OSM, Bhubaneswar",Trinath Samantray,,,60,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,190,380,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
आप्त परिक्षा,JAO000458,"Satshrut Prabhavana Trust, Bhavnagar","श्री सत् सुख प्रभावक ट्रस्ट, शास्त्र भण्डार",,,8,प्राप्त नहीं,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,121,,,28,12,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,15/10/2002,,,No,,,,,No,No,,,,,,,manus_dt:,
Amarakośa (Bhūmīvarga),NOO00136716,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,716,Amarsiṃha,,Sanskrit,Oriya,,,,,,,,,184,1,,Complete,25,50,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kośa,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaṅgāsāgaramahimā,NOO00136717,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,717,,,Sanskrit,Oriya,,,,,,,,,447,,,Complete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,07/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI009767,"OSM, Bhubaneswar",Panchanan Parida,,,7,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,,,Complete,315,629,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,09/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Janmamāsavidhikarma,NOI03741109,"OSM, Bhubaneswar",Purna Ch. Samantaray,,,109,,,Sanskrit,Oriya,,,,,,,,,49,91,,Complete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,07/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Navamaskandha),NOO00133836,"OSM, Bhubaneswar",Orissa State Museum,,,836,Jagannāthadāśa,,Oriya,Oriya,,,,,,,,,Orp/2538,Orp/2538,,Complete,84,168,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
पद्मपुराण भाषा वचनिका,JAO0023987,"Satshrut Prabhavana Trust, Bhavnagar",श्री दि0 जैन साहित्य शोध संस्थान,,,87,रविसेणचार्य,,Hindi,Devanagari,वचनिका,पं. दौलतराम,,,,,,,,,,Incomplete,736,,,30,17,,Plant Products -> Paper / कागज,,Purāṇa,,,27/04/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1857,
Viṣṇupurāṇa,NOO0179830,"OSM, Bhubaneswar","Bhagavata Tungi, Naiguan",,,30,,,Oriya,Oriya,,,,,,,,,11,,,Incomplete,81,161,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Candracūḍāmaṇi,NOO0179414,"OSM, Bhubaneswar","Bhagavata Tungi, Harirajpur",,,14,,,Sanskrit,Oriya,,,,,,,,,21,,,Complete,46,91,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya/Fann al-Śi‘r,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Donanāṭya,NOO00136718,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,718,,,Oriya,Oriya,,,,,,,,,457,,,Complete,61,121,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Nāṭya,,,07/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīnṛsiṃhakavacakalpa,NOI00419651,"OSM, Bhubaneswar",Gokulananda Routray,,,651,Pītāmbaradāsa,,Sanskrit,Oriya,,,,,,,,,,441,,Complete,13,26,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Tantra,,,13/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Guṇigardimantra,NOO00136719,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,719,,,Sanskrit,Oriya,,,,,,,,,421,,,Incomplete,55,110,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,07/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kālacakra,NOI00419652,"OSM, Bhubaneswar",Gokulananda Routray,,,652,Kuñcanācārya,,Sanskrit,Oriya,,,,,,,,,,877,,Complete,71,142,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,17/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Tritiyaskanddha),NOO00136720,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,720,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,136,272,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(5th skandha),NOI2188176,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,76,,,Oriya,Oriya,,,,,,,,,181,,,Incomplete,42,83,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rasakallola,NOO0180112,"OSM, Bhubaneswar",Vasudeva Tungi Ghara,,,12,,,Oriya,Oriya,,,,,,,,,12,,,Complete,54,107,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śyāmapūjāvidhi,NOO00133837,"OSM, Bhubaneswar",Orissa State Museum,,,837,Amukadevaśarma,,Sanskrit,Devanagari,,,,,,,,,H/62,H/62,,Complete,40,80,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,27/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mantrapothi,NOI00431102,"OSM, Bhubaneswar",Rajanikanta Parida,,,102,,,Oriya,Oriya,,,,,,,,,1546,1546,,Complete,15,35,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Skandapurāṇa,NOO00133838,"OSM, Bhubaneswar",Orissa State Museum,,,838,,,Oriya,Oriya,,,,,,,,,OL/739,OL/739,,Complete,196,391,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,03/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīmadabhāgavata (Tṛtiyaskandha),NOO00136722,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,722,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,55,,,Complete,140,280,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,25/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Arghya,NOI00419653,"OSM, Bhubaneswar",Gokulananda Routray,,,653,,,Sanskrit,Oriya,,,,,,,,,,633,,Complete,4,8,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Tṛtīyaskandha),NOI0092442,"OSM, Bhubaneswar",Muralidhar Routray,,,42,Jagannāthadāsa,Rāmacandradāsa,Oriya,Oriya,,,,,,,,,28,,,,165,329,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mantra,NOO00136721,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,721,,,Sanskrit,Oriya,,,,,,,,,187,20,,Complete,1,2,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Mantra,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nānārthavarga (Amarakoṣa),NOO00136723,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,723,Amarasiṃha,,Sanskrit,Oriya,,,,,,,,,185,10,,Complete,46,92,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Kośa,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI0096137,"OSM, Bhubaneswar",Braja Sahani,,,37,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,18,,,Complete,220,439,1 to 75,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Khojanapālā,NOO00133839,"OSM, Bhubaneswar",Orissa State Museum,,,839,,,Oriya,Oriya,,,,,,,,,OL/314,OL/314,,Complete,219,437,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sukamunigīralekhana,NOO00136724,"OSM, Bhubaneswar",Dasarathi Pattanaik Library Trust,,,724,,,Oriya,Oriya,,,,,,,,,187,18,,Complete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Darśana,,,01/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mathurāvijaya,NOI00925258,"OSM, Bhubaneswar",Swami Ramanandaji Maharaj,,,258,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,37,74,Not Conformed,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,Purāṇa,,10/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīnandikīśvarasarvadā,NOI00419654,"OSM, Bhubaneswar",Gokulananda Routray,,,654,,,Sanskrit,Oriya,,,,,,,,,,603,,Complete,6,12,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,14/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pālā,NOI0092642,"OSM, Bhubaneswar",Kesaba Parida,Manoharatachihara ?//,,42,Kavikarṇa,,Oriya,Oriya,,,,,,,,,,,,,42,84,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śabarītantra,NOI025049,"OSM, Bhubaneswar",Maneswar Satpathy,,,9,,,Oriya,Oriya,,,,,,,,,24,,,Complete,68,135,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,19/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
चौबीस ठांणा भाषा,JAO003303,"Satshrut Prabhavana Trust, Bhavnagar","श्री दि. जैन जूना मन्दिर, शा.भ.",,,3,प्राप्त नहीं हुआ,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,5,,,31,15,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,31/01/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Viṣṇupurāṇa,NOI0092443,"OSM, Bhubaneswar",Muralidhar Routray,,,43,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,8,,,,142,283,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,08/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOO00133841,"OSM, Bhubaneswar",Orissa State Museum,,,841,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,OL/361,OL/361,,Complete,346,692,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,21/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
