title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Bhāgavata,NOI171091,"OSM, Bhubaneswar",Madan Mohan Mandas,,,1,,,Oriya,Oriya,,,,,,,,,1,12,,Complete,800,,,1.5,1.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata (Ādiparva),NOO0014636,"OSM, Bhubaneswar",Raghu Nandana Library,,,36,Sāralādāsa,,Oriya,Oriya,,,,,,,,,125,,,Complete,145,289,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,29/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nakṣatravidhāna,NOI004191160,"OSM, Bhubaneswar",Gokulananda Routray,,,1160,,,Sanskrit,Oriya,,,,,,,,,,1118,,Complete,14,28,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Jyotiṣa,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivapurāṇa,NOI0126251,"OSM, Bhubaneswar",Jangyaswar Nanda,,,51,Dinagopinātha,,Sanskrit,Oriya,,,,,,,,,139,,,Complete,146,291,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Maṅgalāṣṭaka,NOI0174713,"OSM, Bhubaneswar",Babuli Kumar Nanda,,,13,,,Sanskrit,Oriya,,,,,,,,,6,,,Complete,75,150,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra/Manqabat,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīmadbhāgavata (Daśamaskandha),NOO0014546,"OSM, Bhubaneswar",Sadasiva Kendriya Sanskrit Vidyapeeth,,,46,Jagannāthadāsa,,Sanskrit,Oriya,,,,,,,,,386,,,Complete,135,269,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI160202,"OSM, Bhubaneswar",Krushna Chandra Panda,,,2,,,Oriya,Oriya,,,,,,,,,10,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaṅgādevīmāhātmya (Śivapurāṇa),NOI00429667,"OSM, Bhubaneswar",Baikuntha Nath Pati,,,667,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,12,24,,31,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Māhātmya,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800 AD,
Purāṇa,NOI1464914,"OSM, Bhubaneswar",Sushil Kumar Mishra,,,14,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,218,436,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI137054,"OSM, Bhubaneswar",Rangadhar Dash,,,4,,,Oriya,Oriya,,,,,,,,,1,,,,50,100,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kīrātārjunīya,NOI023393,"OSM, Bhubaneswar",Khetrabasi Pradhan,,,3,,,Sanskrit,Oriya,,,,,,,,,4,,,Incomplete,171,341,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,12/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Annadānavidhi,NOI0129121,"OSM, Bhubaneswar",Nirakara Mishra,,,21,,,Sanskrit,Oriya,,,,,,,,,59,59,,Complete,25,42,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,29/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI107841,"OSM, Bhubaneswar",Purna Chandra Sahu,,,1,,,Oriya,Oriya,,,,,,,,,20,,,Complete,20,40,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivapurāṇa,NOI144856,"OSM, Bhubaneswar",Anirudha Panigrahi,,,6,,,Oriya,Oriya,,,,,,,,,8,,,Complete,120,240,,4,22,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Candrapurāṇa,NOO009066,"OSM, Bhubaneswar",Biswobabji Matha,,,6,,,Oriya,Oriya,,,,,,,,,10,,,,15,30,,4,26,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sudarśanakastūrī,NOI0229327,"OSM, Bhubaneswar",Brundaban Dash,,,27,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,3,6,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śilpaśāstra,NOI145062,"OSM, Bhubaneswar",Dilip Paikry,,,2,,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(UttarĀkāṇḍa) Varuṇapuravandi,NOI0175938,"OSM, Bhubaneswar",Raghunath Padhi,,,38,,,Oriya,Oriya,,,,,,,,,10,1,,Complete,105,210,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīchāmuciṭaubharaṇaprathamakita,NOI02290233,"OSM, Bhubaneswar",Laxmi Narayana Pattajoshi Mahapatra,Śrījagannātha,,233,,,Oriya,Oriya,,,,,,,,,,86,,Complete,2,3,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 32anka,
Karmakāṇḍa(Pujāpadhati-lakṣmīpujā),NOI0177517,"OSM, Bhubaneswar",Lalitaranjan Mahapatra,,,17,,,Sanskrit,Oriya,,,,,,,,,4,,,Complete,212,424,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Saptaśatīchaṅdī,NOI121454,"OSM, Bhubaneswar",Shukadeva Rath,,,4,,Dinabandhipātra,Sanskrit,Oriya,,,,,,,,,1,1,,Complete,117,117,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata- Kṛṣṇaguṇavarṇana,NOI0175620,"OSM, Bhubaneswar",Abadhuta Matha,,,20,,,Oriya,Oriya,,,,,,,,,14,1,,Complete,130,260,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kulasikhararājasaṃvāda (Dārḍhyatābhakti),NOI0229328,"OSM, Bhubaneswar",Brundaban Dash,,,28,Rāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,13,26,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800 AD,
Ṣoḍaśadāna,NOI181604,"OSM, Bhubaneswar",Bhikari Charan Mishra,,,4,,,Sanskrit,Oriya,,,,,,,,,3,3,,Incomplete,60,120,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Navagrahahoma,NOI0128984,"OSM, Bhubaneswar",Ashok Das,,,84,,,Sanskrit,Oriya,,,,,,,,,244,244,,Complete,4,7,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Siṃhavichha22dinatrāṇayātrāvidhipatradvitīyakita,NOI02290234,"OSM, Bhubaneswar",Laxmi Narayana Pattajoshi Mahapatra,,,234,,,Oriya,Oriya,,,,,,,,,,288,,Complete,2,3,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 12anka,
Harivaṁśa- Prathamakhaṇḍa,NOI1657816,"OSM, Bhubaneswar",Babuli Mishra,,,16,Acyutānandadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,154,308,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 16 Century,
Haribhaktivilāsa,NOI0171952,"OSM, Bhubaneswar",Devi Prasad Dash,,,52,,,Oriya,Oriya,,,,,,,,,12,,,Incomplete,48,95,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(utṭarakāṇḍa)Śaratakālavarṇāna,NOI017482,"OSM, Bhubaneswar",Ramakanta Das Mohapatra,,,2,,,Oriya,Oriya,,,,,,,,,6,1,,Complete,124,248,,4,18,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Uttarākāṇḍa)Mathurāāgamana,NOI0176013,"OSM, Bhubaneswar",Ratnakar Sahu,,,13,Dulasāhu,,Oriya,Oriya,,,,,,,,,12,1,,Complete,115,230,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa- Caturthakhaṇḍa,NOI0128985,"OSM, Bhubaneswar",Ashok Das,,,85,Acyutānandadāsa,Dīnabandhukara,Oriya,Oriya,,,,,,,,,231,231,,Complete,229,457,,48,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa/Tārīḵẖ,Purāṇa,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Birāṭaparāsarahoma,NOI121662,"OSM, Bhubaneswar",Kasinath Mohapatra,,,2,Parāsara,Lakṣamīdharamohāpātra,Sanskrit,Oriya,,,,,,,,,1,1,,Complete,400,386,100 page,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Jyotiṣa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa (Pūjāpaddhati-Janmāṣṭmī),NOI017772,"OSM, Bhubaneswar",Ramachandra Barik,,,2,,,Sanskrit,Oriya,,,,,,,,,10,1,,Complete,135,270,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjāpaddhati,NOI1464915,"OSM, Bhubaneswar",Sushil Kumar Mishra,,,15,,Yudhiṣṭhiramiśra,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,212,414,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Navagrahapūjā,NOI017505,"OSM, Bhubaneswar",Sri Harekrishna Dash,,,5,,,Sanskrit,Oriya,,,,,,,,,,,,Complete,150,300,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(uttarākāṇḍa )Kanśavadha,NOI0175113,"OSM, Bhubaneswar",Purna Chandra Naik,,,13,,,Oriya,Oriya,,,,,,,,,8,4,,Complete,240,480,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata- Dvitīyaskandha,NOO0063911,"OSM, Bhubaneswar",Belabana Math,,,11,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,111,222,,38,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800 AD,
Bhāgvata(Uttarākāṇḍa)Indragarbhaganjana,NOI0176014,"OSM, Bhubaneswar",Ratnakar Sahu,,,14,Dulasāhu,,Oriya,Oriya,,,,,,,,,11,1,,Complete,112,224,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ugrasenasiṃhāsanaprāpti,NOI0175114,"OSM, Bhubaneswar",Purna Chandra Naik,,,14,,,Oriya,Oriya,,,,,,,,,9,4,,Complete,135,240,,4,21,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavatapothī,NOI02312217,"OSM, Bhubaneswar",Raghu Nandi,,,217,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Incomplete,22,44,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa (Pūjāpaddhati) Trināthapūjā,NOI0175939,"OSM, Bhubaneswar",Raghunath Padhi,,,39,,,Oriya,Devanagari,,,,,,,,,11,1,,Complete,180,360,,4,25,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Muṇḍavindhāmantra,NOI00429668,"OSM, Bhubaneswar",Baikuntha Nath Pati,,,668,,,Sanskrit,Oriya,,,,,,,,,,,,Incomplete,2,4,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Mantra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800 AD,
Bhāgavata,NOI110201,"OSM, Bhubaneswar",Madhasarita Das Adhikari,,,1,,,Oriya,Oriya,,,,,,,,,12,,,Complete,240,480,,24,12,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Lakṣmīaṣṭaka,NOI150141,"OSM, Bhubaneswar",Bhagiratha Dash,,,1,,,Sanskrit,Oriya,,,,,,,,,1,,,Complete,90,180,,4,22,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sonakirtana,NOO0023920,"OSM, Bhubaneswar",Dept. of Sanskrit,,,20,Rupāgosvāmī,,Sanskrit,Oriya,,,,,,,,,49,,,Incomplete,76,152,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Jyotiṣa,,,15/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Homavidhi,NOI1464916,"OSM, Bhubaneswar",Sushil Kumar Mishra,,,16,,Yudhiṣṭhiramiśra,Sanskrit,Oriya,,,,,,,,,,,,Complete,170,340,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Koṭhabhoganirmālyakheyi,NOI02290235,"OSM, Bhubaneswar",Laxmi Narayana Pattajoshi Mahapatra,,,235,,,Oriya,Oriya,,,,,,,,,,259,,Complete,2,3,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 25anka,
Śrāddhanirupamā,NOI0128986,"OSM, Bhubaneswar",Ashok Das,,,86,,,Sanskrit,Oriya,,,,,,,,,147,147,,Complete,22,43,,34,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dvipādacatuṣpāda,NOI02312218,"OSM, Bhubaneswar",Raghu Nandi,,,218,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Bhūgolaśāstra,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Itihāsapurāṇa),NOI097506,"OSM, Bhubaneswar",Judhistira Praida,,,6,,,Oriya,Oriya,,,,,,,,,,,,Complete,178,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjāpaddhati,NOI158701,"OSM, Bhubaneswar",Paramananda Tripathy,,,1,,,Sanskrit,Oriya,,,,,,,,,2,,,Complete,55,110,,3,18,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,11/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa(Pujāpaddhati)Durgāpujā,NOI017638,"OSM, Bhubaneswar",Sanatan Panda,,,8,Rāmacandrapanḍā,,Sanskrit,Oriya,,,,,,,,,9,3,,Complete,216,432,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata,NOI0042438,"OSM, Bhubaneswar",Biswanath Swain,,,38,,,Oriya,Oriya,,,,,,,,,87,87,,Complete,88,175,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,12/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmābhiṣeka,NOI0171953,"OSM, Bhubaneswar",Devi Prasad Dash,,,53,,,Sanskrit,Oriya,,,,,,,,,49,,,Complete,81,161,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīkṛṣṇa Bhimṅkasaha hastināgamana (Jaiminībhārata),NOI00429669,"OSM, Bhubaneswar",Baikuntha Nath Pati,,,669,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,13,26,,30,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800 AD,
Bhāgavata,NOI110461,"OSM, Bhubaneswar",Achyutananda Parida,,,1,,,Sanskrit,Oriya,,,,,,,,,13,,,Complete,1400,2800,,41.4,13,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa (Pūjāpaddhati) Satyanārāyaṇapūjā,NOI0175940,"OSM, Bhubaneswar",Raghunath Padhi,,,40,,,Oriya,Devanagari,,,,,,,,,5,1,,Complete,254,508,,4,21,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaurapūjāvidhi,NOI0128987,"OSM, Bhubaneswar",Ashok Das,,,87,,,Sanskrit,Oriya,,,,,,,,,180,180,,Complete,12,23,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa(pūjāpaddhatiKālīpūjā),NOI023889,"OSM, Bhubaneswar",Maheswar Panda,,,9,,,Sanskrit,Oriya,,,,,,,,,2,1,,Complete,145,290,,4,13,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Agnipraveśavidhi,NOI0128988,"OSM, Bhubaneswar",Ashok Das,,,88,,,Sanskrit,Oriya,,,,,,,,,181,181,,Complete,13,25,,28,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kīrtana,NOI02312219,"OSM, Bhubaneswar",Raghu Nandi,,,219,,,Oriya,Oriya,,,,,,,,,,,,Complete,7,14,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(utṭarākāṇḍa)Ankurastava,NOI017483,"OSM, Bhubaneswar",Ramakanta Das Mohapatra,,,3,,,Oriya,Oriya,,,,,,,,,8,3,,Complete,140,280,,4,18,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,04/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjāpaddhati,NOI1464917,"OSM, Bhubaneswar",Sushil Kumar Mishra,,,17,,Yudhiṣṭhiramiśra,Sanskrit,Oriya,,,,,,,,,,,,Complete,95,190,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vaśīkaraṇamantra,NOI0128989,"OSM, Bhubaneswar",Ashok Das,,,89,,,Sanskrit,Oriya,,,,,,,,,50,50,,Complete,26,51,,8,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra/Ṯilism,,,29/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(uttarākāṇḍa )kṛuṣṇāgnivakṣaṇa Gopāṅganārakṣā,NOI0175115,"OSM, Bhubaneswar",Purna Chandra Naik,,,15,,,Oriya,Oriya,,,,,,,,,5,3,,Complete,424,448,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa (Pūjāpaddhati) Navagrahapūjā,NOI0175941,"OSM, Bhubaneswar",Raghunath Padhi,,,41,,,Oriya,Devanagari,,,,,,,,,5,2,,Complete,254,508,,4,21,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,01/07/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata 7th skandha,NOI0126252,"OSM, Bhubaneswar",Jangyaswar Nanda,,,52,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,128,,,Complete,177,353,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,29/06/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivapurāṇa,NOI00423124,"OSM, Bhubaneswar",Narayan Tripathy,,,124,Dīnagopīnātha,,Oriya,Oriya,,,,,,,,,59,,,Complete,94,187,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,13/05/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kṛṣṇajanma,NOI184171,"OSM, Bhubaneswar",Bipinbihari Mohapatra,,,1,Govindadāsa,,Oriya,Oriya,,,,,,,,,1,,,Complete,,56,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,14/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
