title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Māgha māhātmya,DHO00056755,"Dr. Harisingh Gour University,Sagar",Compus Library,,,755,Unknown,,Sanskrit,Devanagari,,,,,,,,,62,85,,Complete,59,118,,22.8,12.8,,Plant Products -> Paper / कागज,,Māhātmya,,,29/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dharamaśāstra,DHO000502953,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2953,,,Sanskrit,Devanagari,,,,,,,,,295,,,Complete,1,2,,16.5,10.3,,Plant Products -> Paper / कागज,"Bad, Broken",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Sūkta (Bhāṣyasahita),DHO000502954,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2954,,,Sanskrit,Devanagari,,,,,,,,,127,,,Complete,7,14,,24,10.5,,Plant Products -> Paper / कागज,,Veda,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1753 Saṁ 1831 Ad,,
Śivapūjana,DHO000252702,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2702,,,Sanskrit,Devanagari,,,,,,,,,57,34,,Incomplete,6,12,,13,9,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,30/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kārtikamāhātmya,DHO000502950,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2950,,,Sanskrit,Devanagari,,,,,,,,,150,,,Complete,9,18,,23.5,11,,Plant Products -> Paper / कागज,,Māhātmya,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivastava,DHO000502952,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2952,,,Sanskrit,Devanagari,,,,,,,,,253,,,Incomplete,5,10,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Stotra/Manqabat,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Parikramā Vāṇī,DHO00015405,"Dr. Harisingh Gour University,Sagar",Prananatha Mandir Panna,,,405,Unknown,,Hindi,Devanagari,,,,,,,,,272,1,,Incomplete,9,17,,16,17.4,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,05/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jyeṣṭhagaurīpūjā,DHO000502951,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2951,,,Sanskrit,Devanagari,,,,,,,,,84,,,Complete,2,4,,16,11.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Anantapūjā,DHO000252701,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2701,,,Sanskrit,Devanagari,,,,,,,,,53,116,,Incomplete,2,4,,23,10,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,29/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ślmhegoprasavavudhāba  ?,DHO000502955,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2955,,,Sanskrit,Devanagari,,,,,,,,,129,,,Complete,3,6,,24,11,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivasahasranāmāvalī,DHO000502956,"Dr. Harisingh Gour University,Sagar","Dr. H.S. Gour University, Department of Sanskrit, Sagar, (Collection MRC)",,,2956,,Rāmacandra,Sanskrit,Devanagari,,,,,,,,,250,250.2,,Complete,25,50,,23,10,,Plant Products -> Paper / कागज,"Bad, Broken",Nāmāvalī,,,20/09/2006,,,No,,,,,No,No,,,,,,,manus_dt: Saṃvat 1853 1796 A.D,,
Jantra,DHO000252704,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2704,,,Hindi,Devanagari,,,,,,,,,57,42.3,,Complete,2,4,,20,10,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,30/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kārtika māhātmya,DHO00056757,"Dr. Harisingh Gour University,Sagar",Compus Library,,,757,Unknown,,Sanskrit,Devanagari,,,,,,,,,62,86,,Incomplete,60,120,,25.4,12.8,,Plant Products -> Paper / कागज,,Māhātmya,,,29/06/2010,,,No,,,,,No,No,,,,,,,manus_dt: 1799  A.D.,,
Unknown???,DHO000252705,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2705,,,Sanskrit,Devanagari,,,,,,,,,53,39,,Incomplete,1,2,,19.5,12.5,,Plant Products -> Paper / कागज,,Stotra,,,29/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Reṇukā  māhātmya,DHO00056756,"Dr. Harisingh Gour University,Sagar",Compus Library,,,756,,,Sanskrit,Devanagari,,,,,,,,,62,40,,Incomplete,51,102,,23.5,15.2,,Plant Products -> Paper / कागज,,Māhātmya,,,28/06/2010,,,No,,,,,No,No,,,,,,,manus_dt: 1877  A.D.,,
Bhavānī   lakṣaṇa,DHO00056758,"Dr. Harisingh Gour University,Sagar",Compus Library,,,758,Unknown,,Sanskrit,Devanagari,,,,,,,,,64,20,,Complete,43,86,,15.3,10.2,,Plant Products -> Paper / कागज,,Stotra,,,01/07/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jātakālaṅkāra,DHO000252703,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2703,,,Sanskrit,Devanagari,,,,,,,,,58,26,,Incomplete,12,24,,24,11,,Plant Products -> Paper / कागज,,Jyotiṣa,,,01/07/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Brahma kṛta kṛṣṇa stuti,DHO00056760,"Dr. Harisingh Gour University,Sagar",Compus Library,,,760,Unknown,,Sanskrit,Devanagari,,,,,,,,,63,77,,Incomplete,9,18,,17.7,10.2,,Plant Products -> Paper / कागज,"Bad, Broken",Stotra,,,30/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Cāturmāsyavrata,DHO000252706,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,2706,,,Sanskrit,Devanagari,,,,,,,,,53,27,,Incomplete,1,2,,21.5,10,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
