title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
शिविकादान,IGI0000443109,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43109,,,Sanskrit,Devanagari,,,,,,,,,,49415,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
कात्यायनोपक्रमन्यास,IGI0000443110,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43110,,,Sanskrit,Devanagari,,,,,,,,,,49507,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrībaṭukabhairavavidhāna,IGI0000443117,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43117,,,Sanskrit,Devanagari,,,,,,,,,,87605,,Complete,8,,,,,,Plant Products -> Paper / कागज,,Tantra,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīrāmahṛdaya,IGI0000443113,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43113,,,Sanskrit,Devanagari,,,,,,,,,,84019,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Stotra,,,01/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Ādityāhṛdaya,IGI0000443116,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43116,,,Sanskrit,Devanagari,,,,,,,,,,83757,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Stotra,,,28/02/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
तिलपद्धदान,IGI0000443111,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43111,,,Sanskrit,Devanagari,,,,,,,,,,49707,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivasahasranāmāvalī,IGI0000443114,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43114,,,Sanskrit,Devanagari,,,,,,,,,,84006,,Complete,13,,,,,,Plant Products -> Paper / कागज,,Nāmāvalī,,,01/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivakavaca,IGI0000443115,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43115,,,Sanskrit,Bengali,,,,,,,,,,83847,,Complete,1,,,,,,Plant Products -> Paper / कागज,,Tantra,,,28/02/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
ग्रहदीपिका,IGI0000443112,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43112,दयाशंकर,,Sanskrit,Devanagari,,,,,,,,,,50149,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,11/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Rāmasahasranāmastotra,IGI0000443120,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,43120,,,Sanskrit,Devanagari,,,,,,,,,,84039,,Complete,44,,,,,,Plant Products -> Paper / कागज,,Stotra,,,01/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
