title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Guptagītā,NUI005995,Uttar Pradesh Survey,Samadhi Baba Devi Das,,,5,Patitadāsa,Patitadāsa,Hindi,Devanagari,,,,,,,,,,4,,Complete,,64,,,,,Plant Products -> Paper / कागज,,Gītā,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1925  Saṁvat,
Pratāpamodataraṅgiṇī,NUO00166136,Uttar Pradesh Survey,Ganga Prasad Memorial Library,,,136,Rāmadhanā,,Hindi,Devanagari,,,,,,,,,,15,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1885,
स्तोत्र संग्रह,JAO0007410,"Satshrut Prabhavana Trust, Bhavnagar","श्री दिगम्बर जैन पंचायती बड़ा मन्दिर, सदर बाजार",,,10,प्राप्त नही,,Hindi,Devanagari,,,,,,,,,,,,Incomplete,45,,,21,14,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Cūḍākaraṇa,NUO000641371,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1371,,,Sanskrit,Devanagari,,,,,,,,,74,1595,,Incomplete,5,,,,,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śuklayajurvedasaṁhitā,NUO000691500,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1500,,,Sanskrit,Devanagari,,,,,,,,,,4578/65,,Complete,25,,,1.5,11.4,,Plant Products -> Paper / कागज,,,,,26/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Godānapadadhatī,MPO02033262,"Govt. Sanskrit College (MPC), Tripunithura",Amirdaula Public Library,,,262,,,Sanskrit,Devanagari,,,,,,,,,,48223,,Complete,,14,,8.7,5,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1884 Samvat,
Hanumānacālīsā,NUI00126329,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,329,,Nokhelāla,Hindi,Devanagari,,,,,,,,,1,12,,Complete,7,14,,13,10,,Plant Products -> Paper / कागज,,Stotra,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1914,
Arthaśāstra,NUO00166137,Uttar Pradesh Survey,Ganga Prasad Memorial Library,,,137,Vṛjanaṅdanasahāya,,Hindi,Devanagari,,,,,,,,,,25,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Arthaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1906,
Hindūjīvanapaddhati,NUI00126330,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,330,Devīdatta Śukla,,Hindi,Devanagari,,,,,,,,,,,,Complete,,60,,19,13,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1903,
Vaiśyavaṁśa kā Itihāsa,NUI00126331,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,331,Ambikā Siṁha,,Hindi,Devanagari,,,,,,,,,,,,Complete,,134,,21,15,,Plant Products -> Paper / कागज,,Itihāsa,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1887,
Viśvanātha Āratī,NUO00077154,Uttar Pradesh Survey,P.V.D.Tri. Rajkiya Zila  Pustakalaya,,,154,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,3,,,5,3,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saṃvat 1950,
Gaṃgāpūjana,NUI001527,Uttar Pradesh Survey,Pt. Vinda Prasad Tripathi,,,7,Paṇḍitarāmeśvaraprasādativārī,Paṇḍitarāmeśvaraprasādativārī,Sanskrit,-,,,,,,,,,,1,,Incomplete,,1,,8,6,,Plant Products -> Paper / कागज,,,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1901,
Viṣṇusahasranāmastotra,NUO000691501,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1501,,,Sanskrit,Devanagari,,,,,,,,,,2351/416,,Complete,8,14,,26.5,11.5,,Plant Products -> Paper / कागज,,Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nāṭakakāyāpalaṭa,NUO001692,Uttar Pradesh Survey,Arvind Pustakalaya,,,2,Lālājānakīprasāda,,Hindi,Devanagari,,,,,,,,,1,1,,Complete,93,186,,8,6,,Plant Products -> Paper / कागज,,Kāvya,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1922 Sana,
Gadādharakāvyasaṅgraha,NUI00126332,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,332,Gadādharalāla Tripāṭhī,,Hindi,Devanagari,,,,,,,,,,,,Complete,,48,,21,17,,Plant Products -> Paper / कागज,,Kāvya,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1904,
Tatvanirūpaṇa,NUO00168417,Uttar Pradesh Survey,Tagore Library,,,417,Ānandatīrtha,,Sanskrit,Devanagari,,,,,,,,,46816,,,Incomplete,,14,,,,,Plant Products -> Paper / कागज,,Darśana,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahimnastava,NUO000691502,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1502,Puṣpadanta,,Sanskrit,,,,,,,,,,,4068/699,,Complete,,,,25,10,,Plant Products -> Paper / कागज,,Stotra,,,03/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivamantra,NUO000691503,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1503,,,Sanskrit,Devanagari,,,,,,,,,,3953/632,,Complete,2,3,,19.5,11.2,,Plant Products -> Paper / कागज,,Mantra,,,21/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
स्तोत्रसंग्रह,JAO002591,"Satshrut Prabhavana Trust, Bhavnagar","श्री वासुपूज्य दिगम्बर जैन मंदिर, भरतपुर",,,1,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,18,,,16,12,,Plant Products -> Paper / कागज,,Jaina,,,25/09/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīrāmacaritamānasa,NUO00033199,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,199,,,Hindi,Devanagari,,,,,,,,,329,29,,Incomplete,476,950,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Itihāsa,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1930 Saṁvat,
Urdūsanskṛtamajāmīna,NUO00077155,Uttar Pradesh Survey,P.V.D.Tri. Rajkiya Zila  Pustakalaya,,,155,Gaṇeśaprasāda,Gaṇeśaprasāda,Urdu,Persian,,,Sanskrit,Devanagari,,,,,1,,,Complete,1,50,,8,5,,Plant Products -> Paper / कागज,,,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kāvyaprakāśa,NUO00068877,Uttar Pradesh Survey,Hindi Sahitya Sammelan,,,877,Mammaṭa,,Sanskrit,Devanagari,,,Prakrit,,,,,,,,,Incomplete,,17,,30,10.5,,Plant Products -> Paper / कागज,,Kāvya,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vasudhārāmahāvidyā,MPO02033263,"Govt. Sanskrit College (MPC), Tripunithura",Amirdaula Public Library,,,263,,,Sanskrit,Devanagari,,,,,,,,,,48306,,Complete,,6,,9,4.5,,Plant Products -> Paper / कागज,,Jaina,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ṛgvedasaṁhitābhāṣya,NUO00062370,Uttar Pradesh Survey,Sri Vallabharama Saligram Samveda Vidayalaya (Laksanam Pustakalaya),,,370,,,Sanskrit,Devanagari,,Sāyaṇācārya,,,,,,,21,47,,Complete,80,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,26/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Laghuśabdenduśekhara,NUI00126333,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,333,,,Sanskrit,Devanagari,,,,,,,,,,34/106,,Complete,255,,,30,10,,Plant Products -> Paper / कागज,,,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nāgendraprayāṇamahātantra,NUO00033200,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,200,,,Sanskrit,Devanagari,,,,,,,,,100,229,,Complete,19,40,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Tantra,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Saṁskārakaustubha,NUI03610352,Uttar Pradesh Survey,Sampurnand Sanskrit Visvavidyalaya Saraswati Bhawan,,,352,,,Sanskrit,Devanagari,,,,,,,,,,2385,,Incomplete,124,,,10.2,5.2,,Plant Products -> Paper / कागज,,,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rudrajāpa,NUO000691505,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1505,,,Sanskrit,Devanagari,,,,,,,,,,19/19,,Complete,10,18,,16.3,11.2,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Anuvākanukramaṇī,NUI0002399,Uttar Pradesh Survey,Pt. Devko Nandana Sastri,,,99,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Veda,,,14/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rudracaṇḍī,NUO000691506,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1506,,,Sanskrit,Devanagari,,,,,,,,,,3937/616,,Complete,5,,,26.4,11.5,,Plant Products -> Paper / कागज,,Tantra,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīyajñamaṇḍapapūjanārambha,NUI0012833,Uttar Pradesh Survey,Ram Kumar Sukla,,,33,,Śrīgadhadharprasādaśukla,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,110,,10,4,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1962,
Rāmarakārādisahasranāmastotra,NUO000691508,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1508,,,Sanskrit,Devanagari,,,,,,,,,,2282/347,,Complete,3,4,,21.4,15,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bahulāvratakathā,NUO000691507,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1507,,,Sanskrit,Devanagari,,,,,,,,,,2906/69,,Complete,,,,22.8,7.8,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra,Kathā,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Divākara Racanāvalī,NUI00126335,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,335,Divākaradatta Tripāṭhī,,Hindi,Devanagari,,,,,,,,,,,,Complete,,60,,21,16,,Plant Products -> Paper / कागज,,Kāvya,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1930,
Viṣṇupañjarastotra,NUO000691504,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1504,,,Sanskrit,Devanagari,,,,,,,,,,4100/731,,Complete,3,4,,22,10.5,,Plant Products -> Paper / कागज,,Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mūlaśāntividhāna,NUO000641372,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1372,,,Sanskrit,Devanagari,,,,,,,,,74,1557,,Incomplete,8,,,,,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śabdenduśekharasūtra,NUI00126334,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,334,,,Sanskrit,Devanagari,,,,,,,,,,63/446,,Complete,7,,,25,17,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kuvalayānanda,NUO00068878,Uttar Pradesh Survey,Hindi Sahitya Sammelan,,,878,Appayadīkṣita,,Sanskrit,Devanagari,,,Prakrit,,,,,,,615,,Incomplete,,52,,33,12.5,,Plant Products -> Paper / कागज,,Kāvya,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Taphasīra kabīra jildasoma sūraha yunusa,NUO0011682,Uttar Pradesh Survey,Umadapululana Library,,,82,Phakkhuddīna rājamī,,Arabic,-,,,,,,,,,6,43,,Complete,300,600,,6,7,,Plant Products -> Paper / कागज,,,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1057 hijarī,
Vāsudevāṣṭaka,NUO000691509,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1509,,,Sanskrit,Devanagari,,,,,,,,,,2346/411,,Incomplete,1,1,,19,10.5,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pañcalakṣaṇī,NUO00033201,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,201,,,Sanskrit,Devanagari,,,,,,,,,303,3,,Complete,5,12,,13,28,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Navadhāśrāddhapaddhati,NUI00126336,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,336,,,Sanskrit,Devanagari,,,,,,,,,,38/200,,Complete,3,,,20,9,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahimnastava,NUO000691510,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1510,Puṣpadanta,,Sanskrit,,,,,,,,,,,4072/703,,Incomplete,,,,19.8,8,,Plant Products -> Paper / कागज,,Stotra,,,03/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Fasānā-Azāyab,NUI00126338,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,338,Navāla kiśana,,Persian,Arabic,,,,,,,,,,,,Complete,,94,,27.5,18.5,,Plant Products -> Paper / कागज,,,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1926,
Gāyatrīpuraścaraṇasaṅgraha,NUO000691511,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1511,,,Sanskrit,Devanagari,,,,,,,,,,1647/338,,Incomplete,,,,13.2,9.8,,Plant Products -> Paper / कागज,Bad,Tantra,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhairavabhairavīsaṃvāda,NUI000206,Uttar Pradesh Survey,Ajit Kumar Bapuli,,,6,,,Sanskrit,Bengali,,,,,,,,,,,,Complete,20,40,,32,12,5,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rudrajāpa,NUO000691512,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1512,,,Sanskrit,Devanagari,,,,,,,,,,18/18,,Complete,23,55,,14,12.2,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Dharmaśāstra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pārvaṇaśrāddhaprayoga,NUI0012834,Uttar Pradesh Survey,Ram Kumar Sukla,,,34,,Pt. Durgācaraṇa śukla(Jyotiṣācārya ),Sanskrit,Devanagari,,,,,,,,,2,14,,Complete,40,80,,6,4,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1976,
Rasataraṅginī,NUO00077156,Uttar Pradesh Survey,P.V.D.Tri. Rajkiya Zila  Pustakalaya,,,156,Bhānudatta,,Sanskrit,Devanagari,,,,,,,,,1,,,Complete,,,,15,4,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Avadhī kī kahāvateṁ,NUI00126337,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,337,Lanalesa,,Hindi,Devanagari,,,,,,,,,1,10,,Complete,10,20,,19,13,,Plant Products -> Paper / कागज,,Kāvya,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1917 Samvat,
Āraṇyaka,NUO00062371,Uttar Pradesh Survey,Sri Vallabharama Saligram Samveda Vidayalaya (Laksanam Pustakalaya),,,371,,,Sanskrit,Devanagari,,,,,,,,,29,67,,Complete,50,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,26/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Sake 1684,
Śrīśakaravijayaprārambha,NUO0005877,Uttar Pradesh Survey,Vidya Math,,,77,,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sanehīsaṅgraha,NUI00126339,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,339,Gayāprasāda Śukla Sanehī,,Hindi,Devanagari,,,,,,,,,1,,,Complete,,26,,33,20,,Plant Products -> Paper / कागज,,Kāvya,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1929,
Rāmamakārādisahasranāmastotra,NUO000691513,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1513,,,Sanskrit,Devanagari,,,,,,,,,,2285/350,,Complete,12,22,,25.3,11,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmarakṣāstotra,NUO000641373,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1373,,,Sanskrit,Devanagari,,,,,,,,,55,490,,Incomplete,7,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Stotra/Manqabat,,,26/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
kālīkavacaprārabhyate,NUO00077157,Uttar Pradesh Survey,P.V.D.Tri. Rajkiya Zila  Pustakalaya,,,157,,,Sanskrit,Devanagari,,Śrīgaṅgādharamiśra,,,,,,,,,,Complete,12,24,,,,,Plant Products -> Paper / कागज,Bad,Tantra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Saṃvat 1952,
Rādhākavaca,NUO000691514,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1514,,,Sanskrit,Devanagari,,,,,,,,,,1506/197,,Complete,,,,21.5,9,,Plant Products -> Paper / कागज,,Tantra,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Maṅgalācaraṇa-Rāmarakṣāstotrādi,NUO000641374,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1374,,,Sanskrit,Devanagari,,,,,,,,,75,1630,,Incomplete,13,,,,,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bālārkavratakathā,NUO000691516,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1516,,,Sanskrit,Devanagari,,,,,,,,,,1259/18,,Complete,,,,23.2,10.2,,Plant Products -> Paper / कागज,,Dharmaśāstra,Kathā,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Som 1797,
Bahulāvratakathā,NUO000691515,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1515,,,Sanskrit,Devanagari,,,,,,,,,,3782/104,,Complete,,,,24,9.7,,Plant Products -> Paper / कागज,,Dharmaśāstra,Kathā,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: Som 1872,
Sāpekṣaveda,NUO0031569,Uttar Pradesh Survey,Sanskrit Vidya Dharm Vigyan,,,69,,,-,Bengali,,,,,,,,,,166,,Complete,2,,,48.6,9.5,,Plant Products -> Paper / कागज,,Nyāya,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jambudīpa Panti Satra,NUO00050315,Uttar Pradesh Survey,Paraswnath Sodh Sansthan,,,315,,,,,,,,,,,,,,123,,,304,,,26.60,12.50,,Plant Products -> Paper / कागज,"Bad, Brittle",Jaina,,,03/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19th Century,
Jyotiṣaratnamālā,NUI00126340,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,340,,,-,-,,,,,,,,,,264,,Complete,10,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Jyotiṣa,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1911,
Antahakaraṇaprabodha,NUO00049201,Uttar Pradesh Survey,Nagari Pracini Sabha Kasi,,,201,Vallabhācārya,,Sanskrit,Devanagari,,,,,,,,,,2441/25,,Complete,,2,,16.3,15.8,,Plant Products -> Paper / कागज,,Stotra,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Lomaḍī kā Ghara,NUI00126341,Uttar Pradesh Survey,Hindi Sahitya Pustakalaya,,,341,Abdula-Alavāhida-Santharī,,Urdu,-,,,,,,,,,,,,Complete,,34,,20,16,,Plant Products -> Paper / कागज,"Bad, Brittle",Kathā,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1411,
Hanumānabāhuka,NUO000641375,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1375,Tulsīdāsa,,Avadhi,Devanagari,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,Bad,Stotra/Manqabat,,,29/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dakṣiṇakālikāpaddhati,NUO00033202,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,202,,,Sanskrit,Devanagari,,,,,,,,,37,166,,Incomplete,9,20,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Tantra,,,13/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dvaitaviveka,NUI00033193,Uttar Pradesh Survey,Bharat Kala Bhawan,,,193,Vidyārānyā,,Sanskrit,Devanagari,Padvyojanā,Rāmākṛṣṇa,,,,,,,,B 3995,,Complete,9,,,25.3,13.6,,Plant Products -> Paper / कागज,,Darśana,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaṇitaśāstra,NUO00168418,Uttar Pradesh Survey,Tagore Library,,,418,Bhīdharācārya,,Sanskrit,Devanagari,,,,,,,,,46860,,,Complete,,11,,,,,Plant Products -> Paper / कागज,,Gaṇita,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1491,
Mīzan-Ut-Tib,NUO00168419,Uttar Pradesh Survey,Tagore Library,,,419,Mohammad Akbar,,Arabic,Arabic,,,,,,,,,45527,,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Risala a namaz,NUI00593167,Uttar Pradesh Survey,Sultan-Uf-Madaris,,,167,Mulla md. baqar,,Persian,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Athaśrībhadāvyatīkābhāvadīpaditīyādyāyarabhama,NUO0005878,Uttar Pradesh Survey,Vidya Math,,,78,,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmacandrastavarāja,NUO000691517,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1517,,,Sanskrit,Devanagari,,,,,,,,,,4085/716,,Complete,12,22,,16.8,9.8,,Plant Products -> Paper / कागज,,Stotra,,,23/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śāntisūkta (Atharvaveda),NUI0012835,Uttar Pradesh Survey,Ram Kumar Sukla,,,35,,Pt. Durgācaraṇa śukla(Jyotiṣācārya ),Sanskrit,Devanagari,,,,,,,,,,,,Complete,,2,,10,4,,Plant Products -> Paper / कागज,,,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1963,
Gāyatrīmālāmantra,NUO000691518,Uttar Pradesh Survey,Rastriya Sanskrit Sansthan (Deemed University),,,1518,,,Sanskrit,Devanagari,,,,,,,,,,1601/292,,Complete,1,,,21.5,9.8,,Plant Products -> Paper / कागज,,Mantra,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mṛtuñjayastotra,NUO00033204,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,204,,,Sanskrit,Devanagari,,,,,,,,,443,72,,Complete,,6,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hitopadeśabhāṣākāvya,NUO00166139,Uttar Pradesh Survey,Ganga Prasad Memorial Library,,,139,Brahmāduttacaubeya,,Hindi,-,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1914,
Kālikākavaca,NUO00077159,Uttar Pradesh Survey,P.V.D.Tri. Rajkiya Zila  Pustakalaya,,,159,,Lokamohana,Sanskrit,Devanagari,,,,,,,,,3,6,,Complete,5,10,,,,,Plant Products -> Paper / कागज,Bad,Tantra,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hindustāna kī purānīsabhyatā,NUO00166138,Uttar Pradesh Survey,Ganga Prasad Memorial Library,,,138,Benīprasāda,,Hindi,Devanagari,,,,,,,,,,22,,Incomplete,,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,09/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1931,
Muktāvalīvyākhyā,NUO00033203,Uttar Pradesh Survey,Sri Visvanath Pustakalaya,,,203,Dinakara,,Sanskrit,Devanagari,,,,,,,,,301,1,,Incomplete,141,52,,11/9,3/16,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,12/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Citrapothī,NUO0017712,Uttar Pradesh Survey,Ram Katha Sangrhalaya,,,12,,,-,Devanagari,,,,,,,,,,,,Complete,1,2,,14,16,,Plant Products -> Paper / कागज,"Bad, Brittle",Kalā,,,06/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Saṅkalpa,NUO000641376,Uttar Pradesh Survey,Allahabad Sangrhalaya,,,1376,,,Sanskrit,Devanagari,,,,,,,,,74,1554,,Incomplete,2,,,,,,Plant Products -> Paper / कागज,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,28/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
