title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
सरस्वती की  पूजा,ROI00070261,"Rajasthan Oriental Research Institute, Jodhpur",महाराजा मानसिंह पुस्तक प्रकाश शोध केन्द्र,,,261,,चुन्नीलाल व्यास,Rajasthani,Devanagari,,,,,,,,,,2007/24,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Pūjā,,,24/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
कक्काबत्तीसी रा कुण्डलिया,ROI0005649,"Rajasthan Oriental Research Institute, Jodhpur",55 श्री रुपदास जी महाराज,,,49,युकना,,Hindi,Devanagari,,,,,,,,,,94,,Complete,7,14,,,,,Plant Products -> Paper / कागज,,Kāvya,,,11/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1904वि.स.,
पंचचक्रविधानप्रयोग,ROI0001556,"Rajasthan Oriental Research Institute, Jodhpur","15 शिव कुमार शर्मा, बूंदी",,,56,,,Sanskrit,Devanagari,,,,,,,,,,88,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Prayoga,,,29/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1742वि.स.,
शीघ्रबोध,ROI00011174,"Rajasthan Oriental Research Institute, Jodhpur",हाड़ौती शोध प्रतिष्ठान,,,174,काशी नाथ भट्टाचार्य,,Sanskrit,Devanagari,,,,,,,,,,90,,Incomplete,14,,1-25,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Jyotiṣa,,,28/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
सूरसागररागसागर- रागकल्पद्रुम,ROI0001060,"Rajasthan Oriental Research Institute, Jodhpur",10 अट्टा मन्दिर,सूरसारावली - सवा लाख पद के सूची पत्र,,60,सूरदास,,Hindi,Devanagari,,,,,,,,,,47/2,,Complete,20,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,10/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
तत्वार्थराजवार्तिक,ROI00075209,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,209,,,Sanskrit,Devanagari,,,,,,,,,,252/90,,Incomplete,168,,,,,,Plant Products -> Paper / कागज,,Jaina darśana,,,17/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
सारस्वत प्रक्रिया,JAO0010314,"Satshrut Prabhavana Trust, Bhavnagar","श्री दि. जैन मंदिर, पाटोदियान जयपुर, गुटकें",,,14,महीभद्व,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,69,,,21,10,,Plant Products -> Paper / कागज,,,,,22/04/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
रासपंचाध्यायी,ROI00035119,"Rajasthan Oriental Research Institute, Jodhpur",35 श्री राम वल्लभ शर्मा बाडी,,,119,,,Hindi,Devanagari,,,,,,,,,,91,,Incomplete,24,,अंतिम अंश अप्राप्त,,,,Plant Products -> Paper / कागज,Bad,Bhakti,,,21/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
ध्रुवचरित्र,ROI0002658,"Rajasthan Oriental Research Institute, Jodhpur",26 मंदिर श्री सत्यनारायण जी,,,58,,,Hindi,Devanagari,,,,,,,,,,96,,Complete,22,,,,,,Plant Products -> Paper / कागज,Bad,Bhakti,,,08/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
आदित्त्यहृदयस्तोत्र,ROI0007761,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Udaipur",,,61,,,Sanskrit,Devanagari,,,,,,,,,,109,,Incomplete,3,,,,,,Plant Products -> Paper / कागज,,Stotra,,,03/02/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
मौनएकादशीकथा,ROI00009174,"Rajasthan Oriental Research Institute, Jodhpur",09 श्री गौड़ी पार्श्वनाथ मंदिर संग्रह,,,174,,,Sanskrit,Devanagari,,,,,,,,,,96,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Kathā,,,22/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1927वि.स.,
नवकारमंत्र,ROI00060163,"Rajasthan Oriental Research Institute, Jodhpur",59 श्री ऋषभदेव दिगम्बर जैन मंदिर,,,163,,,Sanskrit,Devanagari,,,,,,,,,,77/12,,Complete,4,,,,,,Plant Products -> Paper / कागज,,Jaina mantra,,,12/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
शाकुंतल,ROI0000359,"Rajasthan Oriental Research Institute, Jodhpur",03 राजकीय महाविद्यालय,,,59,कालीदास,,Sanskrit,Devanagari,,,,,,,,,2,,,Incomplete,3,,आदि एंव अंत पत्र अप्राप्त,,,,Plant Products -> Paper / कागज,,Kāvya,,,01/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
कर्णकुतूहल,ROI0007762,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Udaipur",गणककुमुदकौमुदी,,62,श्रीमतीहर्षगणि,,Sanskrit,Devanagari,,,,,,,,,,112,,Incomplete,66,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,03/02/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1539वि.स.,
विविधजिनपदस्तवन आदि,ROI00001188,"Rajasthan Oriental Research Institute, Jodhpur",01 भारतीय विद्या मंदिर शोध प्रतिष्ठान,,,188,,,Rajasthani,Devanagari,,,,,,,,,,7(25),,Complete,115,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,05/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
सुकमाल चरित्र,ROI0008071,"Rajasthan Oriental Research Institute, Jodhpur",79 श्री चंद्रप्रभु दिगम्बर जैन मंदिर,,,71,,,Hindi,Devanagari,,,,,,,,,,90,,Complete,54,,,36,22,,Plant Products -> Paper / कागज,Bad,Jaina Carita,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
ग्रहस्पष्टसारिणी,ROI0001952,"Rajasthan Oriental Research Institute, Jodhpur",19 स्व. श्री भैरवशंकर कोलीवाल,,,52,,,Sanskrit,Devanagari,,,,,,,,,6,,,Incomplete,45,,आद्यन्त अप्राप्त,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,02/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
मल्लिनाथचरित्र   (भाषावचनिका),ROI0008468,"Rajasthan Oriental Research Institute, Jodhpur",83 श्री आदिनाथ दिगम्बर जैन मंदिर,,,68,आचार्य सकलकीर्ति,,Hindi,Devanagari,देशभाषा वचनिका,सेवाराम पाटनी,,,,,,,,99,,Complete,84,,,25,14,,Plant Products -> Paper / कागज,,Jaina darśana,,,14/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1883वि.स.,
"सोलहकारणपूजा, जलयात्रासिद्धगुणपूजा, एकादशप्रतिमापूजा, क्षेत्रपालपूजा",ROI0008072,"Rajasthan Oriental Research Institute, Jodhpur",79 श्री चंद्रप्रभु दिगम्बर जैन मंदिर,पूजन संग्रह,,72,,,Sanskrit,Devanagari,,,,,,,,,,93,,Complete,231,,,15,14,,Plant Products -> Paper / कागज,,Jaina Pūjā,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
तत्वार्थसार,ROI00075210,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,210,,,Sanskrit,Devanagari,,,,,,,,,,252/94,,Incomplete,28,,,,,,Plant Products -> Paper / कागज,,Jaina darśana,,,17/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
रमलशासन,ROI00076321,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,321,चिंतामणि,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,13/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1876वि.स.,
चंद्रोपनिषद्,ROI0008073,"Rajasthan Oriental Research Institute, Jodhpur",79 श्री चंद्रप्रभु दिगम्बर जैन मंदिर,,,73,,,Sanskrit,Devanagari,,,,,,,,,,91,,Complete,8,,,27,19,,Plant Products -> Paper / कागज,,Upaniṣad,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1928वि.स.,
निरुक्त (पूर्व  षट्क),ROI00063269,"Rajasthan Oriental Research Institute, Jodhpur",62 राज.संस्कृत अकादमी,,,269,,,Sanskrit,Devanagari,,,,,,,,,24,15,,Complete,73,,,,,,Plant Products -> Paper / कागज,,Nirukta,,,18/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1724वि.स.,
पुरुषसुक्त,ROI00048131,"Rajasthan Oriental Research Institute, Jodhpur",47 श्री बालानन्द जी का मठ,,,131,,,Sanskrit,Devanagari,,,,,,,,,,83,,Complete,3,6,,,,,Plant Products -> Paper / कागज,,Veda,,,06/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
रागमाला,ROI00035120,"Rajasthan Oriental Research Institute, Jodhpur",35 श्री राम वल्लभ शर्मा बाडी,,,120,,,Hindi,Devanagari,,,,,,,,,,93,,Incomplete,132,,अंतिम अंश अप्राप्त,,,,Plant Products -> Paper / कागज,Bad,Sangīta,,,21/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
जातकालंकारटीका,ROI00076322,"Rajasthan Oriental Research Institute, Jodhpur",नगरपालिका पुस्तकालय,,,322,रामानन्द,,Sanskrit,Devanagari,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,13/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1875वि.स.,
मातृका निघंटु,ROI00039180,"Rajasthan Oriental Research Institute, Jodhpur",38 श्री हिन्दी साहित्य समिति,,,180,महिधर भट्ट,,Sanskrit,Devanagari,,,,,,,,,5,87,,Complete,7,,,,,,Plant Products -> Paper / कागज,Bad,Vedānta,,,23/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1894वि.स.,
धर्मसार,ROO00002170,"Rajasthan Oriental Research Institute, Jodhpur",86 श्री दिगम्बर जैन मंदिर (बुधचन्दजी बज),,,170,भट्टा. सकलकीर्ति,,Hindi,Devanagari,,,,,,,,,,97,,Complete,46,,,,,,Plant Products -> Paper / कागज,,Nītiśāstra,,,12/08/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
"तंत्र,मंत्र,यंत्र",ROI0005050,"Rajasthan Oriental Research Institute, Jodhpur",49 श्री नृत्य गोपाल जी का मन्दिर,,,50,,,Hindi,Devanagari,,,,,,,,,,93,,Complete,146,146,,,,,Plant Products -> Paper / कागज,Bad,Tantra,,,07/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
स्यंभूजिनसहस्त्रनाम,ROI0005564,"Rajasthan Oriental Research Institute, Jodhpur",54 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,64,,,Sanskrit,Devanagari,,,,,,,,,,38/25,,Complete,11,,,,,,Plant Products -> Paper / कागज,,Jaina,,,10/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1758वि.स.,
मंत्रतंत्रसंग्रह,ROI000742577,"Rajasthan Oriental Research Institute, Jodhpur","राजस्थान प्राच्य विद्या प्रतिष्ठान, Bikaner",,,2577,,,Sanskrit,Devanagari,,,Rajasthani,,,,,,,6790,,Incomplete,5,,,,,,Plant Products -> Paper / कागज,,Mantra,,,05/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
सूरसागररागसागर- रागकल्पद्रुम- सूरसारावली,ROI0001061,"Rajasthan Oriental Research Institute, Jodhpur",10 अट्टा मन्दिर,,,61,सूरदास,,Hindi,Devanagari,,,,,,,,,,47/3,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,10/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
गोम्मटसार -भाषा,ROI0008074,"Rajasthan Oriental Research Institute, Jodhpur",79 श्री चंद्रप्रभु दिगम्बर जैन मंदिर,,,74,,,Sanskrit,Devanagari,सम्यग्ज्ञान चंद्रिका टीका-भाषा,,Hindi,,,,,,,94,,Complete,50,,,42,20,,Plant Products -> Paper / कागज,Bad,Jaina darśana,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
नखशिखवर्णन,ROI0002659,"Rajasthan Oriental Research Institute, Jodhpur",26 मंदिर श्री सत्यनारायण जी,,,59,,,Hindi,Devanagari,,,,,,,,,,97,,Complete,10,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,08/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
तत्वार्थराजवार्तिक,ROI00075211,"Rajasthan Oriental Research Institute, Jodhpur",74 श्री दिगम्बर जैन मन्दिर बड़ा तेरहपंथी,,,211,,माणकचन्द,Sanskrit,Devanagari,,,,,,,,,,252/92,,Complete,36,,,,,,Plant Products -> Paper / कागज,,Jaina darśana,,,17/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1877वि.स.,
निरुक्त (उत्तर षट्क),ROI00063270,"Rajasthan Oriental Research Institute, Jodhpur",62 राज.संस्कृत अकादमी,,,270,,,Sanskrit,Devanagari,,,,,,,,,24,11,,Incomplete,8,,,,,,Plant Products -> Paper / कागज,,Nirukta,,,18/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
स्तवन संग्रह,ROI00008139,"Rajasthan Oriental Research Institute, Jodhpur",प्रताप शोध प्रतिष्ठान,,,139,अमृतचंद्र,,Rajasthani,Devanagari,,,,,,,,,,20/4,,Complete,19,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,19/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1900वि.स.,
श्रीदानखण्डोक्तस्वस्तिवाचक,ROI0001839,"Rajasthan Oriental Research Institute, Jodhpur",18 स्व. लक्ष्मीनन्द शर्मा,,,39,,,Sanskrit,Devanagari,,,,,,,,,,92,,Complete,44,,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,01/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1802वि.स.,
पंचमंगल,ROI00033161,"Rajasthan Oriental Research Institute, Jodhpur",33 श्री दिगम्बर जैन मंदिर नेमिनाथ जी,,,161,रूपचंद्र,,Hindi,Devanagari,,,,,,,,,,287,,Complete,6,,,,,,Plant Products -> Paper / कागज,Bad,Jaina darśana,,,17/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
प्रवचनसमयसारसिद्धान्त (बालबोध-टीका),ROI00057176,"Rajasthan Oriental Research Institute, Jodhpur",56 श्री दिगम्बर जैन तेरापंथी मंदिर,,,176,,,Sanskrit,Devanagari,,अमृत चंद्र,,,,,,,,93,,Complete,120,,,,,,Plant Products -> Paper / कागज,"Bad, Stained",Jaina,,,11/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1782वि.स.,
अथ चौबीसी का नाम स्तबन,ROO00003111,"Rajasthan Oriental Research Institute, Jodhpur",87 श्री दिगम्बर जैन मंदिर,,,111,,,Hindi,Devanagari,,,,,,,,,,56/4,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,18/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1897वि.स.,
जिनसहस्त्रनाम,ROI00049173,"Rajasthan Oriental Research Institute, Jodhpur",48 श्री दिगम्बर जैन अग्रवाल पंचायती मंदिर,,,173,,,Sanskrit,Devanagari,,,,,,,,,,47,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Jaina stotra,,,06/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
त्रिलोकसारपूजा,ROI0008571,"Rajasthan Oriental Research Institute, Jodhpur",84 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,71,महाचन्द्र,,Hindi,Devanagari,,,,,,,,,,38,,Complete,138,,,,,,Plant Products -> Paper / कागज,,Jaina,,,31/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1983वि.स.,
10 लक्षणपूजाजयमाला,ROI00049174,"Rajasthan Oriental Research Institute, Jodhpur",48 श्री दिगम्बर जैन अग्रवाल पंचायती मंदिर,,,174,,,Sanskrit,Devanagari,,,,,,,,,,48/8,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Jaina,,,06/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
भाषाभूषणसूत्रपाठ,ROI000051680,"Rajasthan Oriental Research Institute, Jodhpur",05 राजस्थान प्राच्य विद्या प्रतिष्ठान,,,1680,हरिचरणदास,,Rajasthani,Devanagari,,,,,,,,,,37961,,Complete,13,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,03/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1893वि.स.,
कैवल्यकल्पद्रुम-सटीक,ROI00068230,"Rajasthan Oriental Research Institute, Jodhpur",67 हरि द्विज पुस्तकालय,,,230,,,Sanskrit,Devanagari,स्वराजसिद्धि,गंगाधर,,,,,,,,97,,Complete,210,,,,,,Plant Products -> Paper / कागज,,Darśana,,,21/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 20वि.स.,
समयसारनाटक,ROI0004756,"Rajasthan Oriental Research Institute, Jodhpur",46 श्री दिगम्बर जैन मन्दिर भूडारा,,,56,बनारसीदास,,Hindi,Devanagari,,,,,,,,,,90,,Complete,104,,,,,,Plant Products -> Paper / कागज,Bad,Jaina,,,05/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
भगवतसारसमुच्चय,ROI000691539,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थानी शोध संस्थान,,,1539,,,Sanskrit,Devanagari,,,,,,,,,,13969(2),,Complete,23,,,,,,Plant Products -> Paper / कागज,,,,,24/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
रुद्रजपाष्टक,ROI00039181,"Rajasthan Oriental Research Institute, Jodhpur",38 श्री हिन्दी साहित्य समिति,,,181,,,Sanskrit,Devanagari,,,,,,,,,5,88,,Incomplete,54,,अंतिम भाग अप्राप्त,,,,Plant Products -> Paper / कागज,Bad,Stotra,,,23/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
कीतीगसेठ की ढालकथा,ROI0005565,"Rajasthan Oriental Research Institute, Jodhpur",54 श्री पार्श्वनाथ दिगम्बर जैन मंदिर,,,65,,,Hindi,Devanagari,,,,,,,,,,41/3,,Complete,11,,,,,,Plant Products -> Paper / कागज,,Jaina,,,10/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1868वि.स.,
गुरु-पूजा,ROI0002755,"Rajasthan Oriental Research Institute, Jodhpur",27 श्री दिगम्बर जैन मंदिर,,,55,,,Sanskrit,Devanagari,,,,,,,,,,88/11,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Pūjā,,,12/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
मुहुर्त्तमुक्तावली,ROI00020579,"Rajasthan Oriental Research Institute, Jodhpur",20 श्री दिगम्बर जैन मंदिर पं.बड़ा-घड़ा,,,579,,,Sanskrit,Devanagari,,,,,,,,,,92,,Complete,12,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,06/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
दोहासंग्रह,ROI0001462,"Rajasthan Oriental Research Institute, Jodhpur",14 दादू पंथी मठ पाटण पोल,,,62,कबीरदास,,Hindi,Devanagari,,,,,,,,,,93,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Bhakti,,,29/06/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 वि.स.,
सिद्धानतचंद्रिका (आख्यात प्रक्रिया),ROI00039182,"Rajasthan Oriental Research Institute, Jodhpur",38 श्री हिन्दी साहित्य समिति,,,182,रामाशर्माचार्य,,Sanskrit,Devanagari,,सदानन्द,,,,,,,5,90,,Complete,34,,,,,,Plant Products -> Paper / कागज,Bad,,,,23/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18वि.स.,
मुहूर्त्तचिन्तामणि,ROI00034134,"Rajasthan Oriental Research Institute, Jodhpur",34 स्व. रजनी कान्त भट्ट ह.लि. ग्रन्थ संग्रह,,,134,,,Sanskrit,Devanagari,,,,,,,,,,88,,Complete,199,,,,,,Plant Products -> Paper / कागज,,Jyotiṣa,,,20/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
चतुर्विंशतिगायत्री,ROI00081155,"Rajasthan Oriental Research Institute, Jodhpur",80 श्रीजगन्नाथ शर्मा उर्फ /जगन जोशी ह.लि. ग्रंथ संग्रह,,,155,,,Sanskrit,Devanagari,,,,,,,,,,91,,Incomplete,15,,अन्त नहीं है।,19,11.5,,Plant Products -> Paper / कागज,Bad,Mantra,,,10/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं,
पद्मावती की ढाल,ROI00065190,"Rajasthan Oriental Research Institute, Jodhpur",64 श्री श्वेताम्बर साधुमार्गी जैन हितकारिणी संस्था,,,190,,,Rajasthani,Devanagari,,,,,,,,,,92,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Kāvya,,,20/08/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
वापीकूपतड़ागोत्सर्गप्रयोग,ROI00046169,"Rajasthan Oriental Research Institute, Jodhpur","45 श्री सरस्वती पुस्तकालय,फतेहपुर",,,169,भट्टनील कण्ठ,,Sanskrit,Devanagari,,,,,,,,,,26682,,Complete,14,,,,,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,30/07/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19वि.स.,
विष्णुर्दिव्य सहस्रनामस्तोत्र,ROI00079180,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्य विद्या प्रतिष्ठान,,,180,वेदव्यास,,Sanskrit,Devanagari,,,,,,,,,,6122,,Incomplete,6,,प्रथम पत्र अप्राप्त,,,,Plant Products -> Paper / कागज,,Stotra,,,14/03/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं शता,
