title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Ṛuṣi Paṁcami Vrata Vidhānaṁ,APO00016363,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Sri Gowthami Regional Library,,,363,,,Sanskrit,Telugu,,,,,,,,,369,1,,Complete,15,30,,35,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,17/01/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
Dvaita Vedāṅtaṁ,APO00033354,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Raghavendra Matam,,,354,,,Telugu,Telugu,,,,,,,,,1,366,,Complete,50,100,,18,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Darśana,,,10/07/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Apara Karma,API00401377,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",P.V.SRINIVASA MURTY,,,377,,,,,,,,,,,,,1,357,,,,,,24,4,,,,,,,09/06/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Hanumadupāsana,APO00049395,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Dr.Krishna Memorial Library,,,395,,,Sanskrit,Telugu,,,,,,,,,372,1,,Incomplete,26,52,,29.5,2,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Tantra,,,10/06/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vemana Padyālu,APO00046363,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Siddhaiah Matam,,,363,,,Sanskrit,Telugu,,,,,,,,,1,375,,Complete,30,60,,28,4,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,26/06/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Chayana Vedhanam,API00432367,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",TANGIRALA MALLIKHARJUNA SARMA,,,367,,,Sanskrit,Telugu,,,,,,,,,1,368,,Incomplete,44,88,,20,4,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,30/04/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
śrīrāma vijaya,API00521367,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",KANDUKURTI YADAVA RAO,,,367,Śrīdhar,,Sanskrit,Telugu,,,,,,,,,1,365,,Complete,30,60,,20,12,,Plant Products -> Paper / कागज,,Kāvya,,,12/02/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Apara Karma,API00401376,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",P.V.SRINIVASA MURTY,,,376,,,,,,,,,,,,,1,374,,,,,,24,4,,,,,,,09/06/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
Gṛhyasovlikavāli,APO00017369,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",A.S.P.Govt Museum,,,369,,,Sanskrit,Telugu,,,,,,,,,368,1,,Complete,64,128,,42,3.5,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra / Darsiyāt-i Islāmiyah,,,31/01/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kamalākara Bhaṭṭīya,API00368364,"A.P. Govt. Oriental Manuscripts Library and Research Institute,Hyderabad",Ch. Sivaramakrishna Sarma,,,364,Kamalākara Bhaṭṭa,,Sanskrit,Telugu,,,,,,,,,1,352,,Complete,61,122,,23,11,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,09/05/2014,,,No,,,,,No,No,,,,,,,manus_dt:,,
