title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Bhaktāmarastotra,DHO000523,"Dr. Harisingh Gour University,Sagar",Digmbar jain mandir panna,,,3,Mānatuṅga,,Sanskrit,Devanagari,,,,,,,,,82,1,,Complete,12,24,,11,13,,Plant Products -> Paper / कागज,,Jaina,,,19/03/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Kamalaikā Ekādaśī,DHO000243,"Dr. Harisingh Gour University,Sagar",Madhavrao Sapre Memorial News Paper Musium and Research Centre Institute,,,3,Unknown,,Sanskrit,Devanagari,,,,,,,,,3,3-47,,Complete,3,6,,30.4,14.25,,Plant Products -> Paper / कागज,"Bad, Brittle",Māhātmya,,,02/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
नवग्रह-मंत्र,ROO000072231,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2231,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,4287,,Complete,2,2,,19.5,10,,Plant Products -> Paper / कागज,,Mantra,,,01/01/2002,,,No,,,,,No,No,,,,,,,manus_dt: 20 वी.श.,,
Pāpamocanikā Eklādaśī,DHO000242,"Dr. Harisingh Gour University,Sagar",Madhavrao Sapre Memorial News Paper Musium and Research Centre Institute,,,2,Unknown,,Sanskrit,Devanagari,,,,,,,,,3,3-23,,Complete,4,8,,32.4,14.2,,Plant Products -> Paper / कागज,"Bad, Brittle",Māhātmya,,,01/06/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Unknown ??,DHO000152,"Dr. Harisingh Gour University,Sagar",Prananatha Mandir Panna,,,2,Unknown,,Hindi,Devanagari,,,,,,,,,115,1,,Incomplete,8,16,,12,10,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,03/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Jakarī ??,DHO000111,"Dr. Harisingh Gour University,Sagar","Parshvanath Digamber Jain Maindar, Banda",,,1,Daulata Rāma,,Hindi,Devanagari,,,,,,,,,5,101,,Complete,3,6,,29.5,17.8,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,19/11/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śānti pāṭha,DHO000665,"Dr. Harisingh Gour University,Sagar","Parshvanath Jain mandir, Jaisinagar",,,5,,,Hindi,Devanagari,,,,,,,,,05,31,,Complete,01,02,,17.5,11.5,,Plant Products -> Paper / कागज,,Jaina,,,05/07/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Nandīśvara vidhāna,DHO000623,"Dr. Harisingh Gour University,Sagar","Digmabar Jain mandir,Amarmau",,,3,,,Hindi,Devanagari,,,,,,,,,05,17,,Complete,25,50,,17.1,12.5,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,03/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śīla kathā,DHO000624,"Dr. Harisingh Gour University,Sagar","Digmabar Jain mandir,Amarmau",,,4,,,Hindi,Devanagari,,,,,,,,,06,10,,Incomplete,59,118,,25.5,16.5,,Plant Products -> Paper / कागज,,Jaina,,,04/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tulasīkavaca,DHO000256,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,6,,,Sanskrit,Devanagari,,,,,,,,,4,9,,Complete,4,8,,13,9,,Plant Products -> Paper / कागज,,Stotra/Manqabat,,,19/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
शत्रु-विध्वंसनि स्तोत्र,ROO000072232,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2232,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,3682,,Complete,3,3,,13,6,,Plant Products -> Paper / कागज,,Stotra,,,13/05/2008,,,No,,,,,No,No,,,,,,,manus_dt: 19 वी.श.,,
षोड़शयोग,ROI001522,"Rajasthan Oriental Research Institute, Jodhpur",स्व. श्रीधर बड़े देवता जी की हवेली,,,2,,,Sanskrit,Devanagari,,,,,,,,,,215,,Complete,10,20,,18,10,,Plant Products -> Paper / कागज,,Jyotiṣa,,,17/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
Bhajana saṅgraha,DHO000625,"Dr. Harisingh Gour University,Sagar","Digmabar Jain mandir,Amarmau",,,5,,,Hindi,Devanagari,,,,,,,,,07,33,,Incomplete,04,08,,10.5,16.9,,Plant Products -> Paper / कागज,,Bhakti,,,04/06/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tāratama ??,DHO000153,"Dr. Harisingh Gour University,Sagar",Prananatha Mandir Panna,,,3,Amadāsa,Amadradāsa,Hindi,Devanagari,,,,,,,,,165,1,,Incomplete,5,10,,19.7,16,,Plant Products -> Paper / कागज,"Bad, Broken",Dharmaśāstra,,,04/12/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Darśanastotra,DHO000763,"Dr. Harisingh Gour University,Sagar",Digamber jain mandir Chandrapur,,,3,,,Sanskrit,Devanagari,,,,,,,,,9,19,,Complete,6,12,,17.4,21.2,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,12/08/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
कलश-पूजा,ROO000072233,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2233,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,3649,,Complete,3,3,,20,12,,Plant Products -> Paper / कागज,,Pūjā,,,01/01/2002,,,No,,,,,No,No,,,,,,,manus_dt: 19 वीं.श.,,
Unknown ??,DHO000681,"Dr. Harisingh Gour University,Sagar",Digember jain mandir Bijabar,,,1,,,Hindi,Devanagari,,,,,,,,,7,12.1,,Incomplete,1,2,,36.5,16.7,,Plant Products -> Paper / कागज,,Jaina,,,08/07/2010,,,No,,,,,No,No,,,,,,,manus_dt: 1857 A.D.,,
पार्थिव पूजा विधि,ROO000072234,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2234,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,3276,,Complete,5,,,22,10.5,,Plant Products -> Paper / कागज,,Pūjā,,,31/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 1898वि.सं,,
Kṛṣna,DHO000221,"Dr. Harisingh Gour University,Sagar",Rajya Samgrhalaya,,,1,,,,,,,,,,,,,17,17-96,,Complete,1,2,,8,6.8,,Plant Products -> Paper / कागज,"Bad, Brittle",Kathā/Dāstān/Qiṣṣah,,,20/03/2007,,,Yes,1,,,,No,No,,,,,,,manus_dt: Cent. 19,,
Bhaktāmara stotra,DHO000682,"Dr. Harisingh Gour University,Sagar",Digember jain mandir Bijabar,,,2,Hemarāja,,Hindi,Devanagari,,,,,,,,,8,9,,Complete,173,346,,18.5,18.3,,Plant Products -> Paper / कागज,,Jaina,,,08/07/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Karmadahana vidhāna,DHO000735,"Dr. Harisingh Gour University,Sagar",Digamber Jain Mandir Silawani,,,5,Śubhacandra,,Hindi,Devanagari,,,,,,,,,10,1,,Complete,15,30,,25.3,17.2,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,03/08/2010,,,No,,,,,No,No,,,,,,,manus_dt: 1840 A.D.,,
मदनाष्टक सअर्थ,ROO000072235,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2235,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2816,,Complete,3,,,21,10,,Plant Products -> Paper / कागज,,Stotra,,,26/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 18वीं श.,,
Agniṣṭomasāma,DHO000258,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,8,,,Sanskrit,Devanagari,,,,,,,,,5,8,,Incomplete,53,106,,21,11,,Plant Products -> Paper / कागज,,Vedāṅga,,,21/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Caṇḍīhavana,DHO000257,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,7,,,Sanskrit,Devanagari,,,,,,,,,4,82,,Complete,2,4,,14,9.5,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/05/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
Puṣpāñjali pūjā,DHO000734,"Dr. Harisingh Gour University,Sagar",Digamber Jain Mandir Silawani,,,4,,,Hindi,Devanagari,,,,,,,,,9,9,,Complete,8,16,,17,21.2,,Plant Products -> Paper / कागज,"Bad, Broken",Jaina,,,02/08/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
पूतना बलि विधान,ROO000072236,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2236,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2657,,Complete,15,,,24,11,,Plant Products -> Paper / कागज,,Karmakāṇḍa,,,25/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 1920वि.सं,,
Stuti,DHO000652,"Dr. Harisingh Gour University,Sagar","Digambar Jain Mandir, Gulganj",,,2,,,Hindi,Devanagari,,,,,,,,,09,34,,Complete,03,06,,16.4,12.7,,Plant Products -> Paper / कागज,"Bad, Broken",Bhakti,,,03/07/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
संध्या प्रयोग,ROO000072239,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2239,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2583,,Complete,3,,,27,11.5,,Plant Products -> Paper / कागज,,Pūjā,,,25/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 1899वि.सं,,
गणेश निरंजन (आरती),ROO000072237,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2237,,,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2813,,Complete,1,,,20,8,,Plant Products -> Paper / कागज,,Bhakti,,,26/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 19वीं श.,,
Bādaśāha Akabaraśāha,DHO000222,"Dr. Harisingh Gour University,Sagar",Rajya Samgrhalaya,,,2,,,,,,,,,,,,,17,17-137,,Complete,1,2,,15,22,,Plant Products -> Paper / कागज,,Itihāsa/Tārīḵẖ,,,20/03/2007,,,Yes,1,,,,No,No,,,,,,,manus_dt: Cent. 19,,
Vāstuśānti,DHO000259,"Dr. Harisingh Gour University,Sagar",Bundel Vaibhava Shaodha Sansthana,,,9,Rāmakṛṣṇa,,Sanskrit,Devanagari,,,,,,,,,5,42,,Complete,4,8,,23,11,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,21/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: Saṃ. 1919,,
रामतापनीयोपनिषत्,ROO000072238,"Rajasthan Oriental Research Institute, Jodhpur",राजस्थान प्राच्यविद्या प्रतिष्ठान,,,2238,,ईश्वरदास,Sanskrit,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,2538,,Complete,7,,,26,13,,Plant Products -> Paper / कागज,,Darśana,,,25/03/2008,,,No,,,,,No,No,,,,,,,manus_dt: 1880वि.सं,,
Pārśva stuti,DHO000736,"Dr. Harisingh Gour University,Sagar",Digamber Jain Mandir Silawani,,,6,,,Hindi,Devanagari,,,,,,,,,10,13,,Complete,1,2,,25.5,17,,Plant Products -> Paper / कागज,"Bad, Broken",Bhakti,,,03/08/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
