title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
पद्मचरित्र,SPI00067611,"Satshrut Prabhavana Trust,Bhavanagar",068. श्री दि. जैन बड़ा मन्दिर,,,611,रविषेणाचार्य,,,,,,,,,,,,540,"540,6",,Complete,20,,,18,17,,Plant Products -> Paper / कागज,,Jaina,,,22/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
पार्श्वनाथपुराण,SPI000701316,"Satshrut Prabhavana Trust,Bhavanagar",071. श्री एलक पन्नालाल दि. जैन,,,1316,भूधरदास,,,,,,,,,,,,603,"603,1",,Complete,119,,,09,51,,Plant Products -> Paper / कागज,,Purāṇa,,,22/03/2007,,,No,,,,,No,No,,,,,,,manus_dt: वि.सं. 1866,,
भागवत - प्रथमस्कन्ध(सटीक),BOO00008694,"Bhandarkar Oriental Research Institute, Pune",H.P.T. College,,,694,मधुसूदिनी,,,,,,,,,,,,62,786,,Complete,,24,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,23/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
भक्तामर स्तोत्र,SPI00031637,"Satshrut Prabhavana Trust,Bhavanagar","श्री दि. जैन मंदिर, पं. लूणकरण जी पाण्ड्या, रामगंज  बाजार",,,637,मानतुंगाचार्य,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,,,संस्‍कृत,देवनागरी,137,"137,9",,Incomplete,10,,14 पत्र,17,10,,Plant Products -> Paper / कागज,,Jaina,,,27/09/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
भागवत - प्रथमस्कन्ध(सटीक),BOO00008694,"Bhandarkar Oriental Research Institute, Pune",H.P.T. College,,,694,मधुसूदिनी,,,,,,,,,,,,62,786,,Complete,,24,,,,,Plant Products -> Paper / कागज,,Purāṇa,,,23/01/2006,,,No,,,,,No,No,,,,,,,manus_dt:,,
महानारायणोपनिषद्,BOO00002582,"Bhandarkar Oriental Research Institute, Pune",BISM,,,582,,,Sanskrit,Devanagari,महानारोयणोपनिषद्दीपिका,नारायण,,,,,,,29,5081NN,,Complete,23,,,35.5,15,,Plant Products -> Paper / कागज,,Veda,,,15/02/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
मंत्रावली,BPO00007600,Lakshman Pustakalaya,गणनाथ जोतिषकार्यालय,,,600,अज्ञात,अज्ञात,,,नहीं,नहीं,,,,,,,,2,,Complete,5,10,नहीं,4.12,7,,Plant Products -> Paper / कागज,,Mantra,,,17/10/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
बालात्रिपुरसुन्दरीमानसपुजा,BPO00002741,Lakshman Pustakalaya,विश्वनाथ पुस्तकालय,,,741,,,,,,,,,,,,,32,32.99,,Complete,2,4,नही,6.3,4,,Plant Products -> Paper / कागज,,Tantra/Ṯilism,,,26/05/2007,,,No,,,,,No,No,,,,,,,manus_dt: अज्ञात,,
परमज्योतिस्तोत्र - भाषा,SPI00057607,"Satshrut Prabhavana Trust,Bhavanagar","060. श्री दि. जैन मंदिर, लस्कर",,,607,बनारसीदास,,,,,,,,,,,,182,"182,1",,Complete,04,,,31,14,,Plant Products -> Paper / कागज,,Jaina,,,01/01/2007,,,No,,,,,No,No,,,,,,,manus_dt:,,
मार्गण विधान,ROI00057610,"Rajasthan Oriental Research Institute, Jodhpur",56 श्री दिगम्बर जैन तेरापंथी मंदिर,,,610,,,Hindi,Devanagari,,,Not Available,Not Available,,,Not Available,Not Available,,485/6,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Jaina,,,02/12/2006,,,No,,,,,No,No,,,,,,,manus_dt: 1754वि.स.,,
