title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
समाधि तंत्र,JAO0004926,"Satshrut Prabhavana Trust, Bhavnagar","श्री भट्टा. यशकीर्ति दि. जैन सरस्वती भवन, ऋषभदेव",,,26,प्राप्त नही,,Sanskrit,Devanagari,,,Hindi,,,,,,,,,Incomplete,16,,,32,20,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,15/10/2002,,,No,,,,,No,No,,,,,,,manus_dt:,
Jamʻ al-Qawānīn,KBO000012453,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,جمع القوانین,,2453,"Ẓahūrī, Muḥammad Śāh Bilgirāmī",,Persian,Nastaliq,,,,,,,,,,HL 4299,,Complete,26,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1213 AH,
Qaṣīdah Dar Na‘ t-i Ilāhī,KBO000012454,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,قصيده در نعت الهى,,2454,,,Arabic,Naskh,,,,,,,,,,HL 3309/5,,Complete,5,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Intiḵẖāb-i Śāfiyah wa Fuṣūl-i Akbarī,KBO000012455,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,انتخاب شافیہ و فصول اکبری,,2455,,,Persian,Nastaliq,,,,,,,,,,HL 4301/1,,Complete,69,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Risālah dar ʻIlm-i Ṣarf,KBO000012456,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ در علم صرف,,2456,,,Persian,Nastaliq,,,,,,,,,,HL 4301/2,,Complete,11,,,,,,Plant Products -> Paper / कागज,,Ṣarf,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Muntaḵẖab al-Twārīḵẖ,KBO000012457,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,منتخب التواریخ,,2457,Muḥammad Rāḥat,,Persian,Nastaliq,,,,,,,,,,HL 4302/1,,Complete,126,,,,,,Plant Products -> Paper / कागज,,Itihāsa,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 14 AH,
Ṯabaqāt-i Akbarī,KBO000012458,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,طبقات اکبری,,2458,Niẓām al-Dīn Aḥmad,,Persian,Nastaliq,,,,,,,,,,HL 4302/2,,Complete,76,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 14 AH,
Dīwān-i Ġanī,KBO000012459,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان غنی,,2459,Ġanī Kaśmīrī,,Persian,Nastaliq,,,,,,,,,,HL 4306,,Incomplete,60,,Begins Abruptly,,,,Plant Products -> Paper / कागज,,Dīwān,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Dīwān-i ʻĀśiq,KBO000012464,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان عاشق,,2464,ʻĀśiq,,Persian,Nastaliq,,,,,,,,,,HL 4309,,Complete,289,,,,,,Plant Products -> Paper / कागज,,Dīwān,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 10 AH,
Majmaʻ al-Ṣanāʼiʻ,KBO000012461,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,مجممع الصنائع,,2461,Niẓām al-Dīn Aḥmad,,Persian,Nastaliq,,,,,,,,,,HL 4310/2,,Complete,99,,,,,,Plant Products -> Paper / कागज,,,,,19/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1233 AH,
Manhaj al-Ṣādiqīn Vol 2,KBO000012460,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,منہج الصادقین,,2460,"Fatḥ Allāh, Mullā",,Persian,Nastaliq,,,,,,,,,,HL 4307,,Incomplete,241,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Risālah dar Farāʼiḏ (Manẓūm),KBO000012466,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ در فرائض,,2466,,,Persian,Nastaliq,,,,,,,,,,HL 4311/1,,Complete,6,,,,,,Plant Products -> Paper / कागज,,Farā’iḏ,,,19/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Maʻrikat-i Abū Muslim,KBO000012462,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,معرکہ ابو مسلم,,2462,,,Persian,Nastaliq,,,,,,,,,,HL 4303,,Incomplete,213,,Defective from both sides.,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Muntaḵẖab al-Luġat Śāhjahānī,KBO000012463,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,منتخب اللغت شاہ جہانی,,2463,ʻAbd al-Raśīd al-Ḥusainī,,Persian,Nastaliq,,,,,,,,,,HL 4308,,Incomplete,279,,,,,,Plant Products -> Paper / कागज,,Kośa,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 10 AH,
Niṣāb al-Ṣibyān,KBO000012465,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,نصاب الصبیان,,2465,Abū Naṣr Farāhī,,Persian,Nastaliq,,,,,,,,,,HL 4310/1,,Complete,15,,,,,,Plant Products -> Paper / कागज,,Kośa,,,19/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1225 AH,
Fālnāmah,KBO000012467,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,فالنامہ,,2467,,,Persian,Nastaliq,,,,,,,,,,HL 4280/1,,Complete,25,,,,,,Plant Products -> Paper / कागज,,Fālnāmah,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Risālah dar Taṣawwuf,KBO000012469,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ در تصوف,,2469,,,Persian,Nastaliq,,,,,,,,,,HL 4280/3,,Complete,7,,,,,,Plant Products -> Paper / कागज,,Sufism,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1230 AH,
Guftār Ḥaḏrat Ḵẖwājah Muʻīn al-Dīn Ḥusain Sanjarī,KBO000012468,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,گفتار خواجہ معین الدین سنجری,,2468,,,Persian,Nastaliq,,,,,,,,,,HL 4280/2,,Complete,10,,,,,,Plant Products -> Paper / कागज,,Sufism,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 12 AH,
Taʻbīr Nāmah-i Ḵẖwāb,KBO000012471,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,تعبیر نامہ خواب,,2471,,,Persian,Nastaliq,,,,,,,,,,HL 4280/4,,Complete,5,,,,,,Plant Products -> Paper / कागज,,Ta‘bīr al-Rūyā,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1222 Fasa,
Dastūr al-Frāʼiḏ,KBO000012472,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دستور الفرائض,,2472,,,Persian,Nastaliq,,,,,,,,,,HL 4281,,Complete,194,,,,,,Plant Products -> Paper / कागज,,Farā’iḏ,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Kalīd-i Tawḥīd,KBO000012473,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,کلید توحید,,2473,Sulṯān Bahu,,Persian,Nastaliq,,,,,,,,,,HL 4282,,Complete,21,,,,,,Plant Products -> Paper / कागज,,Sufism,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Risālah dar Adʻiyah,KBO000012470,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ در ادعیہ,,2470,,,Persian,Nastaliq,,,,,,,,,,HL 4280/3,,Complete,2,,,,,,Plant Products -> Paper / कागज,,Aurād wa Ad‘ iyah,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Ṣalāt-i Ṯayyibī,KBO000012476,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,صلاۃ طیبی,,2476,,,Persian,Nastaliq,,,,,,,,,,HL 4285,,Incomplete,146,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Dīwān-i Ġanī,KBO000012474,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان غنی,,2474,Ġanī Kaśmīrī,,Persian,Nastaliq,,,,,,,,,,HL 4283,,Complete,59,,,,,,Plant Products -> Paper / कागज,,Dīwān,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1207 fasl,
Markaz al-Aśʻār,KBO000012475,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,مرکز الاشعار,,2475,,,Persian,Nastaliq,,,,,,,,,,HL 4284,,Complete,64,,,,,,Plant Products -> Paper / कागज,,,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1261 AH,
Ḥall-i Maṯẖnawī Daftar-2,KBO000012477,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,حل مثنوی دفتر دوم,,2477,Mīr Nūr Allāh Aḥrārī,,Persian,Nastaliq,,,,,,,,,,HL 4286,,Complete,103,,,,,,Plant Products -> Paper / कागज,,Maṯẖnawī,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Sunanu Abī Dāūd,KBO000012479,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,سنن ابی داؤد,,2479,"Abū Dāūd as-Sajistānī,Ḥafiz",,Arabic,Naskh,,,,,,,,,,HL 508,,Complete,366,,,,,,Plant Products -> Paper / कागज,,,,,10/01/2004,,,No,,,,,No,No,,,,,,,manus_dt:,
Ḥadīqat al-Muttaqīn,KBO000012481,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,حدیقتہ المتقین,,2481,Muḥd. Taqī Majlisī,,Persian,Nastaliq,,,,,,,,,,HL 1251,,Complete,225,,,,,,Plant Products -> Paper / कागज,,,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1089 AH,
Dīwān-i Ḵẖallāq,KBO000012478,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان خلاق,,2478,Taṣadduq Ḥusain ʻAẓīmābādī,,Persian,Nastaliq,,,,,,,,,,HL 4287,,Complete,107,,,,,,Plant Products -> Paper / कागज,,Dīwān,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
‘ Ibrat Nāmah,KBO000012480,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,عبرت نامہ,,2480,Mirzā Muḥammad,,Persian,Nastaliq,,,,,,,,,,HL 274,,Complete,120,,,,,,Plant Products -> Paper / कागज,,,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 AD,
Al-Ḥudūd wal-Ḥukkām,KBO000012484,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,الحدودوالحکام,,2484,Al-Busṭāmī ‘Alī bin Maḥmūd bin Mas’ ūd,,Arabic,Naskh,,,,,,,,,,HL 870,,Complete,52,,,,,,Plant Products -> Paper / कागज,,Jurisprudence,,,23/01/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1072 AH,
Maṭāli‘  al-Marrāt bi Jalā’  Dalā’ il al-Ḵẖairāt,KBO000012482,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,مطالع المرات بجلاء دلائل الخيرات,,2482,Muḥammad al-Mahdī bin Aḥmad al-Fasi ?,,Arabic,Nastaliq,,,,,,,,,,HL 3011/2,,Complete,47,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Al-Juzʼ al-Ḵẖāmis ‘Aśar min al-Baḥr al-Muḥīṯ,KBO000012483,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,الجزء الخالمس العشر من البحر المحیط,,2483,,,Arabic,Naskh,The Wasīṯ of Ġazālī,Aḥmad bin Muḥd al-Qamulī,,,,,,,,HL 839,,Complete,148,,,,,,Plant Products -> Paper / कागज,,,,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 11 AH,
Gaṇeśātharvaśīrṣa,IGI000042000,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,2000,,,Sanskrit,Devanagari,,,,,,,,,,58711,,Complete,3,,,,,,Plant Products -> Paper / कागज,,Upaniṣad,,,18/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Al-Maqāṣid al-Ḥasanah,KBO000012485,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,المقاصدالحسنہ,,2485,Abū ‘Abd Allāh Muḥd bin ‘Abd al-Raḥmān al-Saḵẖāwī,,Arabic,Naskh,,,,,,,,,,HL 644,,Complete,253,,,,,,Plant Products -> Paper / कागज,,,,,04/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 12 AH,
Ḵẖulāṣatut-Tawārīḵẖ,KBO000012488,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,خلاصتہ التوا ریخ,,2488,Kalyān Singh,Faḍl al-Bārī,Persian,Nastaliq,,,,,,,,,,HL 147,,Complete,227,,,,,,Plant Products -> Paper / कागज,,,,,28/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1906 AH,
Al-Asfar ‘an Qalam al-Aẓfar,KBO000012486,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,الاسفر عن قلم الاظفر,,2486,"Al-Suyūṭī, Jalāl al-Dīn ‘Abd al-Raḥmān",,Arabic,Naskh,,,,,,,,,,HL 3416,,Complete,6,,,,,,Plant Products -> Paper / कागज,,,,,28/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 958 AH,
Ḥadīqat al-Muttaqīn,KBO000012487,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,حدیقتہ المتقین,,2487,Muḥd. Taqī Majlisī,,Persian,Naskh,,,,,,,,,,HL 1249,,Complete,304,,,,,,Plant Products -> Paper / कागज,,,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1227 AH,
Tāhrīḵẖ-i Abul-Ḵẖair Ḵẖānī,KBO000012490,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,تاریخ ابو الخیر خانی,,2490,Mas‘ ūdī bin ‘ Uṯẖmān Kōhistānī,Ḥāfiz al-Buḵẖārī,Persian,Nastaliq,,,,,,,,,,HL 1,,Complete,243,,,,,,Plant Products -> Paper / कागज,,,,,27/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 999 AH,
Baḥr al-Ma‘ ānī,KBO000012491,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,بحر المانی,,2491,Muḥammad bin Ḵẖawājgī known as Ḵẖawā wand Miyāṅ ?,,Persian,,,,,,,,,,,HL 1104,,Complete,137,,,,,,Plant Products -> Paper / कागज,,,,,05/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1088 AH,
Jama’ ul-Jawāmi‘,KBO000012492,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,جمع الجوامع,,2492,"As-Suyūṭī, Jalālud-Dīn ‘Abdur-Raḥmān bin Abī Bakr",,Arabic,Naskh,,,,,,,,,,HL 475/476,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,10/01/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1313 AH,
Ḥadīqat al-Muttaqīn,KBO000012493,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,حدیقتہ المتقین,,2493,Muḥd. Taqī Majlisī,,Persian,,,,,,,,,,,HL 1252 A/B,,Complete,352,,,,,,Plant Products -> Paper / कागज,,,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 AD,
Tuḥfah-i Iṯẖnā ‘Ashariyah,KBO000012494,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,تحفتہ اثنا عشریہ,,2494,Shāh ‘Abd al-‘Azīz,,Persian,,,,,,,,,,,HL 123,,Complete,388,,,,,,Plant Products -> Paper / कागज,,,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 AD,
Dīwān-i Ghālib,KBO000012496,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان غالب,,2496,Ghālib Mirzā Asadullāh Ḵẖān,,Persian,Nastaliq,,,,,,,,,,HL 593,,Complete,136,,,,,,Plant Products -> Paper / कागज,,Diwan,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1254 AH,
‘Ālam al-Hudā,KBO000012489,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,عالم الھدی,,2489,Ḵẖādim Aḥmad,,Persian,,,,,,,,,,,HL 1707,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,01/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18 AD,
Gharratul-Kamāl  Sih Dīwān-i Amīr Ḵẖusrū,KBO000012497,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,غرۃ الکمال,,2497,,,Persian,Nastaliq,,,,,,,,,,HL 334/2,,Complete,,,,,,,Plant Products -> Paper / कागज,,,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 16 AD,
Darūd Sharīf,KBO000012498,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,درود شريف,,2498,,,Arabic,Naskh,,,,,,,,,,HL 3309/11,,Complete,1,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Dīwān-i Bīnash,KBO000012495,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان بینش,,2495,Ismā‘ īl Bīnash Kashmīrī,,Persian,Nastaliq,,,,,,,,,,HL 548,,Complete,75,,,,,,Plant Products -> Paper / कागज,,Diwan,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 AD,
Al-Uns al-Jalīl,KBO000012499,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,الانس الجليل,,2499,Ghāzī Mayir al-Dīn al-Alinic ?,,Arabic,Naskh,,,,,,,,,,HL 2885,,Incomplete,180,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 10 AH,
Risālah fī Fawā’ id w al-Nukāt,KBO000012500,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ فی فواید والنکات,,2500,,,Arabic,Nastaliq,,,,,,,,,,HL 3313,,Complete,8,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 13 AH,
Tuḥfah al-Muslimīn,KBO000012501,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,تحفتہ المسلمین,,2501,Jān Muḥd bin Abū Sa‘ īd Anṣārī,‘Abd al-Ṣamad,Persian,Nastaliq,,,,,,,,,,HL 1213,,Complete,103,,,,,,Plant Products -> Paper / कागज,,,,,05/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1239 AH,
Farhang-i Jahāṅgīrī,KBO000012504,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,فرہنگ جہانگیری,,2504,Jamal al-Dīn Ḥusain Anju Shīrāzī,,Persian,Nastaliq,,,,,,,,,,HL 787 A/B,,Complete,364,,,,,,Plant Products -> Paper / कागज,,,,,31/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18 AD,
‘Ajab al-‘ Ujāb fīmā Ufīdu al-Kitāb,KBO000012505,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,عجب العجاب فیما یفید الکتاب,,2505,Aḥmad bin Muḥammad bin Shirqānī,,Arabic,Naskh,,,,,,,,,,HL 3362,,Complete,215,,,,,,Plant Products -> Paper / कागज,,,,,27/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 12 AH,
Sharḥ Qaṣā’ id-i ‘ Urfī,KBO000012506,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,شرح قصائد عرفی,,2506,"Munīr Lāhōrī, Abul-Barkāt",Hidāyatullāh,Persian,Nastaliq,,,,,,,Abhiri,,,HL 463,,Complete,69,,,,,,Plant Products -> Paper / कागज,,,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18 AD,
Dīwān-i Ḥabīb,KBO000012502,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان ححبیب,,2502,"Ḥabīb Naushahrī, Ḵẖwājah",‘Abdul-Waḥid ?,Persian,Nastaliq,,,,,,,Abhiri,,,HL 555,,Complete,107,,,,,,Plant Products -> Paper / कागज,,Diwan,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 19 AD,
Risālah-i Sayyid Murtaḍā,KBO000012503,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,رسالہ سید مرتضی,,2503,Sayyid Murtaḍā ‘ Ilm al-Hudā,,Persian,Naskh,,,,,,,,,,HL 1302,,Complete,68,,,,,,Plant Products -> Paper / कागज,,,,,06/11/2004,,,No,,,,,No,No,,,,,,,manus_dt: 18 AD,
Dīwān-i ‘ Urfī,KBO000012508,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,دیوان عرفی,,2508,"‘ Urfī Shīrāzī, Sayyid Muḥammad",,Persian,Nastaliq,,,,,,,,,,HL 459,,Complete,128,,,,,,Plant Products -> Paper / कागज,,Diwan,,,29/10/2004,,,No,,,,,No,No,,,,,,,manus_dt: 17 AD,
