title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Nityākarmapaddhati,NOI144865,"OSM, Bhubaneswar",Suvakara Bagh,,,5,,,Oriya,Oriya,,,,,,,,,,,,Complete,38,76,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Karmakāṇḍa,NOI099924,"OSM, Bhubaneswar",Balaram Mishra,,,4,,,Sanskrit,Oriya,,,,,,,,,5,,,Complete,52,103,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jhāḍaṇa Phuṅkhā,NOI072883,"OSM, Bhubaneswar",Debandra Baidya,,,3,,,Sanskrit,Oriya,,,Oriya,,,,,,,39,,Complete,120,,,1.25,12,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata,NOI189761,"OSM, Bhubaneswar",Tankodhara Sahu,,,1,Sāralādāsa,,Oriya,Oriya,,,,,,,,,6,6,,Complete,296,592,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa,NOI161232,"OSM, Bhubaneswar",Bipin Bihari Mishra,,,2,Acyutānandadāsa,,Oriya,Oriya,,,,,,,,,2,,,Complete,153,360,,10,45,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa,NOI154952,"OSM, Bhubaneswar",Mahendra Mohan Tripathy,,,2,Acyutānandadāśa,,Oriya,Oriya,,,,,,,,,,,,Complete,77,154,,10,80,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,21/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mantratantra,NOI186742,"OSM, Bhubaneswar",Manoj Kumar Guru,,,2,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,80,160,,25,20cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 70yrsago,
Purāṇa,NOI114651,"OSM, Bhubaneswar",Abhiram Sanibigrah,,,1,,,Oriya,-,,,,,,,,,,10,,Complete,1350,,,1,2,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa (bhāga-5),NOI1650311,"OSM, Bhubaneswar",Satrughana Panda,,,11,Achyutānanda Dāsha,,Oriya,Oriya,,,,,,,,,5,,,Complete,74,148,,3,45,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vidyāgrantha,NOI185192,"OSM, Bhubaneswar",Gangadhara Patra,,,2,Gopīnāthapātra,Gaṅgādharapātra,Oriya,,,,,,,,,,5,5,,Complete,,200,,10inch,2cm,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1920,
Rūdracaṇḍī,NOI168916,"OSM, Bhubaneswar",Ram Chandra Dash,,,6,Gopīnāthadāśa,Gopīnāthadāśa,Sanskrit,Oriya,,,,,,,,,1,1,,Complete,111,221,,25,7.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1940 A.D.,
Bhāgavata,NOI172921,"OSM, Bhubaneswar",Hinanshu Kumar Nayak,,,1,,,Oriya,Oriya,,,,,,,,,1,,,Complete,100,200,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vilaṅkārāmāyaṇa (Bālakāṇḍa),NOO0154812,"OSM, Bhubaneswar",Patitapavana Math,,,12,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1200 A.D.,
Bhāgavata,NOI171519,"OSM, Bhubaneswar",Khirid Bihari Mohapatra,,,9,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,2,,Incomplete,180,360,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jñānasāgaragītā,NOI168917,"OSM, Bhubaneswar",Ram Chandra Dash,,,7,Bhabiādāśa,Bhabiādāśa,Oriya,Oriya,,,,,,,,,1,9,,Complete,115,229,,30,7.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Gītā,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI161771,"OSM, Bhubaneswar",Dibakar Mohanta,,,1,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,,,Incomplete,,218,,36,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa- Pañcamabhāga,NOI156913,"OSM, Bhubaneswar",Balaram Acharya,,,3,Acyūtānandadāsa,,Sanskrit,Oriya,,,,,,,,,5,,,Complete,85,170,,4,18,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Purāṇa- Dvādaśabhāga,NOO014041,"OSM, Bhubaneswar","Bhagavata Mandir, Brahmapura",,,1,,Nityānandapurohita,Oriya,Oriya,,Nityānandapurohita,,,,,,,1,1,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1800-1900,
Rudrayāmalatantra,NOI1376412,"OSM, Bhubaneswar",Sidheswar Mishra,,,12,,,Sanskrit,Oriya,,,,,,,,,23,,,Complete,30,60,,4,26,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Tantra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI159981,"OSM, Bhubaneswar",Datatreya Baba Matha,,,1,,,Oriya,Oriya,,,,,,,,,47,13,,Incomplete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI157429,"OSM, Bhubaneswar",Kapila Chandra Panda,,,9,,,Sanskrit,Oriya,,,,,,,,,1,16,,Complete,1,1,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaṇita,NOI009006,"OSM, Bhubaneswar",Rabinarayan Rath,,,6,Lambodhara,,Oriya,Oriya,,,,,,,,,,,,Incomplete,32,64,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Gaṇita,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kāḷīpūjā,NOI138131,"OSM, Bhubaneswar",Adietya Prasad Pati,,,1,,,Sanskrit,Oriya,,,,,,,,,8,,,Incomplete,80,160,,3,26,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Tantra,NOI136142,"OSM, Bhubaneswar",Sridhar Nayak,,,2,,,Sanskrit,Oriya,,,,,,,,,2,,,,6,12,,4,12,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Daśama),NOI173589,"OSM, Bhubaneswar",Satyavama Pathi,,,9,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,1,1,,Complete,20,40,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Trayodaśaskandha),NOI097788,"OSM, Bhubaneswar",Dukhiswam Samantaray,,,8,,,Oriya,Oriya,,,,,,,,,,,,Complete,138,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kālikāpurāṇa,NOI127161,"OSM, Bhubaneswar",Dipak Kumar Pati,,,1,,,Sanskrit,Oriya,,,,,,,,,1,1-2,,Complete,100,200,,4,40cm,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(Ekādaśaskandha),NOI165462,"OSM, Bhubaneswar",Mukha Patel,,,2,Jagannāthdāsa,,Oriya,Oriya,,Śrīcaitanya,,,,,,,1,1,,Complete,221,442,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa (Dvitīyaskandha),NOI164642,"OSM, Bhubaneswar",Prahallad Pati,,,2,,,Oriya,Oriya,,,,,,,,,1,4,,Incomplete,300,600,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI159801,"OSM, Bhubaneswar",Raghunath Panigrahi,,,1,,,Oriya,Oriya,,,,,,,,,46,8,,Incomplete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ahalyāstava,NOI167692,"OSM, Bhubaneswar",Laxmi Narayan Dash,,,2,,Krṣṇacandradāsa,Sanskrit,Oriya,,,,,,,,,1,4,,Complete,57,114,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOI106213,"OSM, Bhubaneswar",Nirmala Sarangi,,,3,,,Oriya,,,,,,,,,,8,1,,Complete,110,,,17,6cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata (Bhiṣmaparva),NOI099572,"OSM, Bhubaneswar",Jayakrishna Lenka,,,2,Sāralādāsa,Jayadevalenka,Oriya,Oriya,,,,,,,,,,,,Incomplete,118,236,,40,,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1850 AD,
Śrīmadbhāgavata (Tṛtīyaskandha),NOO0154813,"OSM, Bhubaneswar",Patitapavana Math,,,13,Vyāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1200 A.D,
Bhāgavata,NOI166844,"OSM, Bhubaneswar",Radhashyam Mohapatra,,,4,Jagannāthadāsa,Durgācandramahāpātra,Oriya,Oriya,,,,,,,,,1,10,,Incomplete,59,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nīlasundaragītā,NOI161772,"OSM, Bhubaneswar",Dibakar Mohanta,,,2,,,Oriya,Oriya,,,,,,,,,1,,,Complete,,64,,20,3,,Plant Products -> Palm leaf / ताड़ पत्र,,Gītā,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Harivaṁśa,NOI1444513,"OSM, Bhubaneswar",Panchanan Patel,,,13,,,,,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,21/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sarpamantra,NOI161001,"OSM, Bhubaneswar",Ananda Chandra Pati,,,1,,,Oriya,Oriya,,,,,,,,,,,,Complete,88,176,,10,45,,Plant Products -> Palm leaf / ताड़ पत्र,,Mantra,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śīvapurāṇa,NOI1735810,"OSM, Bhubaneswar",Satyavama Pathi,,,10,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,289,578,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Satyanārāyaṇapūjā,NOI191703,"OSM, Bhubaneswar",Vhim Sen Mahapatra,,,3,,,Sanskrit,Oriya,,,,,,,,,3,3,,Incomplete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Devopāsanā,NOI119981,"OSM, Bhubaneswar",Lokanath Sarangi,,,1,,Śukhadeva,Sanskrit,Oriya,,,,,,,,,1,1,,Complete,135,132,14 pages,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Dharmaśāstra,,,16/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rasakallola,NOI164231,"OSM, Bhubaneswar",Gobindachandra Narendra Singh,,,1,,,Oriya,Oriya,,,,,,,,,1,5,,Complete,172,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Kāvya,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ekādaśīmahātmya,NOI177111,"OSM, Bhubaneswar",Narayan Chandra Kar,,,1,,,Sanskrit,Oriya,,,,,,,,,8,,,Complete,44,88,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Stotra,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI166845,"OSM, Bhubaneswar",Radhashyam Mohapatra,,,5,Jagannāthadāsa,Durgācandramahāpātra,Oriya,Oriya,,,,,,,,,1,6,,Incomplete,100,200,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata- Dvādaśaskandha,NOO013422,"OSM, Bhubaneswar",Bhagavata Tungi of Khageswar Rout,,,2,Jagannāthdāsa,,Oriya,Oriya,,,,,,,,,12,,,Complete,118,236,,160,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata- Karṇaparva,NOI116903,"OSM, Bhubaneswar",Bhabagarhi Tripathy,,,3,Kṛṣṇasiṃha,,Oriya,Oriya,,,,,,,,,,,,Complete,106,212,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa/Tārīḵẖ,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1936,
Bhāgavata,NOI126442,"OSM, Bhubaneswar",Akhaya Kumar Mishra,,,2,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,70,140,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivayana,NOI106214,"OSM, Bhubaneswar",Nirmala Sarangi,,,4,Lakṣmīdharasādaṅgi,Lakṣmīdharasāraṅgī,Oriya,,,,,,,,,,2,3,,Incomplete,25,,,12,7cm,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrijagamohanarāmāyana Āyodhyā Kaṇḍa,NOI0229118,"OSM, Bhubaneswar",Dinabandhu Mishra,,,18,,,Oriya,Oriya,,,,,,,,,9,,,Incomplete,150,299,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
भूपाल चतुर्विंशतिका,JAO0009451,"Satshrut Prabhavana Trust, Bhavnagar","श्री दि0 जैन मन्दिर, दीवान भदीचन्द जी, घी वालों का रास्ता, Jaipur",,,51,प्राप्त नही,,Sanskrit,Devanagari,,,,,,,,,,,,Incomplete,4,,,27,12,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,22/10/2002,,,No,,,,,No,No,,,,,,,manus_dt:,
Tantra-mantra,NOI156481,"OSM, Bhubaneswar",Rajkishore Mahanto,,,1,,,Sanskrit,Oriya,,,,,,,,,1,,,Complete,30,60,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,Mantra,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI101952,"OSM, Bhubaneswar",Harekrushna Dash,,,2,,,Oriya,Oriya,,,,,,,,,31,4,,Incomplete,1,1,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI114732,"OSM, Bhubaneswar",Anirudha Panigrahi,,,2,"Bhāgavatapāṇigrāhī, Fakīrapāṇigrāhī",,Oriya,Oriya,,,,,,,,,50,,,Complete,50,5000,,1,1.2,2,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1360 Sal,
Harivaṁśa (bhāga-6),NOI1650312,"OSM, Bhubaneswar",Satrughana Panda,,,12,Achyutānanda Dāsha,,Oriya,Oriya,,,,,,,,,6,,,Complete,133,266,,3,45,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Yajurveda,NOI166692,"OSM, Bhubaneswar",Madhan Mohan Debata,,,2,,,Sanskrit,Oriya,,,,,,,,,1,4,,Incomplete,100,200,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1788,
Mathurāmaṅgala,NOI100045,"OSM, Bhubaneswar",Kedar Chandra Tripathy,,,5,,,Oriya,Oriya,,,,,,,,,7,,,Complete,114,227,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vāyupurāṇa,NOI130331,"OSM, Bhubaneswar",Banchhanidhi Muduli,,,1,,,Oriya,Oriya,,,,,,,,,2,,,Complete,170,340,,4,10,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhaktirasāmṛta,NOI114976,"OSM, Bhubaneswar",Rameshchandra Nayak,,,6,,,Oriya,Oriya,,,,,,,,,58,,,Incomplete,15,30,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Gītā,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Arostic logic,NOI160832,"OSM, Bhubaneswar",Krushna Chandra Nayak,,,2,,,Oriya,Oriya,,,,,,,,,2,,,Incomplete,150,300,,4,22,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOI106215,"OSM, Bhubaneswar",Nirmala Sarangi,,,5,,,Oriya,Oriya,,,,,,,,,2,1,,Complete,263,,,36,11cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI183491,"OSM, Bhubaneswar",Bangali Barik,,,1,,,Oriya,Oriya,,,,,,,,,1,12,,Complete,1500,,,2.50,3.75,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Purāṇa,,,17/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1876,
Bhāgavata(Tṛtīyaskandha),NOI178981,"OSM, Bhubaneswar",Rabindra Kumar Pati,,,1,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,3,,,Complete,111,222,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Prathamaskandha),NOO017572,"OSM, Bhubaneswar",Kendudhipi Behera Sahi Kotha,,,2,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,167,334,,32.5,5,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1900,
Harivaṁśa- Prathamabhāga,NOI158793,"OSM, Bhubaneswar",Ainthu Charana Panda,,,3,Acyūtānandadāsa,,Oriya,Oriya,,,,,,,,,1,,,Complete,76,152,,3,30,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa/Tārīḵẖ,Purāṇa,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nṛsiṁhapurāṇa,NOI156914,"OSM, Bhubaneswar",Balaram Acharya,,,4,,,Sanskrit,Oriya,,,,,,,,,1,,,Complete,300,600,,4,18,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
(Purāṇa) Śrīmadabhāgavata,NOI147131,"OSM, Bhubaneswar","Suchana Lok Sampark Vibhaga, Aska",,,1,,Kṛṣṇacaṅdrapaṭṭnāyaka,Oriya,Oriya,,,,,,,,,,1,,Complete,147,,,40,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dāṇḍīrāmāyaṇa,NOI149151,"OSM, Bhubaneswar",Digambar Bhanja Deo,,,1,Balarāmadāsa?,,Oriya,Oriya,,,,,,,,,1,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOI158304,"OSM, Bhubaneswar",Pitambar Panda,,,4,,,Sanskrit,Oriya,,,,,,,,,26,14,,Incomplete,1,1,,3,12,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,18/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
