title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Bhārata and Harivaṅśa,NOI107744,"OSM, Bhubaneswar",Pitambar Pati,,,4,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Pūjā,NOI105655,"OSM, Bhubaneswar",Mrutunjaya Panda,,,5,Bhagavānapaṇḍā,,,,,,,,,,,,,,,Incomplete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Dharmaśāstra,,,28/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Caṇḍīpurāṇa,NOI130232,"OSM, Bhubaneswar",Raj Laxmi Panigrahi,,,2,,,Oriya,Oriya,,,,,,,,,1,,,Complete,205,410,,4,11,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīguṇasāgara,NOI041198,"OSM, Bhubaneswar",Sridhara Parida,,,8,Śrīsudhākara,,Oriya,Oriya,,,,,,,,,,6,,Complete,99,99,,15,3,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt: Before 150yrs,
Mahābhārata,NOI120354,"OSM, Bhubaneswar",Jagabandhu Dash,,,4,Saralā Dāsa,,Oriya,Oriya,,,,,,,,,14,4,,Complete,,,,2,18,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kṛṣṇa Carita,NOI0731025,"OSM, Bhubaneswar",Kishore Chandra Padhy,,,25,,,Sanskrit,Oriya,,,,,,,,,,32,,Complete,,,,1.25,12,,Plant Products -> Palm leaf / ताड़ पत्र,,Kāvya,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vivāha,NOI1788711,"OSM, Bhubaneswar",Keshab Rath,,,11,,,Oriya,Oriya,,,,,,,,,8,,,Complete,80,160,,160,,,Plant Products -> Palm leaf / ताड़ पत्र,,Dharmaśāstra,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata,NOI174764,"OSM, Bhubaneswar",Krushna Ch. Padhi,,,4,,,Oriya,Oriya,,,,,,,,,2,,,Incomplete,300,600,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI1632934,"OSM, Bhubaneswar",Jagatram Rout,,,34,Jagannāthadāsa,,Sanskrit,Oriya,,,,,,,,,37,37,,Complete,182,364,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrī Rāmāyaṇa  (Suṅdarakāṇḍa),NOI112895,"OSM, Bhubaneswar",Krupasindhu Panda,,,5,,,Oriya,Oriya,,,,,,,,,6,,,Complete,182,,,47,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Itihāsa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI106056,"OSM, Bhubaneswar",Harihar Giri,,,6,Viṣṇucandra,,Oriya,Oriya,,,,,,,,,1,4,,Complete,138,,,45,12cm,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,24/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrīmadbhāgavata(Prathamaskandha),NOO005967,"OSM, Bhubaneswar",Sri Gopinath Jew Temple,,,7,Balarāmadāsa,Śyāmasāhu,,,,,,,,,,,1,,,Complete,240,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,29/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NOI161345,"OSM, Bhubaneswar",Jaya Hari Mishra,,,5,Balarāmadāsa,,Oriya,Oriya,,,,,,,,,7,,,Complete,190,380,,10,20,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata,NOI161134,"OSM, Bhubaneswar",Jaganatha Mishra,,,4,Sāralādāśa,,Oriya,Oriya,,,,,,,,,2,,,Complete,138,276,,10,45,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI1026110,"OSM, Bhubaneswar",Kishore Satapathy,,,10,,,Oriya,Oriya,,,,,,,,,45,27,,Incomplete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 100 yrs,
Mahābhārata (Caturthaskandha),NOI105095,"OSM, Bhubaneswar",Prakas Patra,,,5,,,Oriya,Oriya,,,,,,,,,10,1,,Incomplete,148,288,,23,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Tṛtīyaskandha),NOI2032656,"OSM, Bhubaneswar",Udayanath Das,,,56,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,,,,Complete,19,38,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,23/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1660 A.D.,
Bhāgavata(Aṣṭamaskandha),NOI1661411,"OSM, Bhubaneswar",Daitari Das,,,11,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,15,,,Complete,75,150,,3,28,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata (Dvitīyaskandha),NOI105096,"OSM, Bhubaneswar",Prakas Patra,,,6,,,Oriya,Oriya,,,,,,,,,,,,Incomplete,136,268,,23,3,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Candrakala,NOI0731026,"OSM, Bhubaneswar",Kishore Chandra Padhy,,,26,,,Sanskrit,Oriya,,,Oriya,,,,,,,26,,Complete,80,,,1.25,12,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,28/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata- Kaṁsavadha,NOI0176214,"OSM, Bhubaneswar",Ajay Kumar Barik,,,14,,,Oriya,Oriya,,,,,,,,,18,,,Complete,210,420,,4,27,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa(Kiṣkindākāṇḍa),NOI1661412,"OSM, Bhubaneswar",Daitari Das,,,12,Balarāmdāsa,,Oriya,Oriya,,,,,,,,,4,,,Complete,60,120,,4,30,,Plant Products -> Palm leaf / ताड़ पत्र,,Itihāsa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Chaṅḍīkeśvarīpurāṇa,NOI184268,"OSM, Bhubaneswar",Indumati Sanapati,,,8,,,Oriya,Oriya,,,,,,,,,1,1,,Complete,1,170,,3,17,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1850,
Bhāgavata,NOI1063733,"OSM, Bhubaneswar",Bhagavata Mohanty,,,33,,,Oriya,Oriya,,,,,,,,,19,1,,Complete,70,139,,37,10,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,25/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Prastāvasindhu,NOI191192,"OSM, Bhubaneswar",Krushna Sahu,,,2,,,Oriya,Oriya,,,,,,,,,2,2,,Complete,260,520,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Mahābhārata (Tṛtīyaskandha),NOI105097,"OSM, Bhubaneswar",Prakas Patra,,,7,,,Oriya,Oriya,,,,,,,,,q9,1,,Incomplete,130,226,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Itihāsa,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Tantra-mantra (Dvitītyabhāga),NOI156485,"OSM, Bhubaneswar",Rajkishore Mahanto,,,5,,,Sanskrit,Oriya,,,,,,,,,1,,,Complete,19,38,,3,18,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,Mantra,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Caṇḍīpurāṇa,NOI129712,"OSM, Bhubaneswar",Debendra Nath,,,2,,,Oriya,Oriya,,,,,,,,,1,,,Complete,175,350,,4,10,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata-Tṛtīyaskandha,NOI109976,"OSM, Bhubaneswar",Badrinarayan Hota,,,6,,,Sanskrit,Oriya,,,,,,,,,3,,,Complete,,600,,30,2.5,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kārtikamāhātmya,NOI203253,"OSM, Bhubaneswar",Thakur Sahu,,,3,,,Oriya,Oriya,,,,,,,,,,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Māhātmya,,,22/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Caṇḍīpurāṇa,NOI190172,"OSM, Bhubaneswar",Damba Gauda,,,2,,,Oriya,Oriya,,,,,,,,,3,3,,Incomplete,75,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,30/11/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Al-Ijāzah,KBO00001152,"Khuda Baksh Oriental Public Library, Patna",Khuda Bakhsh O.P.Library,الاجازۃ,,152,Nādir Ḥusain,,Arabic,Nastaliq,,,,,,,,,,HL.3196/11,,Complete,1,,,,,,Plant Products -> Paper / कागज,,,,,11/12/2004,,,No,,,,,No,No,,,,,,,manus_dt: 1310 AH,
Bhāgavata(Navamaskandha),NOI03741564,"OSM, Bhubaneswar",Purna Ch. Samantaray,,,564,Jagannāthadas,,Oriya,Oriya,,,,,,,,,41,,,Complete,83,166,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Purāṇa,,,07/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Lāvaṇyavati,NOI2186622,"OSM, Bhubaneswar",Hadibandhu Jena,,,22,Upendra Baṅja,,Oriya,Oriya,,,,,,,,,36,,,Incomplete,36,71,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Kāvya,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Somanāthavrata,NOI21881136,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,136,,,Oriya,Oriya,,,,,,,,,253,,,Complete,21,41,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Dharmaśāstra,,,23/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata,NOI21881137,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,137,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,91,,,Incomplete,31,161,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata(4th skandha),NOI21881138,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,138,Jagannāthadāsa,,Oriya,Oriya,,,,,,,,,115,,,Complete,177,293,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Brahmavaivarttapurāṇa,NOI2186779,"OSM, Bhubaneswar",Raghunatha Pati,,,79,,,Oriya,Oriya,,,,,,,,,24,,,Incomplete,71,141,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivacāliśā,NOO0181829,"OSM, Bhubaneswar",Belabana Math,,,29,,,,,,,,,,,,,30,,,Complete,,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Stotra/Manqabat,,,28/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Tantramantra,NOI21881139,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,139,,,Sanskrit,Oriya,,,,,,,,,146,,,Complete,26,51,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Brittle",Tantra,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Lakṣmītantra,NOO0180117,"OSM, Bhubaneswar",Vasudeva Tungi Ghara,,,17,,,Sanskrit,Oriya,,,,,,,,,18,,,Incomplete,21,41,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Tantra,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhagavadgītā,NOI2185034,"OSM, Bhubaneswar",Kunjabihari Pradhan,,,34,Śrīkṛṣṇa,,Sanskrit,Oriya,,,,,,,,,16,,,Incomplete,62,123,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Gītā,,,20/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śivacāliśā,NOI2184511,"OSM, Bhubaneswar",Jadumani Nayak,,,11,,,Oriya,Oriya,,,,,,,,,17,,,Incomplete,37,73,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Āgama,,,19/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Candraśuddhinakṣatra,NOI03741565,"OSM, Bhubaneswar",Purna Ch. Samantaray,,,565,,,Sanskrit,Oriya,,,,,,,,,49,70,,Complete,1,1,,,,,Plant Products -> Palm leaf / ताड़ पत्र,Bad,Jyotiṣa,,,07/10/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sanskritvyākaraṇa,NOI21881140,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,140,,,Sanskrit,Oriya,,,,,,,,,172,,,Complete,44,87,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāgavata (Aṣṭaskandha),NOI2186623,"OSM, Bhubaneswar",Hadibandhu Jena,,,23,,,Oriya,Oriya,,,,,,,,,31,,,Complete,95,189,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,,,21/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Saptaśaticaṇḍī,NOI21881141,"OSM, Bhubaneswar",Surya Narayan Rathasarma,,,141,Markaṇḍeyamuni,,Sanskrit,Oriya,,,,,,,,,104,,,Complete,91,181,,,,,Plant Products -> Palm leaf / ताड़ पत्र,"Bad, Worm eaten",Purāṇa,,,22/12/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
