title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era
Mahābhārata(bhāṣā),NBO00249941,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,941,Lalitārāma,Durgāprasāda,Sanskrit,Devanagari,,,,,,,,,,383,,Complete,,70,,9,6,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Itihāsa,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Hadīsa,NBI026884,Dev kumar Jain Oreintal Research Institute (Survey),Mohd. Jamaludin,,,4,,Abdul rahim,Arabic,Arabic,,,,,,,,,1,4,,Incomplete,36,72,,23,17,1,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 11satabdi,
Yantrasamuccaya,NBO00249940,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,940,,,Sanskrit,Devanagari,,,,,,,,,,557,,Incomplete,,10,,8,5,,Plant Products -> Paper / कागज,,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kavittarāmāyaṇa,NBO00249942,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,942,Tulasīdāsa,,Sanskrit,Devanagari,,,,,,,,,,278,,Complete,,52,,10.1,4.12,,Plant Products -> Paper / कागज,,Itihāsa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1908,
Guṇamānacarita,NBO00249943,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,943,Ādinātha,,Hindi,Tirhuta/Mithilakshar‎,,,,,,,,,,17,,Complete,2,12,,11,4  1/2,,Plant Products -> Paper / कागज,,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Dvijadarpaṇa,NBO00249947,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,947,Rāmadāsa,Ramdas,Sanskrit,Devanagari,,,,,,,,,,551,,Complete,,120,,12.8,9.6,,Plant Products -> Paper / कागज,"Bad, Brittle",Tantra,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1207,
Anyoktimālā,NBO00249945,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,945,Śrīdayālagiri,,Sanskrit,Devanagari,,,,,,,,,,91,,Complete,,14,,7,10,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vicārasāgara,NBO00249946,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,946,,,Hindi,Devanagari,,,,,,,,,,31,,Complete,,197,,5.25,6,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vaiyākaraṇabhūṣaṇasāra,NBI0289257,Dev kumar Jain Oreintal Research Institute (Survey),Candra Mohan Jha (Madhepur),,,57,Kauṇḍabhaṭṭa,Pt.Vaṅśīdharajhā,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,,,Complete,44,88,,h9,4,,Plant Products -> Paper / कागज,,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nalacaritra,NBO00249944,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,944,Govinda,,Maithili,Tirhuta/Mithilakshar‎,,,,,,,,,,10,,Complete,26,4,,13,1.5,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Gaṇeśapuṣpāṅjalī,NBO00252941,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,941,Rājavallabhakṛta,,Sanskrit,Devanagari,,,,,,,,,428,1194,,Complete,,4,,,,,Plant Products -> Paper / कागज,,Stotra,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Laghuśabdenduśekhara,NBI0289256,Dev kumar Jain Oreintal Research Institute (Survey),Candra Mohan Jha (Madhepur),,,56,Nāgeśa,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,,,Incomplete,6,11,,10,4,,Plant Products -> Paper / कागज,Bad,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nāgarī Pracāriṇī Patrikā,NBO00252942,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,942,Rāmacandra Śulka,,Sanskrit,Devanagari,,,,,,,,,,125,,Complete,,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bhāminīvilāsa,NBO00249948,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,948,Jagannātha,,Sanskrit,Devanagari,,,,,,,,,,55,,Incomplete,,25,,9.12,4.4,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: Samvat 1871,
Kṛṣṇayajurvedīyataitarīyabrāhmaṇa(3 Bhāga),NBO00252943,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,943,Īśvara,,Sanskrit,-,,,,,,,,,90,172,,Complete,,403,,9.5,6.5,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1889,
Athakavittarāmāyaṇa,NBO00252944,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,944,Bāburaghunāthadāsagosvāmī,,Hindi,Devanagari,,,,,,,,,260,524,,Complete,,100,,9.4,5.2,,Plant Products -> Paper / कागज,,Itihāsa,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1877,
Sundaraśṛṅgāra,NBO00249949,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,949,Sundarakavirāja,,Hindi,Devanagari,,,,,,,,,,72 (1),,Complete,47,17,,9,5.5,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1776,
Athaguṇaviṣṇubhāṣya,NBO001562447,Dev kumar Jain Oreintal Research Institute (Survey),K.C.D.S.V.V. Darbhanga,,,2447,,,Sanskrit,-,,,,,,,,,,450,,Complete,143,,,12,4,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmacaraṇacinhaprakāśa,NBO00249951,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,951,Śrīkiṅkaragovinda,,Sanskrit,Devanagari,,,,,,,,,,95,,Complete,,11,,6.1/2,11,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1887 Saṃvat,
Premasāgara,NBO00252945,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,945,Pt.Śrīlālulālajī,,Hindi,Devanagari,,,,,,,,,,55,,Complete,,644,,,,,Plant Products -> Paper / कागज,,Kathā,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1289,
Ram-rgyal-gser-mdog,NBO00250147,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Research Society,,,147,Lnapa,,Tibetan,Tibetan,,,,,,,,,185,846,,Complete,264,,,18.5,2.2,,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sahajacandrikāṭīkā,NBO00249952,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,952,Keśavadāsa,,Sanskrit,Devanagari,,Shri Sahaja Ram,,,,,,,,10,,Complete,11,85,,6,12,,Plant Products -> Paper / कागज,,Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1882,
Rāmāyaṇa (Arṇyakāṇḍa ),NBO00251337,Dev kumar Jain Oreintal Research Institute (Survey),Chaitnya Pustakalaya Mandir,,,337,Mahāṛṣivālmīki,,Sanskrit,-,,,,,,,,,17,16,,Complete,410,820,,h10.1/2,9.1/2,,Plant Products -> Paper / कागज,,Itihāsa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1967vadik,
Rāmāyaṇa,NBO00249953,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,953,Tulasīdāsa,,Sanskrit,Devanagari,,,,,,,,,,255,,Incomplete,,27,,12,8,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Itihāsa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1922,
Gaṇeśacālīsā,NBO00249955,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,955,,,Hindi,Kaithi,,,,,,,,,,542,,Complete,,19,,5.4,4.4,,Plant Products -> Paper / कागज,"Bad, Brittle",Stotra,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmacaritamānasa,NBO00249950,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,950,Go.Tulasīdāsa,Rāmabihārīśukla,Hindi,Devanagari,,Śukadeva,,,,,,,,121,,Complete,,634,,7 1/4,14,,Plant Products -> Paper / कागज,,Itihāsa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1887,
Navagṛhastotra,NBO00251338,Dev kumar Jain Oreintal Research Institute (Survey),Chaitnya Pustakalaya Mandir,,,338,Śrīmahādevaśāsilyā,,Sanskrit,Devanagari,,,,,,,,,12,13,,Complete,13,26,,7,6.1/2,,Plant Products -> Paper / कागज,Bad,Stotra,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: A.D.1934,
Hariharakathā,NBO00249954,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,954,Tṛlārāya,,Sanskrit,Devanagari,,,,,,,,,,381,,Incomplete,,18,,8.12,3.14,,Plant Products -> Paper / कागज,,Kathā,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Sādhanaprakaraṇa (Bhāga 10 / 22-28),NBI0301437,Dev kumar Jain Oreintal Research Institute (Survey),Vishnu Kant Jha,,,37,Vyāsa,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,2,46,,Complete,18,,,10,4,,Plant Products -> Paper / कागज,,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Jātakalaṅkāra,NBO00257120,Dev kumar Jain Oreintal Research Institute (Survey),Patna Visvavidyalaya Pustakalaya,,,120,Gaṇeśadaivajna,,Sanskrit,-,,,,,,,,,3/4,20,,Complete,14,,,11,4,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Jyotiṣa,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śrāddhacintāmaṇi(bhāvadīpikā),NBO00257121,Dev kumar Jain Oreintal Research Institute (Survey),Patna Visvavidyalaya Pustakalaya,,,121,Vāmadevaupādhyāya,,Maithili,-,,,,,,,,,6/14,31,,Complete,82,164,,12,4,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmāyaṇa,NBO00249956,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,956,Tulasīdāsa,,Sanskrit,Devanagari,,,,,,,,,,856,,Incomplete,,10,,9.8,4.12,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Itihāsa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kalāmpāka,NBI027071,Dev kumar Jain Oreintal Research Institute (Survey),Mohd. Khurshid,,,1,,,Arabic,Arabic,,,,,,,,,1,2,,Incomplete,23,46,,20,17,1,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 12Śatabdi,
Kalām Pāk,NBI027082,Dev kumar Jain Oreintal Research Institute (Survey),Abdul Rajak,,,2,,,Arabic,Arabic,,,,,,,,,1,2,,Complete,20,40,,21,17,1.2,Plant Products -> Paper / कागज,"Bad, Worm eaten",Qurān,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 11Śatabdi,
Tahans-dbgans-kyi-rnam-thar,NBO00250148,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Research Society,,,148,Desril,,Tibetan,Tibetan,,,,,,,,,194,850,,Complete,914,,,18.5,2.2,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Bauddha,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Śālyadhikārepauṣṭikaṅāmyantra,NBI0289258,Dev kumar Jain Oreintal Research Institute (Survey),Candra Mohan Jha (Madhepur),,,58,,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,,,,Complete,10,20,,10,3,,Plant Products -> Paper / कागज,,,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Vṛttadarpaṇa,NBO00257122,Dev kumar Jain Oreintal Research Institute (Survey),Patna Visvavidyalaya Pustakalaya,,,122,Bhīṣmamiśra,,Sanskrit,Devanagari,,,,,,,,,2/2,10,,Complete,34,,,11,5,,Plant Products -> Paper / कागज,,Vedāṅga,Alaṃkāraśāstra,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nigamāgamacandrikā,NBO00252947,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,947,Bhārata Dharma Mahā Maṅḍala,,Hindi,Devanagari,,,,,,,,,445,712,,Complete,24,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Āgama,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Rāmagīta,NBO00249957,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,957,Jayadeva,,Sanskrit,Devanagari,,,,,,,,,,86,,Complete,,8,,9,4,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Gītā,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Viṣayatāvāda,NBO00249958,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,958,Gadādharabhaṭṭācārya,,Sanskrit,Devanagari,,,,,,,,,,113,,Complete,,16,,11.8,3.8,,Plant Products -> Paper / कागज,,Darśana,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1768 Sana,
Śrīrāmagata(Pañcamaskandha),NBO00251340,Dev kumar Jain Oreintal Research Institute (Survey),Chaitnya Pustakalaya Mandir,,,340,Śrīvyāsadeva,,Sanskrit,Devanagari,,,,,,,,,10,13,,Complete,47,74,,11,6,,Plant Products -> Paper / कागज,Bad,Purāṇa,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1897,
Vaṅśāvalī,NBO00252946,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,946,Kavi Saṅgama Lāla,,Hindi,Devanagari,,,,,,,,,430,633,,Complete,16,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",Vaṃśāvalī,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Nakhaśikhavarṇana,NBO00251339,Dev kumar Jain Oreintal Research Institute (Survey),Chaitnya Pustakalaya Mandir,,,339,Śrī Priyadāsa,,Hindi,Devanagari,,,,,,,,,,469,,Complete,,13,,,,,Plant Products -> Paper / कागज,,Kāvya,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Bandīmocana,NBO00249959,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,959,,,Hindi,Devanagari,,,,,,,,,,110,,Complete,,29,,6,1/4,,Plant Products -> Paper / कागज,,Kāvya,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1840,
Qurāna śarīfa,NBI027072,Dev kumar Jain Oreintal Research Institute (Survey),Mohd. Khurshid,,,2,,,Arabic,Arabic,,,,,,,,,1,3,,Incomplete,190,370,,22,18,3,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 12Śatabdi,
Vairāgyaprakaraṇa,NBO00249960,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,960,,,Sanskrit,Devanagari,,,,,,,,,,85,,Complete,,196,,4,8,,Plant Products -> Paper / कागज,,Darśana,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1862 Sana,
Tarpaṇavidhi,NBO00252948,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,948,,,Sanskrit,Devanagari,,,,,,,,,421,1160,,Complete,2,,,6.4,5.2,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Kaṭhopaniṣada,NBO00252949,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,949,Īśvara,,Sanskrit,-,,,,,,,,,112,194,,Complete,,87,,9.5,6.3,,Plant Products -> Paper / कागज,"Bad, Brittle",,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1952,
Lun-rtot-rgya-mtshohi-rnam-thar,NBO00250149,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Research Society,,,149,Demo,,Tibetan,Tibetan,,,,,,,,,193,859,,Complete,203,,,17,3,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Darśana,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Amaruśataka -Saṭika,NBO00249961,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,961,Amarukavi,,-,Devanagari,,Jñānāṅdakalādhara,,,,,,,,69,,Incomplete,,26,,,,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Ākāṅkṣāvāda`,NBO00257123,Dev kumar Jain Oreintal Research Institute (Survey),Patna Visvavidyalaya Pustakalaya,,,123,Raghudevabhaṭṭācārya,,Sanskrit,-,,,,,,,,,8/5,18,,Complete,9,,,11,4,,Plant Products -> Paper / कागज,"Bad, Brittle",Darśana,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Avacchedakātvaniruktirahasya,NBO00257124,Dev kumar Jain Oreintal Research Institute (Survey),Patna Visvavidyalaya Pustakalaya,,,124,Gadādhara,,Sanskrit,-,,,,,,,,,3/5,21,,Complete,17,,,13,4,,Plant Products -> Paper / कागज,,Darśana,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Safutakavitra,NBO00251341,Dev kumar Jain Oreintal Research Institute (Survey),Chaitnya Pustakalaya Mandir,,,341,Agniprarāṇōkta,,Hindi,Devanagari,,,,,,,,,56,02,,Complete,4,,,8.1/2,5.1/2,,Plant Products -> Paper / कागज,,,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1934,
Tazkira-J-Qadriah,NBI0259928,Dev kumar Jain Oreintal Research Institute (Survey),K.P.J.R.I,,,28,Md. Qadir,,Persian,Nastaliq,,,,,,,,,78,57,,Complete,23,,,20.6,17,17,Plant Products -> Paper / कागज,,Kāvya,,,02/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 18th century,
Gajalayāteajība,NBO00252950,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,950,,,Hindi,Devanagari,,,,,,,,,433,662,,Incomplete,1,14,,,,,Plant Products -> Paper / कागज,"Bad, Worm eaten",Kāvya,,,05/09/2005,,,No,,,,,No,No,,,,,,,manus_dt: 1886,
Lhahi-Sgrub-Skor,NBO00250150,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Research Society,,,150,Tpan-Idan-Yese,,Tibetan,Tibetan,,,,,,,,,148,680,,Complete,,,,19.3,2,,Plant Products -> Paper / कागज,,Tantra,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Prameyaprakaraṇa (Bhāga 10 / 43-49),NBI0301438,Dev kumar Jain Oreintal Research Institute (Survey),Vishnu Kant Jha,,,38,,,Sanskrit,Tirhuta/Mithilakshar‎,,,,,,,,,2,50,,Complete,28,,,8,4,,Plant Products -> Paper / कागज,,Darśana,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
Murārināṭaka,NBO00249962,Dev kumar Jain Oreintal Research Institute (Survey),Bihar Rashtra Bhasha Parishad,,,962,Murāri,,Sanskrit,Devanagari,,,,,,,,,,71,,Incomplete,,51,,10.14,4.2,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: Navi śatābdi,
Gītāuapadeśa,NBI026928,Dev kumar Jain Oreintal Research Institute (Survey),Pt. Kedar Nath Misra,,,8,,,Sanskrit,Devanagari,,,,,,,,,1,10,,Incomplete,21,42,,23,17,1,Plant Products -> Paper / कागज,"Bad, Worm eaten",,,,31/08/2005,,,No,,,,,No,No,,,,,,,manus_dt: 19satabdi,
Nāgarī Pracāriṇī Patrikā,NBO00252951,Dev kumar Jain Oreintal Research Institute (Survey),Gopal Narayan Public Library (G.N Library),,,951,Rāmacandra Śukla,,Sanskrit,Devanagari,,,,,,,,,,122,,Complete,,,,,,,Plant Products -> Paper / कागज,"Bad, Broken",,,,01/09/2005,,,No,,,,,No,No,,,,,,,manus_dt:,
