title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
Smṛti,MLO00018235,"Manuscripts Library, Kolkata",National Council of Education,,,235,,,Sanskrit,Bengali,,,,,,,,,,716,,Incomplete,5,,,41,8.5,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,28/04/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tithinirṇaya,MLO000071753,"Manuscripts Library, Kolkata",The Asiatic Society,,,1753,Ādityasūri,,Sanskrit,Devanagari,,,,,,,,,,IM 3187,,Incomplete,10,,,8 inch.,3.5 inch.,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,22/11/2001,,,No,,,,,No,No,,,,,,,manus_dt:,,
Tithyāditattva,MLO000041300,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,Tithitattva,,1300,Raghunandanabhaṭṭācārya,,Sanskrit,Bengali,,,,,,,,,,1043,,,5,,,36.5,8,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,08/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrāddhakārikā,MLO000071752,"Manuscripts Library, Kolkata",The Asiatic Society,,,1752,Bhaṭṭojidīkṣita,,Sanskrit,Devanagari,,,,,,,,,,IM 3149,,Complete,5,,,8.5 inch.,4 inch.,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,22/11/2001,,,No,,,,,No,No,,,,,,,manus_dt:,,
Uttānapādopākhyāna,MLO000021686,"Manuscripts Library, Kolkata",The University of Calcutta,Dhruvacaritrakathā,,1686,,Vrajanāthaśarmā,Sanskrit,Bengali,,,Bengali,,,,,,,18191,,Complete,20,,,40,10.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Purāṇa,,,08/01/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Brahmatvaprayoga,MLO00006840,"Manuscripts Library, Kolkata",Sanskrit College,,,840,,,Sanskrit,Devanagari,,,,,,,,,,691,,Complete,4,,,21,10.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,17/01/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
ŚIVAPURĀṆAKILIPAṬṬU,TTO0000384,"Thunchan Memorial Trust,Tirur",Vydyamadam Vydyasala & Nursinghome,,,84,,,Sanskrit,Malayalam,,,,,,,,,,,,Complete,57,,,,,,Plant Products -> Palm leaf / ताड़ पत्र,,Purāṇa,Kāvya,,07/10/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bṛhacchivaliṅgapūjanasaṁkalpavākya,MLO000041299,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,,,1299,,,Sanskrit,Bengali,,,,,,,,,,1041,,,1,,,17,8,,Plant Products -> Paper / कागज,"Bad, Brittle",Dharmaśāstra,,,08/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
Caitanyacaritāmṛta,MLO00001709,"Manuscripts Library, Kolkata",The Bangiya Sahitya Parishad,,,709,Kṛṣṇadāsakavirāja,,Bengali,Bengali,,,,,,,,,,1333,,Incomplete,59,,,34,11.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Kāvya,,,03/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śrīmadbhagavatmahātamya,IGI000045117,"Indira Gandhi National Centre for the Arts, Delhi","S.B.L, Varanasi",,,5117,,,Sanskrit,Devanagari,,,,,,,,,,110194,,Complete,14,,,,,,Plant Products -> Paper / कागज,,,,,23/12/2004,,,No,,,,,No,No,,,,,,,manus_dt:,,
Daśamaskandhakathā,MLO000021687,"Manuscripts Library, Kolkata",The University of Calcutta,Bhāgavatamahāpurāṇa (Skandha - 10),,1687,,,Sanskrit,Bengali,,,Bengali,,,,,,,18199,,Complete,122,,,40.5,10.5,,Plant Products -> Paper / कागज,"Bad, Brittle",Purāṇa,Kathā,,08/01/2002,,,No,,,,,No,No,,,,,,,manus_dt:,,
Śivapūjāprayoga,MLO000041301,"Manuscripts Library, Kolkata",Sanskrit Sahitya Parishad,,,1301,,,Sanskrit,Bengali,,,,,,,,,,1044,,,1,,,34,8,,Plant Products -> Paper / कागज,,Dharmaśāstra,,,08/03/2005,,,No,,,,,No,No,,,,,,,manus_dt:,,
