title,manuscript_id,mrc_name,institute_name,other_title,title_other_languages,record_number,author,scribe,language,script,commentary,commentator,commentary_language,script_commentary,sub_commentary,sub_commentator,sub_commentary_language,sub_commentary_script,bundle_number,manuscript_number,digitization,complete_incomplete,folios_number,pages_number,missing_portion_folios,size_length,size_width,size_height,material,condition,subject_1,subject_2,subject_3,data_collection_date,manuscript_date_samvat,manuscript_date_century,illustrations,illustrations_number,illustrations_type,illustrations_quality,manuscript_type,landscape_view,awarded_manuscript,awarded_manuscript_order,lines_number_per_page,beginning_line,ending_line,colophon,description,extra_remarks,christian_era,filename
SaṅKtānti katha,VRI00052554,Vrindavan Research Institute,Murārī lāla Cturvedī,,,554,,,Sanskrit,Devanagari,,,,,,,,,21,21/15,,Complete,4,8,,38,18,,Plant Products -> Paper / कागज,,Purāṇa,,,28/09/2010,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pratipadāvidhi,VRI00048621,Vrindavan Research Institute,Rajendra Das Ji,,,621,,,Sanskrit,Devanagari,,,,,,,,,13,13/40,,Complete,2,4,,22,12,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,22/07/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Vrat Vandha  ?,VRI00046205,Vrindavan Research Institute,Prāṇa Gopālācārya,,,205,,,Sanskrit,Devanagari,,,,,,,,,9,9/7,,Complete,22,44,,24,12.6,,Plant Products -> Paper / कागज,,Dharmaśāstra / Darsiyāt-i Islāmiyah,,,06/05/2009,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pañcāṅga,VRI00064160,Vrindavan Research Institute,Sri Virju Dasa ji,,,160,,,Sanskrit,Devanagari,,,,,,,,,5,5/14,,Complete,12,24,,28,24.5,,Plant Products -> Paper / कागज,,Jyotiṣa,,,14/06/2012,,,No,,,,,No,No,,,,,,,manus_dt: v.s.1844,,
Kuṅja bihārī līlā,VRI00072571,Vrindavan Research Institute,Pan.Jyoti Prasada Pande,,,571,,,Sanskrit,Devanagari,,,,,,,,,9,9/18,,Complete,31,62,,17.6,11.3,,Plant Products -> Paper / कागज,"Bad, Broken",Kāvya,,,02/10/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Siddhāntakaūmudī (Pūrvārdha),VRI000851306,Vrindavan Research Institute,"Shri Rangnatha mandir ,vrindavan",,,1306,Bhaṭṭojī Dīkṣita,,Sanskrit,Devanagari,,,,,,,,,27,27/7,,Complete,16,32,,36,14,,Plant Products -> Paper / कागज,"Bad, Broken",,,,29/08/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pañcāṅga - (V.s 1923),VRI00053504,Vrindavan Research Institute,Pandit Ramesh Mishra,,,504,,,Sanskrit,Devanagari,,,,,,,,,4,4/19,,Complete,16,32,,29,18,,Plant Products -> Paper / कागज,,Jyotiṣa,,,15/04/2011,,,No,,,,,No,No,,,,,,,manus_dt:,,
Bhāgavata,VRI00076311,Vrindavan Research Institute,I.O.P.Vrindavan,,,311,,,Sanskrit,Devanagari,,,,,,,,,29,29/5,,Complete,99,198,,26,12.5,,Plant Products -> Paper / कागज,"Bad, Broken",Purāṇa,,,12/12/2012,,,No,,,,,No,No,,,,,,,manus_dt:,,
Paramārthanirṇaya,VRI000851305,Vrindavan Research Institute,"Shri Rangnatha mandir ,vrindavan",,,1305,,,Sanskrit,Devanagari,,,,,,,,,8,8/10,,Complete,7,14,,30,16.5,,Plant Products -> Paper / कागज,"Bad, Broken",Darśana / Manṯiq wa Falsafah,,,25/08/2013,,,No,,,,,No,No,,,,,,,manus_dt:,,
Pañcāṅga,VRI00047232,Vrindavan Research Institute,Paṅ Harivallabha Miśrā,,,232,,,Sanskrit,Devanagari,,,,,,,,,9,9/3,,Complete,16,32,,31,19,,Plant Products -> Paper / कागज,,Jyotiṣa,,,20/05/2009,,,No,,,,,No,No,,,,,,,manus_dt: 1711 v.s,,
Pañcāṅga,VRO00010356,Vrindavan Research Institute,Chabile Girdhara Sansthāna,,,356,,,Hindi,Devanagari,,,,,,,,,10,10/7,,Complete,15,30,,27.5,17.5,,Plant Products -> Paper / कागज,,Jyotiṣa,,,15/02/2012,,,No,,,,,No,No,,,,,,,manus_dt: v.s.1961,,
